Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,42,30,12,22,8,19,55,34.5,36,28,4,24,14,56,15,0,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,20,2,Matches
Vitão,br BRA,DF,23.0,27.8,31,23,24,5,2,20,30,66.7,10,23,11,12,23,54,124,0,Matches
Thiago Maia,br BRA,MF,26.0,21.1,40,29,12,20,8,20,41,48.8,21,21,7,14,30,70,32,2,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,63,38,32,24,7,31,55,56.4,24,30,6,24,24,87,55,2,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,56,36,27,22,7,28,60,46.7,32,26,8,18,49,105,40,0,Matches
Rafael Borré,co COL,FW,28.0,20.8,19,14,3,10,6,4,20,20.0,16,13,0,13,3,22,17,0,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,44,28,9,27,8,22,50,44.0,28,30,7,23,16,60,32,0,Matches
Romulo,br BRA,MF,23.0,19.9,55,31,22,31,2,22,40,55.0,18,25,10,15,39,94,45,1,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,23,16,4,12,7,13,28,46.4,15,17,0,17,2,25,3,0,Matches
Fernando,br BRA,"MF,DF",36.0,17.2,33,24,15,16,2,17,29,58.6,12,14,5,9,22,55,46,1,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,14.5,29,18,10,14,5,9,30,30.0,21,37,0,37,5,34,8,1,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,11.9,13,6,2,9,2,5,13,38.5,8,16,1,15,7,20,9,0,Matches
Gabriel Mercado,ar ARG,DF,36.0,13.2,17,6,9,7,1,9,12,75.0,3,7,4,3,10,27,37,0,Matches
Agustín Rogel,uy URU,DF,26.0,11.7,12,7,5,5,2,5,13,38.5,8,7,2,5,11,23,55,1,Matches
Renê,br BRA,DF,31.0,11.6,34,21,10,20,4,12,18,66.7,6,9,4,5,21,55,32,0,Matches
Enner Valencia,ec ECU,FW,34.0,10.7,8,6,1,4,3,3,8,37.5,5,7,0,7,1,9,5,0,Matches
Wanderson,br BRA,"FW,MF",29.0,11.3,10,5,2,6,2,4,12,33.3,8,9,0,9,7,17,7,0,Matches
Robert Renan,br BRA,DF,20.0,10.7,24,21,16,8,0,14,25,56.0,11,10,5,5,20,44,36,1,Matches
Fabricio Bustos,ar ARG,DF,27.0,9.6,38,23,20,12,6,18,25,72.0,7,10,2,8,11,49,29,0,Matches
Fabrício,br BRA,GK,38.0,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Igor Gomes,br BRA,DF,22.0,7.6,15,9,8,6,1,11,19,57.9,8,16,9,7,7,22,34,0,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,7.1,5,1,1,2,2,0,5,0.0,5,2,0,2,1,6,14,0,Matches
Clayton,br BRA,DF,23.0,5.9,4,3,2,2,0,1,4,25.0,3,4,4,0,6,10,30,1,Matches
Mauricio,br BRA,MF,22.0,4.2,6,5,0,5,1,1,3,33.3,2,2,0,2,1,7,1,0,Matches
Hugo Mallo,es ESP,DF,32.0,4.0,9,7,5,1,3,5,6,83.3,1,4,0,4,4,13,8,0,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,7.4,32,18,9,13,10,12,27,44.4,15,14,0,14,2,34,4,0,Matches
Hyoran,br BRA,"FW,MF",30.0,3.7,8,6,2,5,1,3,9,33.3,6,4,0,4,0,8,3,1,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,3.3,3,3,0,1,2,2,5,40.0,3,2,0,2,0,3,1,0,Matches
Charles Aránguiz,cl CHI,MF,34.0,3.2,6,5,0,5,1,3,8,37.5,5,4,1,3,1,7,4,0,Matches
Anthoni,br BRA,GK,22.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
Lucca Drummond,br BRA,FW,20.0,1.8,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,Matches
Braian Aguirre,ar ARG,DF,23.0,1.0,5,3,3,0,2,4,7,57.1,3,3,2,1,1,6,5,0,Matches
Matheus Dias,br BRA,"FW,MF",26.0,0.8,3,2,1,2,0,3,5,60.0,2,0,0,0,1,4,0,0,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,Matches
Luis Otávio,br BRA,MF,16.0,0.6,3,3,1,2,0,2,4,50.0,2,0,0,0,0,3,2,0,Matches
Nathan,br BRA,DF,22.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,693,448,268,319,106,323,669,48.3,346,395,92,303,340,1033,761,14,
Opponent Total,,,27.6,38.0,678,433,350,263,65,326,678,48.1,352,413,138,275,368,1046,870,13,
