Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Daniel,br BRA,GK,26.0,23,23,2070,23.0,19,0.83,93,74,79.6,10,8,5,10,43.5,0,0,0,0,,Matches
Marcelo Lomba,br BRA,GK,34.0,15,15,1350,15.0,23,1.53,68,47,73.5,2,4,9,1,6.7,5,5,0,0,0.0,Matches
Squad Total,,,26.2,38,38,3420,38.0,42,1.11,161,121,77.0,12,12,14,11,28.9,5,5,0,0,0.0,
Opponent Total,,,27.0,38,38,3420,38.0,44,1.16,166,123,77.1,14,12,12,12,31.6,6,6,0,0,0.0,
