Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-02-04,18:00,Libertadores,Second qualifying stage,Tue,Away,D,0,0,cl U de Chile,0.9,0.6,67,,Andrés D'Alessandro,4-3-3,4-3-1-2,Facundo Tello,Match Report,Leg 1 of 2
2020-02-11,19:15,Libertadores,Second qualifying stage,Tue,Home,W,2,0,cl U de Chile,1.3,0.2,62,,Andrés D'Alessandro,4-1-3-2,5-3-2,Esteban Ostojich,Match Report,Leg 2 of 2; Internacional won
2020-02-19,19:30,Libertadores,Third qualifying stage,Wed,Away,D,0,0,co Tolima,0.4,0.4,64,,Paolo Guerrero,4-1-4-1,4-2-3-1,Roberto Tobar,Match Report,Leg 1 of 2
2020-02-26,21:30,Libertadores,Third qualifying stage,Wed,Home,W,1,0,co Tolima,2.1,0.6,61,,Andrés D'Alessandro,4-3-3,4-5-1,Guillermo Guerrero,Match Report,Leg 2 of 2; Internacional won
2020-03-03,19:15,Libertadores,Group stage,Tue,Home,W,3,0,cl Univ Católica,2.9,0.2,56,,Víctor Cuesta,4-1-3-2,4-1-4-1,Ángel Arteaga,Match Report,
2020-03-12,21:00,Libertadores,Group stage,Thu,Away,D,0,0,br Grêmio,0.9,0.8,52,,Víctor Cuesta,4-1-3-2,4-3-3,Fernando Rapallini,Match Report,
2020-08-08,19:30,Série A,Matchweek 1,Sat,Away,W,1,0,Coritiba,1.1,0.1,57,,Víctor Cuesta,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2020-08-13,19:30,Série A,Matchweek 2,Thu,Home,W,2,0,Santos,2.6,0.3,58,,Víctor Cuesta,4-1-2-1-2◆,3-5-2,Marcelo de Lima Henrique,Match Report,
2020-08-16,18:00,Série A,Matchweek 3,Sun,Away,L,1,2,Fluminense,1.0,2.0,56,,Víctor Cuesta,4-1-2-1-2◆,4-3-3,Raphael Claus,Match Report,
2020-08-19,20:30,Série A,Matchweek 4,Wed,Home,W,3,0,Atl Goianiense,1.4,0.4,57,,Víctor Cuesta,4-3-3,4-3-3,Wagner Reway,Match Report,
2020-08-22,19:00,Série A,Matchweek 5,Sat,Home,W,1,0,Atlético Mineiro,0.8,0.4,34,,Víctor Cuesta,4-2-3-1,3-4-1-2,Luiz Flávio de Oliveira,Match Report,
2020-08-29,17:00,Série A,Matchweek 6,Sat,Away,W,2,0,Botafogo (RJ),2.5,0.8,53,,Víctor Cuesta,4-1-2-1-2◆,4-3-3,Thiago Duarte Peixoto,Match Report,
