Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,11,79,31,39.2,2.83,1.11,0.14,0.35,18.4,0,0,0,6.5,6.5,0.08,4.5,4.5,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vitão,br BRA,DF,23.0,27.8,0,24,6,25.0,0.86,0.22,0.0,0.0,12.5,0,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
Thiago Maia,br BRA,MF,26.0,21.1,2,18,5,27.8,0.85,0.24,0.11,0.4,18.5,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,1,20,5,25.0,0.83,0.21,0.05,0.2,24.2,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,3,24,8,33.3,1.05,0.35,0.13,0.38,21.7,0,0,0,1.3,1.3,0.06,1.7,1.7,Matches
Rafael Borré,co COL,FW,28.0,20.8,9,57,25,43.9,2.74,1.2,0.16,0.36,11.1,0,0,1,12.9,12.1,0.21,-3.9,-3.1,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,3,38,13,34.2,1.79,0.61,0.08,0.23,19.5,2,0,0,3.8,3.8,0.1,-0.8,-0.8,Matches
Romulo,br BRA,MF,23.0,19.9,0,14,2,14.3,0.7,0.1,0.0,0.0,26.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,8,38,16,42.1,1.92,0.81,0.11,0.25,22.1,5,4,5,7.0,3.0,0.08,1.0,1.0,Matches
Fernando,br BRA,"MF,DF",36.0,17.2,1,8,2,25.0,0.47,0.12,0.13,0.5,15.4,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,14.5,1,30,9,30.0,2.08,0.62,0.03,0.11,17.7,1,0,0,3.2,3.2,0.11,-2.2,-2.2,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,11.9,2,24,11,45.8,2.02,0.92,0.08,0.18,23.8,1,0,1,2.4,1.4,0.06,-0.4,0.6,Matches
Gabriel Mercado,ar ARG,DF,36.0,13.2,1,7,2,28.6,0.53,0.15,0.14,0.5,17.6,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Agustín Rogel,uy URU,DF,26.0,11.7,0,11,4,36.4,0.94,0.34,0.0,0.0,9.1,0,0,0,1.1,1.1,0.1,-1.1,-1.1,Matches
Renê,br BRA,DF,31.0,11.6,0,11,3,27.3,0.95,0.26,0.0,0.0,20.5,1,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Enner Valencia,ec ECU,FW,34.0,10.7,3,29,12,41.4,2.72,1.12,0.1,0.25,16.2,2,0,1,4.2,3.4,0.12,-1.2,-0.4,Matches
Wanderson,br BRA,"FW,MF",29.0,11.3,2,22,10,45.5,1.95,0.89,0.09,0.2,20.2,0,0,0,2.4,2.4,0.11,-0.4,-0.4,Matches
Robert Renan,br BRA,DF,20.0,10.7,0,6,1,16.7,0.56,0.09,0.0,0.0,22.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
