Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,644,883,72.9,10218,2852,334,413,80.9,222,299,74.2,55,72,76.4,1,3.5,4.5,-2.5,35,65,45,11,108,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,496,742,66.8,13929,10981,96,96,100.0,235,241,97.5,163,398,41.0,0,0.0,0.0,0.0,0,10,0,0,0,Matches
Vitão,br BRA,DF,23.0,27.8,1285,1468,87.5,25446,7906,396,426,93.0,740,799,92.6,141,220,64.1,0,0.1,0.4,-0.1,3,116,5,1,89,Matches
Thiago Maia,br BRA,MF,26.0,21.1,908,1068,85.0,14432,3971,455,503,90.5,349,406,86.0,65,86,75.6,4,2.5,1.9,1.5,20,86,16,2,104,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,1253,1577,79.5,20018,7056,639,721,88.6,487,595,81.8,84,156,53.8,2,1.1,1.9,0.9,15,121,22,7,152,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,1040,1357,76.6,18027,7642,471,547,86.1,435,543,80.1,105,181,58.0,5,4.9,4.9,0.1,40,105,30,13,114,Matches
Rafael Borré,co COL,FW,28.0,20.8,334,442,75.6,4543,870,199,245,81.2,97,123,78.9,16,28,57.1,3,1.0,0.9,2.0,18,20,19,1,42,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,835,1027,81.3,13902,4121,393,447,87.9,344,404,85.1,67,117,57.3,1,2.5,2.7,-1.5,31,102,22,7,133,Matches
Romulo,br BRA,MF,23.0,19.9,771,916,84.2,13029,3699,344,390,88.2,363,412,88.1,51,76,67.1,0,0.1,0.4,-0.1,5,81,2,0,73,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,751,959,78.3,12056,3841,385,435,88.5,272,338,80.5,63,127,49.6,3,8.2,7.3,-5.2,81,88,42,5,127,Matches
