Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Daniel,br BRA,GK,27.0,23.0,21,1,1,6,0,28.7,0.33,7.7,0.33,102,271,37.6,394,80,46.7,36.5,171,50.9,39.1,359,17,4.7,12,0.52,11.0,Matches
Keiller,br BRA,GK,25.0,15.0,10,3,1,3,0,13.4,0.2,3.4,0.22,52,166,31.3,224,59,48.7,39.3,135,42.2,35.6,256,15,5.9,2,0.13,8.8,Matches
Squad Total,,,27.4,38.0,31,4,2,9,0,42.0,0.28,11.0,0.29,154,437,35.2,615,139,47.6,,309,46.6,37.4,615,32,5.2,14,0.37,,
Opponent Total,,,27.3,38.0,58,8,0,5,0,63.0,0.3,5.0,0.13,145,325,44.6,741,157,30.8,32.0,282,34.4,33.0,514,26,5.1,23,0.61,11.8,
