Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2024-04-02,19:00,Sudamericana,Group stage,Tue,Away,D,0,0,ar Belgrano,,,72,32756.0,Alan Patrick,4-4-2,4-4-2,,Match Report,
2024-04-10,21:00,Sudamericana,Group stage,Wed,Home,D,0,0,bo Real Tomayapo,,,78,29643.0,Alan Patrick,4-4-2◆,5-4-1,,Match Report,
2024-04-13,18:30,Série A,Matchweek 1,Sat,Home,W,2,1,Bahia,1.9,0.7,52,19103.0,Renê,4-4-2,4-4-2,,Match Report,
2024-04-17,20:00,Série A,Matchweek 2,Wed,Away,W,1,0,Palmeiras,1.1,1.4,36,13464.0,Gabriel Mercado,4-2-3-1,3-4-3,,Match Report,
2024-04-21,16:00,Série A,Matchweek 3,Sun,Away,L,0,1,Ath Paranaense,1.6,0.8,54,29784.0,Renê,4-2-3-1,4-2-3-1,,Match Report,
2024-04-25,21:00,Sudamericana,Group stage,Thu,Away,W,2,1,ec Delfín,,,64,8524.0,Gabriel Mercado,4-2-3-1,4-4-2,,Match Report,
2024-04-28,20:00,Série A,Matchweek 4,Sun,Home,D,1,1,Atl Goianiense,1.9,0.3,71,28468.0,Mauricio,4-4-2,4-2-3-1,,Match Report,
2024-05-28,21:30,Sudamericana,Group stage,Tue,Home,L,1,2,ar Belgrano,,,75,6151.0,Alan Patrick,4-1-3-2,3-4-3,,Match Report,
2024-06-01,17:30,Série A,Matchweek 7,Sat,Away,W,1,0,Cuiabá,1.0,0.4,63,5747.0,Gabriel Mercado,4-1-3-2,4-3-3,,Match Report,
2024-06-04,20:30,Sudamericana,Group stage,Tue,Away,W,2,0,bo Real Tomayapo,,,73,5872.0,Alan Patrick,4-4-2,5-4-1,,Match Report,
2024-06-08,21:30,Sudamericana,Group stage,Sat,Home,W,1,0,ec Delfín,,,73,16822.0,Alan Patrick,4-4-2,4-1-4-1,Felipe González,Match Report,
2024-06-13,20:00,Série A,Matchweek 8,Thu,Home,D,0,0,São Paulo,0.2,0.7,53,17987.0,Alan Patrick,4-1-3-2,4-2-3-1,,Match Report,
2024-06-16,16:00,Série A,Matchweek 9,Sun,Away,L,1,2,Vitória,1.2,1.5,59,14251.0,Gabriel Mercado,4-2-3-1,4-1-4-1,,Match Report,
