Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Dida,br BRA,GK,40.0,27,26,2380,26.5,,,0,0.0,,13,5,8,13,50.0,3,2,0,1,0.0,Matches
Alisson,br BRA,GK,21.0,11,11,990,11.0,,,0,0.0,,7,1,3,2,18.2,1,1,0,0,0.0,Matches
Muriel Becker,br BRA,GK,26.0,1,1,45,0.5,,,0,0.0,,1,0,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,27.8,38,38,3415,38.0,0.0,0.0,0,0.0,,21,6,11,15,39.5,4,3,0,1,0.0,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,11,6,21,7,18.4,3,1,2,0,66.7,
