Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Víctor Cuesta,ar ARG,DF,32.0,34.3,0,16,7,43.8,0.47,0.2,0.0,0.0,18.8,3,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Patrick,br BRA,"FW,MF",28.0,27.6,3,39,11,28.2,1.41,0.4,0.08,0.27,13.0,0,0,0,5.8,5.8,0.15,-2.8,-2.8,Matches
Yuri Alberto,br BRA,FW,19.0,29.9,12,90,43,47.8,3.01,1.44,0.13,0.28,15.2,0,0,0,14.2,14.2,0.16,-2.2,-2.2,Matches
Edenílson,br BRA,"MF,FW",31.0,30.1,11,40,16,40.0,1.33,0.53,0.13,0.31,24.2,4,6,6,8.5,3.8,0.09,2.5,1.2,Matches
Rodrigo Dourado,br BRA,MF,26.0,25.5,2,13,6,46.2,0.51,0.24,0.15,0.33,12.6,0,0,0,0.8,0.8,0.06,1.2,1.2,Matches
Bruno Méndez,uy URU,DF,21.0,24.6,0,6,0,0.0,0.24,0.0,0.0,,9.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Moisés,br BRA,DF,25.0,23.2,0,17,1,5.9,0.73,0.04,0.0,0.0,24.7,3,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Renzo Saravia,ar ARG,DF,27.0,22.0,0,9,2,22.2,0.41,0.09,0.0,0.0,31.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Daniel,br BRA,GK,26.0,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo Lindoso,br BRA,MF,31.0,19.4,2,10,6,60.0,0.52,0.31,0.2,0.33,18.0,0,0,0,1.4,1.4,0.15,0.6,0.6,Matches
Taison,br BRA,"MF,FW",33.0,18.5,4,34,15,44.1,1.83,0.81,0.12,0.27,21.4,2,0,0,2.9,2.9,0.09,1.1,1.1,Matches
Mauricio,br BRA,"MF,FW",19.0,15.8,1,36,12,33.3,2.28,0.76,0.03,0.08,19.9,0,0,0,3.6,3.6,0.1,-2.6,-2.6,Matches
Marcelo Lomba,br BRA,GK,34.0,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Johnny Cardoso,us USA,MF,19.0,13.5,0,12,1,8.3,0.89,0.07,0.0,0.0,20.4,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
