Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-18,18:30,Série A,Matchweek 14,Sat,Home,W,2,1,Goiás,63.0,16782.0,,4-2-3-1,4-3-1-2,Marcelo de Lima Henrique,Match Report,
2015-07-22,20:00,Libertadores,Semi-finals,Wed,Away,L,1,3,mx UANL,,,,4-2-2-2,4-2-2-2,Carlos Vera,Match Report,Leg 2 of 2; UANL won
2015-07-26,16:00,Série A,Matchweek 15,Sun,Away,D,0,0,Ponte Preta,43.0,7813.0,,4-2-2-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Home,D,0,0,Chapecoense,63.0,17579.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-08-09,18:30,Série A,Matchweek 17,Sun,Away,L,0,5,Grêmio,43.0,42432.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-08-12,22:00,Série A,Matchweek 18,Wed,Home,W,1,0,Fluminense,60.0,9222.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Away,D,0,0,Cruzeiro,45.0,14166.0,,4-3-2-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2015-08-23,16:00,Série A,Matchweek 20,Sun,Home,W,2,0,Ath Paranaense,48.0,22393.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-08-30,11:00,Série A,Matchweek 21,Sun,Away,L,0,3,Avaí,57.0,11150.0,,4-2-3-1,4-4-2,Péricles Bassols Pegado Cortez,Match Report,
2015-09-02,19:30,Série A,Matchweek 22,Wed,Home,W,6,0,Vasco da Gama,44.0,15021.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-09-05,19:30,Série A,Matchweek 23,Sat,Away,L,0,2,São Paulo,44.0,20935.0,,4-2-2-2,4-2-3-1,Wilton Sampaio,Match Report,
2015-09-09,19:30,Série A,Matchweek 24,Wed,Home,W,1,0,Palmeiras,47.0,13690.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2015-09-12,18:30,Série A,Matchweek 25,Sat,Away,W,1,0,Coritiba,38.0,14656.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-09-16,22:00,Série A,Matchweek 26,Wed,Home,W,2,1,Corinthians,48.0,19073.0,,4-3-1-2,4-1-4-1,Jailson Macêdo Freitas,Match Report,
2015-09-19,18:30,Série A,Matchweek 27,Sat,Home,D,1,1,Figueirense,49.0,20607.0,,4-2-3-1,4-3-1-2,Nielson Nogueira Dias,Match Report,
2015-09-27,11:00,Série A,Matchweek 28,Sun,Away,L,1,3,Santos,40.0,11043.0,,4-2-2-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-10-03,18:30,Série A,Matchweek 29,Sat,Home,W,2,1,Sport Recife,52.0,17614.0,,4-4-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-10-14,19:30,Série A,Matchweek 30,Wed,Away,L,1,2,Atlético Mineiro,25.0,19023.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-10-18,16:00,Série A,Matchweek 31,Sun,Away,W,1,0,Flamengo,39.0,28786.0,,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,
2015-10-24,18:30,Série A,Matchweek 32,Sat,Home,W,1,0,Joinville,57.0,19138.0,,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,
2015-11-01,19:30,Série A,Matchweek 33,Sun,Away,L,1,2,Goiás,57.0,6881.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-11-07,17:00,Série A,Matchweek 34,Sat,Home,W,1,0,Ponte Preta,53.0,17431.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-11-19,20:00,Série A,Matchweek 35,Thu,Away,L,0,1,Chapecoense,51.0,12693.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-11-22,17:00,Série A,Matchweek 36,Sun,Home,W,1,0,Grêmio,55.0,30692.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-11-28,19:30,Série A,Matchweek 37,Sat,Away,D,1,1,Fluminense,53.0,7691.0,,4-2-2-2,4-2-3-1,Marielson Alves Silva,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,W,2,0,Cruzeiro,49.0,34815.0,,4-3-2-1,4-3-3,André Luiz de Freitas Castro,Match Report,
