Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Alisson,br BRA,GK,22.0,26,26,2266,25.2,,,0,0.0,,12,7,7,15,57.7,4,3,0,1,0.0,Matches
Muriel Becker,br BRA,GK,27.0,13,12,1154,12.8,,,0,0.0,,5,2,5,5,41.7,4,4,0,0,0.0,Matches
Squad Total,,,25.7,38,38,3420,38.0,0.0,0.0,0,0.0,,17,9,12,19,50.0,8,7,0,1,0.0,
Opponent Total,,,26.4,38,38,3420,38.0,,,0,,,12,9,17,11,28.9,5,3,1,1,25.0,
