Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Marcelo Lomba,br BRA,GK,32.0,33.6,876,770,870,6,1,1,876,0,0,,0,,456,2686,2046,0,0,0,2,0,279,0,Matches
Víctor Cuesta,ar ARG,DF,30.0,30.1,1817,192,841,903,104,28,1817,49,44,89.8,5,10.2,1092,5922,3705,34,26,0,26,10,1067,4,Matches
Edenílson,br BRA,MF,29.0,27.5,1770,41,314,1085,394,40,1770,36,20,55.6,16,44.4,1064,5039,2722,46,28,3,45,26,1304,73,Matches
Rodrigo Lindoso,br BRA,MF,29.0,26.4,2034,75,431,1406,207,27,2034,6,4,66.7,2,33.3,1263,5980,2947,29,33,1,20,10,1427,18,Matches
Paolo Guerrero,pe PER,FW,35.0,22.3,872,27,52,399,425,122,871,38,24,63.2,14,36.8,536,2566,1070,42,38,10,65,32,699,169,Matches
Heitor,br BRA,DF,18.0,19.4,1306,56,396,585,336,10,1306,29,17,58.6,12,41.4,708,3560,1829,39,40,5,25,8,780,98,Matches
Patrick,br BRA,"MF,FW",26.0,19.3,1207,21,195,615,430,66,1207,105,59,56.2,46,43.8,765,5034,2453,70,55,22,65,51,884,123,Matches
Nonato,br BRA,MF,20.0,19.2,1091,26,179,691,235,25,1091,29,17,58.6,12,41.4,687,3455,1666,27,32,2,30,24,764,43,Matches
Zeca,br BRA,DF,24.0,18.9,1345,63,368,715,278,6,1345,27,23,85.2,4,14.8,826,4733,2439,44,34,2,12,9,897,76,Matches
Uendel,br BRA,DF,30.0,18.5,1278,47,309,602,373,29,1278,10,6,60.0,4,40.0,682,2438,1484,20,19,6,15,6,815,122,Matches
Nicolás López,uy URU,"FW,MF",25.0,17.6,885,7,70,355,487,80,885,89,58,65.2,31,34.8,626,4447,2163,68,55,23,37,26,700,152,Matches
Rodrigo Moledo,br BRA,DF,31.0,14.5,758,90,363,372,28,17,758,7,6,85.7,1,14.3,376,2006,1005,6,5,1,4,2,431,1,Matches
Andrés D'Alessandro,ar ARG,"MF,FW",37.0,16.8,1507,3,85,801,634,34,1506,21,16,76.2,5,23.8,1016,4242,2057,39,37,7,22,20,1226,126,Matches
Guilherme Parede,br BRA,"FW,MF",23.0,15.2,566,7,61,239,272,58,566,22,13,59.1,9,40.9,369,1872,947,26,22,9,38,23,407,134,Matches
Rafael Sóbis,br BRA,"FW,MF",33.0,11.8,647,10,55,277,324,35,646,17,13,76.5,4,23.5,361,1782,826,29,20,4,22,22,412,76,Matches
Emerson Santos,br BRA,DF,23.0,9.3,634,85,312,307,17,7,634,6,5,83.3,1,16.7,359,1555,872,3,1,0,3,2,422,0,Matches
Bruno Fuchs,br BRA,DF,19.0,8.8,654,73,290,327,44,2,654,9,6,66.7,3,33.3,390,2515,1817,11,13,0,2,2,443,3,Matches
Neílton,br BRA,"FW,MF",24.0,8.5,528,3,40,243,254,24,528,29,15,51.7,14,48.3,391,2674,1424,46,43,8,20,16,425,76,Matches
Wellington Silva,br BRA,"FW,MF",26.0,10.3,489,2,65,210,228,28,489,38,28,73.7,10,26.3,356,2906,1785,56,40,10,16,13,365,78,Matches
Bruno Silva,br BRA,MF,32.0,6.6,487,7,75,334,83,3,487,3,2,66.7,1,33.3,281,1133,566,2,7,0,5,5,367,8,Matches
Francisco Rithely,br BRA,MF,28.0,6.2,364,18,81,247,39,3,364,7,6,85.7,1,14.3,180,539,253,1,5,0,5,7,230,2,Matches
Natanael,br BRA,DF,28.0,6.1,345,19,98,170,83,3,345,17,11,64.7,6,35.3,186,897,489,11,11,3,6,3,206,22,Matches
William Pottker,br BRA,FW,25.0,5.7,314,2,31,145,143,39,314,28,16,57.1,12,42.9,218,1697,842,35,25,19,12,16,251,62,Matches
Willian Klaus,br BRA,DF,25.0,8.3,531,83,297,229,6,6,531,0,0,,0,,274,1048,437,0,0,0,1,1,348,0,Matches
Bruno Vieira,br BRA,DF,33.0,5.2,315,14,76,163,81,0,315,12,3,25.0,9,75.0,181,1126,563,12,16,0,9,2,178,14,Matches
Martín Sarrafiore,ar ARG,"FW,MF",21.0,7.3,403,6,44,218,147,27,403,19,13,68.4,6,31.6,257,1477,762,26,18,3,19,14,293,45,Matches
Iago,br BRA,DF,21.0,5.0,348,12,81,154,116,8,348,12,7,58.3,5,41.7,214,1136,692,15,14,2,7,4,216,31,Matches
Roberto Rosa,br BRA,DF,20.0,5.0,301,43,154,142,8,3,301,2,2,100.0,0,0.0,175,724,445,0,0,0,4,2,193,1,Matches
Danilo Fernandes,br BRA,GK,30.0,4.4,122,112,121,1,0,0,122,0,0,,0,,56,316,256,0,0,0,0,0,31,0,Matches
Santiago Tréllez,co COL,FW,29.0,3.3,99,5,9,43,49,15,99,5,4,80.0,1,20.0,49,197,44,1,1,0,8,2,76,12,Matches
Rodrigo Dourado,br BRA,MF,24.0,1.0,59,5,20,37,3,0,59,0,0,,0,,40,180,59,0,2,0,2,1,33,0,Matches
Zé Gabriel,br BRA,MF,20.0,0.8,31,3,8,19,4,2,31,1,0,0.0,1,100.0,14,85,25,0,0,0,3,0,18,1,Matches
Fernando Camilo Farias,br BRA,MF,32.0,0.6,34,1,5,20,10,3,34,0,0,,0,,23,79,24,0,1,0,2,0,24,5,Matches
Jonatan Álvez,uy URU,FW,30.0,1.0,34,1,1,14,19,10,34,1,0,0.0,1,100.0,18,42,24,0,1,0,3,1,29,7,Matches
