Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Vitão,br BRA,DF,21.0,31.0,32,14,25,7,0,22,31,71.0,9,39,30,9,19,51,161,0,Matches
Fabricio Bustos,ar ARG,DF,25.0,29.7,54,37,39,12,3,35,54,64.8,19,20,9,11,31,85,76,1,Matches
Carlos de Pena,uy URU,"MF,FW",29.0,29.3,44,26,14,22,8,27,50,54.0,23,30,2,28,54,98,36,0,Matches
Renê,br BRA,DF,29.0,27.5,80,49,44,30,6,43,69,62.3,26,27,8,19,52,132,75,1,Matches
Edenílson,br BRA,MF,32.0,24.3,38,22,16,16,6,17,29,58.6,12,18,4,14,15,53,26,0,Matches
Gabriel,br BRA,MF,29.0,23.8,93,58,36,49,8,37,77,48.1,40,34,9,25,44,137,45,0,Matches
Gabriel Mercado,ar ARG,DF,34.0,23.6,30,21,26,4,0,21,30,70.0,9,28,18,10,30,60,79,0,Matches
Daniel,br BRA,GK,27.0,23.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,8,3,Matches
Alexandre Alemão,br BRA,FW,23.0,22.3,22,11,1,14,7,12,25,48.0,13,20,3,17,4,26,11,0,Matches
Wanderson,br BRA,"FW,MF",27.0,17.8,15,9,4,7,4,8,19,42.1,11,8,0,8,3,18,8,0,Matches
Alan Patrick,br BRA,"MF,FW",30.0,17.5,12,3,2,8,2,6,24,25.0,18,10,0,10,6,18,4,0,Matches
Mauricio,br BRA,"FW,MF",20.0,17.4,19,8,5,9,5,6,23,26.1,17,10,1,9,16,35,10,0,Matches
Johnny Cardoso,us USA,MF,20.0,15.7,39,22,16,18,5,18,49,36.7,31,23,10,13,39,78,30,0,Matches
Pedro Henrique,br BRA,"FW,MF",31.0,17.7,33,21,19,12,2,18,31,58.1,13,8,0,8,9,42,15,0,Matches
Keiller,br BRA,GK,25.0,15.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,0,Matches
Rodrigo Moledo,br BRA,DF,34.0,13.5,26,16,19,7,0,11,11,100.0,0,23,17,6,23,49,74,0,Matches
David,br BRA,FW,26.0,9.1,12,6,5,4,3,2,9,22.2,7,7,1,6,0,12,7,0,Matches
Moisés,br BRA,DF,26.0,6.5,8,8,5,3,0,6,7,85.7,1,3,1,2,6,14,18,0,Matches
Taison,br BRA,"MF,FW",34.0,8.1,8,7,3,5,0,5,15,33.3,10,5,0,5,7,15,3,0,Matches
Liziero,br BRA,MF,23.0,5.6,24,12,17,7,0,10,19,52.6,9,12,1,11,7,31,8,0,Matches
Kaique Rocha,br BRA,DF,20.0,5.0,5,2,2,3,0,3,6,50.0,3,3,2,1,9,14,23,0,Matches
Rodrigo Dourado,br BRA,MF,27.0,5.0,16,6,6,8,2,7,16,43.8,9,5,0,5,7,23,10,0,Matches
Bruno Méndez,uy URU,DF,22.0,4.8,7,3,5,1,1,6,8,75.0,2,7,5,2,6,13,15,0,Matches
Heitor,br BRA,DF,21.0,4.4,17,13,8,8,1,11,17,64.7,6,3,1,2,9,26,4,0,Matches
Thauan Lara,br BRA,"DF,FW",18.0,3.8,8,6,8,0,0,6,6,100.0,0,4,0,4,4,12,9,0,Matches
Wesley Moraes,br BRA,FW,25.0,3.3,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,4,0,Matches
Braian Romero,ar ARG,FW,30.0,3.8,10,6,0,7,3,4,10,40.0,6,4,2,2,1,11,3,0,Matches
Igor Gomes,br BRA,DF,20.0,1.3,2,0,1,0,1,1,1,100.0,0,8,1,7,1,3,4,0,Matches
Caio Vidal,br BRA,"FW,MF",21.0,1.7,3,2,2,0,1,2,5,40.0,3,0,0,0,3,6,1,0,Matches
Matheus Dias,br BRA,MF,24.0,1.2,6,2,4,2,0,2,4,50.0,2,6,3,3,1,7,1,0,Matches
Matheus Cadorini,br BRA,FW,19.0,1.0,1,0,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0,Matches
Andrés D'Alessandro,ar ARG,FW,40.0,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Estevão,br BRA,"FW,MF",19.0,1.2,2,1,2,0,0,2,2,100.0,0,2,1,1,1,3,0,0,Matches
Lucas Ramos,br BRA,"MF,FW",21.0,0.9,2,0,1,1,0,1,1,100.0,0,2,0,2,2,4,0,0,Matches
Gabriel Boschilia,br BRA,"MF,FW",25.0,0.6,1,1,0,1,0,0,4,0.0,4,1,0,1,0,1,1,0,Matches
Weverton,br BRA,DF,22.0,0.5,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,Matches
Gustavo Maia,br BRA,FW,21.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Squad Total,,,27.4,38.0,669,392,335,266,68,349,658,53.0,309,376,131,245,411,1080,778,5,
Opponent Total,,,27.3,38.0,537,315,278,205,54,231,551,41.9,320,427,130,297,375,912,606,8,
