Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Víctor Cuesta,ar ARG,DF,32.0,34.3,1765,1688,73,68,2,18,45,5,0,0,0,0,1433,4,11,Matches
Patrick,br BRA,"FW,MF",28.0,27.6,1066,1043,18,4,4,0,73,14,0,0,0,0,815,5,33,Matches
Yuri Alberto,br BRA,FW,19.0,29.9,673,614,57,0,1,1,21,0,0,0,0,0,466,2,33,Matches
Edenílson,br BRA,"MF,FW",31.0,30.1,1477,1298,174,56,7,17,133,36,81,28,49,0,1179,5,21,Matches
Rodrigo Dourado,br BRA,MF,26.0,25.5,1353,1273,78,71,5,5,3,7,0,0,0,0,1174,2,8,Matches
Bruno Méndez,uy URU,DF,21.0,24.6,1026,992,32,28,1,14,3,4,0,0,0,0,841,2,5,Matches
Moisés,br BRA,DF,25.0,23.2,1352,1008,344,49,0,4,143,247,48,0,44,1,1054,0,36,Matches
Renzo Saravia,ar ARG,DF,27.0,22.0,968,785,181,15,1,3,49,165,1,0,0,0,762,2,30,Matches
Daniel,br BRA,GK,26.0,23.0,669,422,247,65,0,5,0,0,0,0,0,0,406,0,0,Matches
Rodrigo Lindoso,br BRA,MF,31.0,19.4,1161,1096,63,62,2,15,11,1,0,0,0,0,996,2,8,Matches
Taison,br BRA,"MF,FW",33.0,18.5,867,829,30,20,9,11,20,2,8,5,1,1,706,8,10,Matches
Mauricio,br BRA,"MF,FW",19.0,15.8,648,626,17,1,1,2,26,9,7,6,1,0,496,5,20,Matches
Marcelo Lomba,br BRA,GK,34.0,15.0,464,297,167,39,0,0,0,0,0,0,0,0,324,0,0,Matches
Johnny Cardoso,us USA,MF,19.0,13.5,554,545,9,7,0,5,2,2,0,0,0,0,476,0,7,Matches
Heitor,br BRA,DF,20.0,12.9,711,547,164,21,0,5,54,133,10,5,5,0,557,0,12,Matches
Caio Vidal,br BRA,"FW,MF",20.0,10.5,226,219,6,0,1,2,17,6,0,0,0,0,159,1,14,Matches
Gabriel Mercado,ar ARG,DF,33.0,9.3,402,349,52,17,0,5,10,35,0,0,0,0,321,1,7,Matches
Carlos Palacios,cl CHI,"MF,FW",20.0,9.9,412,371,41,8,2,4,37,9,19,6,12,0,334,0,9,Matches
Paulo Victor,br BRA,DF,19.0,9.5,464,362,101,16,2,4,23,85,0,0,0,0,331,1,14,Matches
Lucas Ribeiro,br BRA,DF,22.0,4.7,244,224,20,20,1,8,0,0,0,0,0,0,216,0,2,Matches
Thiago Galhardo,br BRA,FW,31.0,5.1,94,85,9,1,1,1,3,2,0,0,0,0,61,0,4,Matches
Pedro Henrique,br BRA,DF,20.0,4.0,205,192,13,12,0,4,1,1,0,0,0,0,181,0,2,Matches
Zé Gabriel,br BRA,"DF,MF",22.0,4.2,185,178,6,5,0,1,0,1,0,0,0,0,156,1,1,Matches
Leonardo Borges,br BRA,"DF,FW",20.0,3.1,144,112,32,1,0,0,12,31,0,0,0,0,84,0,3,Matches
Gabriel Boschilia,br BRA,MF,24.0,5.9,335,299,35,21,0,4,23,2,12,5,7,0,260,1,7,Matches
Kaique Rocha,br BRA,DF,19.0,2.3,80,75,5,5,0,1,0,0,0,0,0,0,60,0,1,Matches
Juan Cuesta,co COL,"FW,MF",18.0,1.4,32,29,3,0,0,0,2,1,0,0,0,0,24,0,1,Matches
Lucas Ramos,br BRA,"MF,FW",20.0,1.2,35,29,6,2,0,0,6,0,4,3,1,0,20,0,1,Matches
Paolo Guerrero,pe PER,"FW,MF",37.0,2.5,78,74,4,1,0,0,0,1,0,0,0,0,59,0,3,Matches
Matheus Cadorini,br BRA,"FW,MF",18.0,2.1,49,44,5,0,0,0,1,1,0,0,0,0,40,0,0,Matches
Bruno Praxedes,br BRA,MF,18.0,1.2,38,35,3,0,0,0,3,1,2,1,0,0,27,0,1,Matches
Nonato,br BRA,MF,22.0,0.9,34,33,1,1,0,0,0,0,0,0,0,0,26,0,0,Matches
Gustavo Maia,br BRA,"FW,MF",20.0,1.7,59,57,2,0,0,1,3,0,2,1,1,0,47,0,2,Matches
Vinicius Mello,br BRA,FW,18.0,1.1,34,33,1,0,0,1,0,0,0,0,0,0,22,0,1,Matches
Thauan Lara,br BRA,DF,17.0,0.1,13,11,2,0,0,0,1,2,0,0,0,0,12,0,0,Matches
Peglow,br BRA,"MF,DF",19.0,0.1,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
Squad Total,,,26.2,38.0,17928,15885,2001,616,40,141,725,803,194,60,121,2,14134,42,307,
Opponent Total,,,27.0,38.0,17321,15355,1909,671,47,143,711,674,187,72,92,3,13675,57,355,
