Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Abel Hernández,uy URU,FW,29.0,23,10,925.0,10.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,5.3,5.3,0.7,6.0,5.0,20.0,52.0,0.29,0.1,0.39,0.29,0.39,0.51,0.07,0.58,0.51,0.58,Matches
Heitor,br BRA,DF,19.0,12,10,877.0,9.7,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,2.0,2.5,14.0,28.0,45.0,0.0,0.41,0.41,0.0,0.41,0.05,0.21,0.26,0.05,0.26,Matches
Gabriel Boschilia,br BRA,"MF,FW",23.0,13,9,855.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.1,2.1,14.0,43.0,37.0,0.11,0.11,0.21,0.11,0.21,0.12,0.11,0.23,0.12,0.23,Matches
Renzo Saravia,ar ARG,DF,26.0,8,8,720.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,14.0,23.0,43.0,0.0,0.12,0.12,0.0,0.12,0.02,0.08,0.09,0.02,0.09,Matches
Damián Musto,ar ARG,MF,32.0,14,6,636.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.3,0.3,0.1,0.4,4.0,42.0,5.0,0.14,0.0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,Matches
Johnny Cardoso,us USA,MF,18.0,13,5,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,Matches
Andrés D'Alessandro,ar ARG,"MF,FW",38.0,20,4,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.1,1.8,12.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.3,0.12,0.3,Matches
Nonato,br BRA,MF,21.0,11,4,429.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.2,0.5,7.0,28.0,9.0,0.21,0.0,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11,Matches
Peglow,br BRA,"MF,FW",18.0,16,3,331.0,3.7,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,1.1,3.2,6.0,16.0,22.0,0.54,0.82,1.36,0.54,1.36,0.58,0.3,0.87,0.58,0.87,Matches
William Pottker,br BRA,"FW,MF",26.0,7,3,306.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.1,0.7,8.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.21,0.18,0.21,Matches
Mauricio,br BRA,"MF,FW",18.0,8,3,296.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,0.0,7.0,14.0,0.3,0.3,0.61,0.3,0.61,0.12,0.1,0.22,0.12,0.22,Matches
Leandro Fernández,ar ARG,"FW,MF",28.0,9,3,272.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,6.0,8.0,25.0,0.0,0.33,0.33,0.0,0.33,0.2,0.1,0.3,0.2,0.3,Matches
Paolo Guerrero,pe PER,FW,36.0,3,3,231.0,2.6,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.6,1.6,1.0,2.6,7.0,8.0,16.0,1.17,0.39,1.56,1.17,1.56,0.62,0.39,1.01,0.62,1.01,Matches
Bruno Fuchs,br BRA,DF,20.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Martín Sarrafiore,ar ARG,FW,22.0,2,1,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.21,0.18,0.21,Matches
Jussa,br BRA,"MF,DF",23.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo Fernandes,br BRA,GK,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muchacho,br BRA,FW,19.0,1,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches
Pedro Henrique,br BRA,DF,19.0,1,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Leonardo Borges,br BRA,DF,19.0,1,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Mazetti,br BRA,DF,18.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,GK,25.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emerson Júnior,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Keiller,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.1,38,418,3420.0,38.0,59.0,40.0,99.0,50.0,9.0,10.0,91.0,8.0,55.3,47.4,35.4,82.8,663.0,1391.0,1377.0,1.55,1.05,2.61,1.32,2.37,1.45,0.93,2.39,1.25,2.18,
Opponent Total,,,26.8,38,418,3420.0,38.0,34.0,21.0,55.0,30.0,4.0,5.0,95.0,3.0,36.2,32.3,24.2,56.5,544.0,1525.0,1510.0,0.89,0.55,1.45,0.79,1.34,0.95,0.64,1.59,0.85,1.49,
