Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Víctor Cuesta,ar ARG,DF,32.0,34.3,45,24,26,17,2,26,41,63.4,15,25,9,16,49,94,94,0,Matches
Patrick,br BRA,"FW,MF",28.0,27.6,64,33,22,27,15,23,70,32.9,47,49,6,43,17,81,19,0,Matches
Yuri Alberto,br BRA,FW,19.0,29.9,12,8,2,5,5,4,20,20.0,16,25,5,20,7,19,30,0,Matches
Edenílson,br BRA,"MF,FW",31.0,30.1,24,13,8,13,3,8,22,36.4,14,9,3,6,34,58,17,0,Matches
Rodrigo Dourado,br BRA,MF,26.0,25.5,70,40,33,34,3,23,60,38.3,37,32,9,23,64,134,60,0,Matches
Bruno Méndez,uy URU,DF,21.0,24.6,34,22,20,14,0,19,29,65.5,10,31,13,18,38,72,80,1,Matches
Moisés,br BRA,DF,25.0,23.2,44,28,26,16,2,22,39,56.4,17,13,3,10,25,69,39,1,Matches
Renzo Saravia,ar ARG,DF,27.0,22.0,71,35,38,30,3,44,92,47.8,48,27,6,21,26,97,37,0,Matches
Daniel,br BRA,GK,26.0,23.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
Rodrigo Lindoso,br BRA,MF,31.0,19.4,27,17,14,12,1,9,42,21.4,33,28,9,19,33,60,40,0,Matches
Taison,br BRA,"MF,FW",33.0,18.5,28,14,7,14,7,6,31,19.4,25,14,1,13,10,38,3,0,Matches
Mauricio,br BRA,"MF,FW",19.0,15.8,12,6,1,9,2,6,15,40.0,9,15,3,12,12,24,9,0,Matches
Marcelo Lomba,br BRA,GK,34.0,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Johnny Cardoso,us USA,MF,19.0,13.5,37,15,18,18,1,12,30,40.0,18,14,5,9,26,63,20,1,Matches
Heitor,br BRA,DF,20.0,12.9,32,20,18,10,4,18,37,48.6,19,17,1,16,16,48,38,0,Matches
Caio Vidal,br BRA,"FW,MF",20.0,10.5,14,6,4,8,2,7,12,58.3,5,10,0,10,3,17,6,0,Matches
Gabriel Mercado,ar ARG,DF,33.0,9.3,23,13,15,7,1,16,27,59.3,11,25,10,15,7,30,28,1,Matches
Carlos Palacios,cl CHI,"MF,FW",20.0,9.9,10,5,3,5,2,2,17,11.8,15,4,1,3,2,12,0,0,Matches
Paulo Victor,br BRA,DF,19.0,9.5,30,18,14,13,3,15,35,42.9,20,9,2,7,20,50,23,0,Matches
Lucas Ribeiro,br BRA,DF,22.0,4.7,10,10,8,2,0,5,7,71.4,2,5,3,2,7,17,20,0,Matches
Thiago Galhardo,br BRA,FW,31.0,5.1,4,3,1,2,1,2,7,28.6,5,4,1,3,1,5,5,0,Matches
Pedro Henrique,br BRA,DF,20.0,4.0,5,4,2,3,0,2,3,66.7,1,5,2,3,5,10,8,1,Matches
Zé Gabriel,br BRA,"DF,MF",22.0,4.2,3,2,3,0,0,2,5,40.0,3,3,2,1,3,6,8,0,Matches
Leonardo Borges,br BRA,"DF,FW",20.0,3.1,6,3,2,4,0,1,6,16.7,5,7,0,7,9,15,8,0,Matches
Gabriel Boschilia,br BRA,MF,24.0,5.9,10,6,4,5,1,2,11,18.2,9,11,1,10,3,13,5,0,Matches
Kaique Rocha,br BRA,DF,19.0,2.3,5,3,4,1,0,4,9,44.4,5,1,1,0,3,8,15,0,Matches
Juan Cuesta,co COL,"FW,MF",18.0,1.4,3,1,0,1,2,0,3,0.0,3,0,0,0,1,4,1,0,Matches
Lucas Ramos,br BRA,"MF,FW",20.0,1.2,6,5,3,3,0,4,7,57.1,3,1,0,1,3,9,1,0,Matches
Paolo Guerrero,pe PER,"FW,MF",37.0,2.5,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,5,0,Matches
Matheus Cadorini,br BRA,"FW,MF",18.0,2.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
Bruno Praxedes,br BRA,MF,18.0,1.2,3,1,0,2,1,1,1,100.0,0,1,0,1,0,3,1,0,Matches
Nonato,br BRA,MF,22.0,0.9,1,0,0,1,0,1,5,20.0,4,2,1,1,0,1,0,0,Matches
Gustavo Maia,br BRA,"FW,MF",20.0,1.7,4,1,2,2,0,2,6,33.3,4,2,0,2,1,5,0,0,Matches
Vinicius Mello,br BRA,FW,18.0,1.1,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,2,0,Matches
Thauan Lara,br BRA,DF,17.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Peglow,br BRA,"MF,DF",19.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,26.2,38.0,638,357,298,278,62,286,697,41.0,411,391,98,293,426,1064,633,6,
Opponent Total,,,27.0,38.0,599,354,287,247,65,283,624,45.4,341,359,106,253,435,1034,660,5,
