Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marcelo Lomba,br BRA,GK,32.0,33.6,571,812,70.3,16621,12080,105,106,99.1,262,266,98.5,201,436,46.1,0,0.0,0.0,0.0,0,11,0,0,1,Matches
Víctor Cuesta,ar ARG,DF,30.0,30.1,1274,1494,85.3,23473,9404,515,539,95.5,594,669,88.8,133,229,58.1,1,1.1,0.9,-0.1,10,85,6,1,104,Matches
Edenílson,br BRA,MF,29.0,27.5,1325,1540,86.0,19496,6026,725,778,93.2,439,497,88.3,82,140,58.6,2,2.3,2.2,-0.3,27,123,17,1,148,Matches
Rodrigo Lindoso,br BRA,MF,29.0,26.4,1562,1765,88.5,28147,8221,630,697,90.4,704,761,92.5,180,222,81.1,2,1.4,1.3,0.6,15,135,12,2,157,Matches
Paolo Guerrero,pe PER,FW,35.0,22.3,463,622,74.4,5734,1087,314,361,87.0,96,148,64.9,18,28,64.3,1,3.0,2.5,-2.0,32,28,10,0,52,Matches
Heitor,br BRA,DF,18.0,19.4,865,1098,78.8,13634,4608,472,509,92.7,306,382,80.1,65,139,46.8,1,1.4,1.7,-0.4,15,28,25,14,46,Matches
Patrick,br BRA,"MF,FW",26.0,19.3,750,914,82.1,10676,2996,411,467,88.0,270,308,87.7,30,56,53.6,1,2.5,1.7,-1.5,24,61,28,6,93,Matches
Nonato,br BRA,MF,20.0,19.2,751,860,87.3,11477,2597,391,421,92.9,278,316,88.0,48,61,78.7,1,0.7,0.6,0.3,19,58,9,2,73,Matches
Zeca,br BRA,DF,24.0,18.9,1008,1193,84.5,16852,4938,480,520,92.3,384,437,87.9,103,168,61.3,1,0.7,1.1,0.3,15,59,16,11,73,Matches
