Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Marcelo Lomba,br BRA,GK,33.0,37.0,1003,632,368,104,0,1,0,0,0,0,0,0,599,3,1,Matches
Víctor Cuesta,ar ARG,DF,31.0,34.8,1774,1677,91,88,1,29,36,3,0,0,0,0,1416,6,18,Matches
Patrick,br BRA,"MF,FW",27.0,28.9,944,927,13,7,5,2,53,3,2,1,0,0,714,4,40,Matches
Edenílson,br BRA,MF,30.0,30.9,1469,1313,150,51,5,6,111,21,67,32,29,2,1170,6,22,Matches
Moisés,br BRA,DF,24.0,24.2,1302,988,312,33,0,5,133,247,32,1,29,0,972,2,33,Matches
Thiago Galhardo,br BRA,FW,30.0,20.7,447,426,19,5,3,1,19,6,0,0,0,0,292,2,20,Matches
Rodinei,br BRA,DF,28.0,20.1,915,700,211,28,0,3,67,180,3,0,3,0,709,4,13,Matches
Bruno Praxedes,br BRA,MF,17.0,13.3,581,561,19,8,3,6,22,1,5,2,3,0,446,1,21,Matches
Zé Gabriel,br BRA,DF,21.0,17.2,965,922,41,38,1,28,0,3,0,0,0,0,816,2,11,Matches
Marcos Guilherme,br BRA,"MF,FW",24.0,14.0,465,444,21,3,0,2,27,1,17,4,6,0,389,0,12,Matches
Rodrigo Lindoso,br BRA,MF,30.0,18.8,1215,1156,56,56,0,11,12,0,0,0,0,0,1054,3,9,Matches
Rodrigo Dourado,br BRA,MF,25.0,13.4,533,500,32,31,0,3,1,1,0,0,0,0,457,1,4,Matches
Yuri Alberto,br BRA,"FW,MF",18.0,14.4,281,254,26,1,0,0,6,1,0,0,0,0,191,1,9,Matches
Uendel,br BRA,DF,31.0,11.9,675,526,147,18,1,4,59,113,16,1,15,0,520,2,10,Matches
Caio Vidal,br BRA,"MF,FW",19.0,9.2,175,171,1,0,0,0,18,1,0,0,0,0,117,3,13,Matches
Lucas Ribeiro,br BRA,DF,21.0,11.1,420,402,17,16,0,7,2,1,0,0,0,0,348,1,3,Matches
Rodrigo Moledo,br BRA,DF,32.0,10.6,454,435,19,19,0,5,0,0,0,0,0,0,394,0,2,Matches
Abel Hernández,uy URU,FW,29.0,10.3,175,170,3,0,0,0,4,0,0,0,0,0,117,2,7,Matches
Heitor,br BRA,DF,19.0,9.7,499,388,108,13,0,2,43,92,3,1,2,0,379,3,15,Matches
Gabriel Boschilia,br BRA,"MF,FW",23.0,9.5,453,408,42,10,0,1,35,8,18,10,5,0,342,3,17,Matches
Renzo Saravia,ar ARG,DF,26.0,8.0,388,333,54,2,0,0,23,52,0,0,0,0,304,1,10,Matches
Damián Musto,ar ARG,MF,32.0,7.1,474,447,26,24,0,5,0,2,0,0,0,0,420,1,1,Matches
Johnny Cardoso,us USA,MF,18.0,5.3,295,284,10,5,0,0,0,5,0,0,0,0,245,1,5,Matches
Andrés D'Alessandro,ar ARG,"MF,FW",38.0,6.0,450,397,53,19,1,11,37,9,22,14,5,0,363,0,2,Matches
Nonato,br BRA,MF,21.0,4.8,216,204,11,2,1,1,4,2,2,0,2,0,178,1,8,Matches
Peglow,br BRA,"MF,FW",18.0,3.7,132,119,11,2,3,4,14,1,8,7,0,0,99,2,2,Matches
William Pottker,br BRA,"FW,MF",26.0,3.4,68,64,4,1,0,0,8,1,0,0,0,0,53,0,1,Matches
Mauricio,br BRA,"MF,FW",18.0,3.3,92,89,0,0,0,0,4,0,0,0,0,0,62,3,4,Matches
Leandro Fernández,ar ARG,"FW,MF",28.0,3.0,87,64,22,3,0,1,29,0,15,7,7,0,45,1,2,Matches
Paolo Guerrero,pe PER,FW,36.0,2.6,64,61,2,1,0,0,0,0,0,0,0,0,43,1,4,Matches
Bruno Fuchs,br BRA,DF,20.0,2.0,135,130,5,5,0,3,1,0,0,0,0,0,108,0,1,Matches
Martín Sarrafiore,ar ARG,FW,22.0,1.6,25,25,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
Jussa,br BRA,"MF,DF",23.0,1.2,66,52,14,1,0,0,1,13,0,0,0,0,51,0,0,Matches
Danilo Fernandes,br BRA,GK,31.0,1.0,25,10,14,4,0,0,0,0,0,0,0,0,14,1,0,Matches
Muchacho,br BRA,FW,19.0,0.8,11,11,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
Pedro Henrique,br BRA,DF,19.0,0.7,74,73,1,1,0,0,0,0,0,0,0,0,66,0,0,Matches
Leonardo Borges,br BRA,DF,19.0,0.6,60,50,10,0,0,1,9,10,0,0,0,0,42,0,2,Matches
Lucas Mazetti,br BRA,DF,18.0,0.1,9,8,1,0,0,0,1,1,0,0,0,0,5,0,1,Matches
Daniel,br BRA,GK,25.0,0.0,4,2,2,1,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,27.1,38.0,17420,15423,1936,600,24,142,779,778,210,80,106,2,13561,61,324,
Opponent Total,,,26.8,38.0,17817,15838,1927,694,13,158,625,721,146,59,71,2,13937,52,367,
