Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Sergio Rochet,uy URU,GK,29.0,19.0,25,5,1,3,1,23.1,0.22,-0.9,-0.05,65,212,30.7,394,78,35.8,34.6,143,49.7,42.3,329,22,6.7,17,0.89,13.2,Matches
Keiller,br BRA,GK,26.0,10.0,15,1,1,0,0,16.6,0.35,1.6,0.16,33,99,33.3,175,33,42.9,36.6,79,30.4,33.0,122,7,5.7,5,0.5,11.0,Matches
John,br BRA,GK,26.0,9.0,5,0,0,2,0,12.1,0.32,7.1,0.79,27,84,32.1,149,33,40.3,34.2,70,34.3,30.6,172,2,1.2,13,1.44,13.8,Matches
Squad Total,,,28.5,38.0,45,6,2,5,1,51.7,0.28,7.7,0.2,125,395,31.6,710,144,38.7,,300,40.0,36.5,623,31,5.0,35,0.92,,
Opponent Total,,,27.6,38.0,46,3,0,4,1,47.3,0.3,2.3,0.06,162,354,45.8,783,147,33.5,33.0,256,35.9,33.4,460,24,5.2,28,0.74,14.0,
