Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Magrão,br BRA,GK,40.0,24,24,2160,24.0,42,1.75,108,71,63.9,5,4,15,4,16.7,5,3,2,0,40.0,Matches
Mailson,br BRA,GK,21.0,13,13,1170,13.0,10,0.77,58,51,86.2,6,5,2,6,46.2,3,2,1,0,33.3,Matches
Agenor Detofol,br BRA,GK,28.0,1,1,90,1.0,3,3.0,4,1,25.0,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,28.2,38,38,3420,38.0,55,1.45,170,123,70.6,11,9,18,10,26.3,8,5,3,0,37.5,
Opponent Total,,,27.0,38,38,3420,38.0,35,0.92,143,111,76.9,18,9,11,17,44.7,3,2,1,0,33.3,
