Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Samuel Xavier,br BRA,DF,25.0,34.5,0,15,6,40.0,0.44,0.17,0.0,0.0,,0,0,Matches
Magrão,br BRA,GK,38.0,33.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Diego Souza,br BRA,"FW,MF",30.0,32.3,14,85,36,42.4,2.64,1.12,0.14,0.33,,2,3,Matches
Francisco Rithely,br BRA,MF,25.0,32.3,2,27,8,29.6,0.84,0.25,0.07,0.25,,0,0,Matches
Everton Felipe,br BRA,MF,18.0,27.4,1,38,9,23.7,1.39,0.33,0.03,0.11,,0,0,Matches
Matheus Ferraz,br BRA,DF,30.0,31.6,2,12,5,41.7,0.38,0.16,0.17,0.4,,0,0,Matches
Gabriel Xavier,br BRA,"FW,MF",22.0,22.9,3,28,10,35.7,1.22,0.44,0.11,0.3,,0,0,Matches
Renê,br BRA,DF,23.0,21.6,0,11,1,9.1,0.51,0.05,0.0,0.0,,0,0,Matches
Rogério,br BRA,"FW,MF",25.0,20.7,8,76,28,36.8,3.68,1.35,0.11,0.29,,0,0,Matches
Rodney Wallace,cr CRC,"DF,MF",27.0,20.4,4,24,14,58.3,1.18,0.69,0.17,0.29,,0,0,Matches
Durval,br BRA,DF,35.0,20.0,1,8,5,62.5,0.4,0.25,0.13,0.2,,0,0,Matches
Ronaldo Alves,br BRA,DF,26.0,19.9,1,8,5,62.5,0.4,0.25,0.13,0.2,,0,0,Matches
Edmilson,br BRA,FW,33.0,14.8,5,30,17,56.7,2.02,1.15,0.17,0.29,,0,0,Matches
Serginho,br BRA,MF,29.0,13.9,1,13,3,23.1,0.93,0.22,0.08,0.33,,0,0,Matches
Paulo Roberto,br BRA,MF,28.0,11.1,0,4,0,0.0,0.36,0.0,0.0,,,0,0,Matches
Luis Carlos Ruiz,co COL,FW,29.0,8.7,1,11,2,18.2,1.27,0.23,0.09,0.5,,0,0,Matches
Neto Moura,br BRA,MF,19.0,6.7,0,8,2,25.0,1.19,0.3,0.0,0.0,,0,0,Matches
Ronaldo Henrique,br BRA,MF,21.0,6.1,1,8,2,25.0,1.3,0.33,0.13,0.5,,0,0,Matches
Agenor Detofol,br BRA,GK,26.0,4.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Mark González,cl CHI,"FW,MF",31.0,3.7,1,7,3,42.9,1.89,0.81,0.14,0.33,,0,0,Matches
Vinícius Araújo,br BRA,FW,22.0,5.4,2,7,4,57.1,1.29,0.73,0.29,0.5,,0,0,Matches
Rodrigo Mancha,br BRA,"DF,MF",29.0,5.3,0,7,3,42.9,1.31,0.56,0.0,0.0,,0,0,Matches
Oswaldo Henríquez,co COL,DF,26.0,3.4,0,2,1,50.0,0.59,0.3,0.0,0.0,,0,0,Matches
Apodi,br BRA,"DF,MF",29.0,5.3,0,11,2,18.2,2.08,0.38,0.0,0.0,,0,0,Matches
Reinaldo Lenis,co COL,"FW,MF",23.0,4.5,0,8,3,37.5,1.76,0.66,0.0,0.0,,0,0,Matches
Luiz Antônio,br BRA,"DF,MF",24.0,1.3,0,6,0,0.0,4.54,0.0,0.0,,,0,0,Matches
Oswaldo,br BRA,DF,23.0,1.1,0,1,0,0.0,0.93,0.0,0.0,,,0,0,Matches
Túlio de Melo,br BRA,FW,31.0,1.8,1,11,8,72.7,6.04,4.39,0.0,0.0,,1,1,Matches
Clayton,br BRA,MF,24.0,0.3,0,1,0,0.0,3.33,0.0,0.0,,,0,0,Matches
Mansur,br BRA,DF,22.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,27.8,38.0,48,467,177,37.9,12.29,4.66,0.1,0.25,,3,4,
Opponent Total,,,26.4,38.0,55,512,179,35.0,13.47,4.71,0.1,0.28,,5,7,
