Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Patric Cabral Lalau,br BRA,DF,30.0,36,3239.0,90.0,94.7,36.0,36,90.0,35.0,0,,0,1.11,31.0,50.0,-19.0,-0.53,-0.53,34.5,55.5,-21.0,-0.58,0.54,Matches
Adryelson,br BRA,DF,21.0,36,3216.0,89.0,94.0,35.7,36,89.0,34.0,0,,0,1.17,31.0,47.0,-16.0,-0.45,0.88,33.6,53.9,-20.3,-0.57,0.76,Matches
Iago Maidana,br BRA,DF,23.0,34,3008.0,88.0,88.0,33.4,34,88.0,32.0,0,,0,1.21,28.0,44.0,-16.0,-0.48,0.18,31.0,49.9,-18.9,-0.57,0.39,Matches
Luan Polli,br BRA,GK,26.0,31,2790.0,90.0,81.6,31.0,31,90.0,31.0,0,,6,1.23,27.0,40.0,-13.0,-0.42,0.44,27.9,48.5,-20.7,-0.67,-0.29,Matches
Marquinhos,br BRA,"FW,MF",23.0,32,2109.0,66.0,61.7,23.4,29,70.0,3.0,3,30.0,0,1.06,25.0,34.0,-9.0,-0.38,0.3,23.1,33.4,-10.3,-0.44,0.45,Matches
Thiago Neves,br BRA,"MF,FW",34.0,25,2054.0,82.0,60.1,22.8,24,84.0,9.0,1,45.0,0,1.12,17.0,30.0,-13.0,-0.57,-0.17,19.2,33.7,-14.5,-0.63,-0.05,Matches
Marcão Silva,br BRA,MF,29.0,26,1922.0,74.0,56.2,21.4,22,84.0,12.0,4,19.0,6,1.38,17.0,25.0,-8.0,-0.37,0.29,19.3,32.0,-12.7,-0.59,0.04,Matches
Ricardinho,br BRA,MF,30.0,26,1642.0,63.0,48.0,18.2,20,78.0,8.0,6,15.0,9,0.92,16.0,26.0,-10.0,-0.55,-0.09,15.3,29.7,-14.4,-0.79,-0.34,Matches
Betinho,br BRA,MF,27.0,24,1551.0,65.0,45.4,17.2,18,76.0,7.0,6,32.0,1,1.25,11.0,23.0,-12.0,-0.7,-0.36,15.5,25.2,-9.7,-0.56,0.09,Matches
Lucas Mugni,ar ARG,"MF,FW",28.0,23,1535.0,67.0,44.9,17.1,17,81.0,7.0,6,25.0,4,1.22,15.0,22.0,-7.0,-0.41,0.16,14.8,25.0,-10.2,-0.6,0.03,Matches
Júnior Tavares,br BRA,DF,23.0,20,1282.0,64.0,37.5,14.2,15,80.0,9.0,5,17.0,1,0.95,13.0,17.0,-4.0,-0.28,0.35,14.9,20.7,-5.8,-0.41,0.33,Matches
Dalberto,br BRA,FW,25.0,15,1264.0,84.0,37.0,14.0,15,84.0,6.0,0,,0,1.13,10.0,13.0,-3.0,-0.21,0.45,12.6,18.9,-6.3,-0.45,0.26,Matches
Sander,br BRA,"DF,MF",29.0,24,1308.0,55.0,38.2,14.5,14,76.0,8.0,10,25.0,3,1.13,8.0,19.0,-11.0,-0.76,-0.42,11.8,20.7,-8.9,-0.61,0.0,Matches
Ronaldo Henrique,br BRA,MF,25.0,21,995.0,47.0,29.1,11.1,14,60.0,0.0,7,21.0,14,1.05,11.0,12.0,-1.0,-0.09,0.58,11.1,15.1,-4.1,-0.37,0.35,Matches
Jonathan David Gómez,ar ARG,"MF,FW",30.0,24,983.0,41.0,28.7,10.9,12,63.0,2.0,12,19.0,3,1.08,7.0,9.0,-2.0,-0.18,0.44,9.9,15.3,-5.5,-0.5,0.16,Matches
Leandro Barcia,uy URU,"FW,MF",27.0,16,1025.0,64.0,30.0,11.4,10,80.0,4.0,6,38.0,0,1.06,11.0,22.0,-11.0,-0.97,-0.67,11.6,21.5,-9.9,-0.87,-0.36,Matches
Élton Rodrigues Brandão,br BRA,FW,34.0,9,649.0,72.0,19.0,7.2,9,72.0,1.0,0,,1,1.11,6.0,8.0,-2.0,-0.28,0.27,7.3,9.0,-1.7,-0.24,0.46,Matches
Luciano Juba,br BRA,DF,20.0,21,982.0,47.0,28.7,10.9,8,86.0,5.0,13,23.0,10,1.43,12.0,19.0,-7.0,-0.64,-0.2,11.1,19.8,-8.7,-0.8,-0.26,Matches
Hernane,br BRA,FW,33.0,23,718.0,31.0,21.0,8.0,8,61.0,0.0,15,16.0,8,1.04,9.0,11.0,-2.0,-0.25,0.32,9.2,9.8,-0.5,-0.07,0.69,Matches
Chico,br BRA,DF,21.0,12,647.0,54.0,18.9,7.2,7,83.0,5.0,5,14.0,26,1.17,4.0,10.0,-6.0,-0.83,-0.41,4.7,14.5,-9.8,-1.36,-0.92,Matches
Raul Prata,br BRA,"DF,FW",32.0,12,638.0,53.0,18.7,7.1,7,71.0,1.0,5,28.0,4,1.5,2.0,6.0,-4.0,-0.56,-0.08,5.3,9.9,-4.6,-0.65,-0.04,Matches
Mailson,br BRA,GK,23.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,31,0.57,4.0,10.0,-6.0,-0.86,-0.44,6.9,9.5,-2.6,-0.38,0.29,Matches
Rafael Thyere,br BRA,DF,26.0,10,618.0,62.0,18.1,6.9,7,80.0,6.0,3,20.0,17,1.2,4.0,7.0,-3.0,-0.44,0.08,3.9,11.1,-7.2,-1.05,-0.53,Matches
Ewerton,br BRA,"MF,DF",19.0,11,449.0,41.0,13.1,5.0,4,63.0,0.0,7,28.0,11,1.0,4.0,5.0,-1.0,-0.2,0.34,5.3,8.1,-2.8,-0.57,0.05,Matches
Márcio Araújo,br BRA,MF,35.0,10,435.0,44.0,12.7,4.8,4,72.0,0.0,6,24.0,14,1.2,3.0,8.0,-5.0,-1.03,-0.61,3.0,9.0,-6.0,-1.24,-0.72,Matches
Willian Farias,br BRA,MF,30.0,4,346.0,87.0,10.1,3.8,4,87.0,3.0,0,,0,1.0,3.0,6.0,-3.0,-0.78,-0.31,3.4,5.3,-2.0,-0.51,0.11,Matches
Lucas Venuto,br BRA,FW,25.0,8,290.0,36.0,8.5,3.2,2,90.0,2.0,6,18.0,9,0.88,1.0,4.0,-3.0,-0.93,-0.47,3.0,4.7,-1.7,-0.53,0.09,Matches
Rafael Luiz,br BRA,FW,17.0,2,115.0,58.0,3.4,1.3,2,58.0,0.0,0,,1,1.5,3.0,4.0,-1.0,-0.78,-0.29,1.9,2.9,-1.1,-0.83,-0.23,Matches
Bruninho,br BRA,"MF,FW",19.0,16,353.0,22.0,10.3,3.9,1,54.0,0.0,15,20.0,10,0.75,3.0,3.0,0.0,0.0,0.56,4.1,6.7,-2.6,-0.66,-0.05,Matches
Mikael,br BRA,"FW,MF",20.0,14,302.0,22.0,8.8,3.4,1,73.0,0.0,13,18.0,10,0.57,2.0,7.0,-5.0,-1.49,-1.09,3.7,6.6,-2.9,-0.86,-0.28,Matches
Rogério,br BRA,FW,29.0,7,185.0,26.0,5.4,2.1,0,,0.0,7,26.0,1,1.0,1.0,0.0,1.0,0.49,1.04,0.9,4.3,-3.4,-1.65,-1.09,Matches
Ronaldo,br BRA,FW,28.0,3,61.0,20.0,1.8,0.7,0,,0.0,3,20.0,4,0.0,0.0,1.0,-1.0,-1.48,-0.99,0.4,0.4,0.0,0.02,0.65,Matches
Gustavo,br BRA,"FW,MF",17.0,4,45.0,11.0,1.3,0.5,0,,0.0,4,11.0,4,0.0,1.0,4.0,-3.0,-6.0,-5.57,0.8,1.6,-0.7,-1.48,-0.88,Matches
Maxwell Silva,br BRA,FW,20.0,4,44.0,11.0,1.3,0.5,0,,0.0,4,11.0,5,0.75,0.0,1.0,-1.0,-2.05,-1.57,0.2,0.8,-0.6,-1.31,-0.71,Matches
