Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Magrão,br BRA,GK,39.0,35,35,3126,34.7,54,1.55,145,96,66.2,11,9,15,9,25.7,5,5,0,0,0.0,Matches
Agenor Detofol,br BRA,GK,27.0,4,3,294,3.3,4,1.22,14,10,71.4,1,0,2,2,66.7,0,0,0,0,,Matches
Squad Total,,,28.3,38,38,3420,38.0,58,1.53,159,106,66.7,12,9,17,10,26.3,5,5,0,0,0.0,
Opponent Total,,,26.7,38,38,3420,38.0,46,1.21,161,122,75.2,17,9,12,11,28.9,7,6,1,0,14.3,
