Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Luan Polli,br BRA,GK,26.0,31,31,2790,31.0,40,1.29,162,126,77.8,11,5,15,10,32.3,4,4,0,0,0.0,Matches
Mailson,br BRA,GK,23.0,7,7,630,7.0,10,1.43,31,21,71.0,1,1,5,0,0.0,1,1,0,0,0.0,Matches
Squad Total,,,27.0,38,38,3420,38.0,50,1.32,193,147,76.7,12,6,20,10,26.3,5,5,0,0,0.0,
Opponent Total,,,26.6,38,38,3420,38.0,31,0.82,98,67,76.5,20,6,12,19,50.0,8,8,0,0,0.0,
