Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Magrão,br BRA,GK,36.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renê,br BRA,DF,21.0,38,38,3355.0,37.3,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Durval,br BRA,DF,33.0,35,35,3112.0,34.6,1.0,2.0,3.0,1.0,0.0,0.0,10.0,1.0,0.03,0.06,0.09,0.03,0.09,Matches
Francisco Rithely,br BRA,MF,23.0,35,33,3012.0,33.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Patric Cabral Lalau,br BRA,"DF,MF",24.0,34,33,3003.0,33.4,7.0,2.0,9.0,7.0,0.0,0.0,7.0,0.0,0.21,0.06,0.27,0.21,0.27,Matches
Wendel Geraldo,br BRA,MF,31.0,30,23,1810.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Azevedo,br BRA,"FW,MF",27.0,30,22,2021.0,22.5,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,0.13,0.09,0.22,0.09,0.18,Matches
Neto Baiano,br BRA,FW,31.0,25,22,1959.0,21.8,4.0,1.0,5.0,4.0,0.0,0.0,2.0,1.0,0.18,0.05,0.23,0.18,0.23,Matches
Rodrigo Mancha,br BRA,"DF,MF",27.0,17,17,1483.0,16.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Diego Souza,br BRA,"FW,MF",28.0,19,17,1433.0,15.9,4.0,3.0,7.0,3.0,1.0,1.0,3.0,0.0,0.25,0.19,0.44,0.19,0.38,Matches
Ewerton Páscoa,br BRA,DF,24.0,17,16,1327.0,14.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Ibson,br BRA,MF,30.0,16,14,1119.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
