Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-10,16:00,Série A,Matchweek 1,Sun,Home,W,4,1,Figueirense,54.0,4116.0,,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,
2015-05-17,16:00,Série A,Matchweek 2,Sun,Away,D,2,2,Flamengo,42.0,34459.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-05-24,18:30,Série A,Matchweek 3,Sun,Home,W,1,0,Coritiba,50.0,17966.0,,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,
2015-05-31,11:00,Série A,Matchweek 4,Sun,Away,D,2,2,Santos,41.0,13553.0,,4-2-3-1,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,
2015-06-04,21:00,Série A,Matchweek 5,Thu,Home,W,1,0,Goiás,64.0,12285.0,,4-2-3-1,4-3-1-2,Flavio Rodrigues Guerra,Match Report,
2015-06-07,19:30,Série A,Matchweek 6,Sun,Away,D,0,0,Fluminense,53.0,15411.0,,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2015-06-13,21:00,Série A,Matchweek 7,Sat,Home,W,2,1,Joinville,47.0,8739.0,,4-2-2-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-06-20,16:30,Série A,Matchweek 8,Sat,Home,W,2,1,Vasco da Gama,47.0,17206.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-06-27,16:00,Série A,Matchweek 9,Sat,Away,D,1,1,Chapecoense,37.0,7203.0,,4-2-3-1,4-3-1-2,Wagner do Nascimento Magalhaes,Match Report,
2015-07-01,19:30,Série A,Matchweek 10,Wed,Home,W,3,0,Internacional,40.0,23343.0,,4-2-3-1,4-2-2-2,Péricles Bassols Pegado Cortez,Match Report,
2015-07-05,11:00,Série A,Matchweek 11,Sun,Away,D,2,2,Avaí,49.0,8116.0,,4-2-3-1,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,
2015-07-08,22:00,Série A,Matchweek 12,Wed,Away,L,1,2,Atlético Mineiro,47.0,50684.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2015-07-12,18:30,Série A,Matchweek 13,Sun,Home,D,2,2,Palmeiras,58.0,35163.0,,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2015-07-19,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,São Paulo,51.0,41994.0,,4-2-3-1,3-4-1-2,André Luiz de Freitas Castro,Match Report,
2015-07-25,19:30,Série A,Matchweek 15,Sat,Away,D,1,1,Grêmio,43.0,33437.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
