Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Patric Cabral Lalau,br BRA,DF,30.0,36.0,1885,1535,344,58,0,13,143,263,23,4,15,0,1444,6,55,Matches
Adryelson,br BRA,DF,21.0,35.7,1312,1242,65,60,0,5,0,4,0,0,0,0,1078,5,8,Matches
Iago Maidana,br BRA,DF,23.0,33.4,1508,1452,55,53,0,10,1,2,0,0,0,0,1207,1,11,Matches
Luan Polli,br BRA,GK,26.0,31.0,859,456,400,88,0,1,0,0,0,0,0,0,509,3,0,Matches
Marquinhos,br BRA,"FW,MF",23.0,23.4,750,721,28,10,1,4,31,16,1,1,0,0,559,1,29,Matches
Thiago Neves,br BRA,"MF,FW",34.0,22.8,957,800,155,68,1,7,106,7,56,20,26,1,741,2,20,Matches
Marcão Silva,br BRA,MF,29.0,21.4,703,685,18,16,0,6,2,1,0,0,0,0,626,0,12,Matches
Ricardinho,br BRA,MF,30.0,18.2,608,598,10,9,0,3,4,0,0,0,0,0,515,0,13,Matches
Betinho,br BRA,MF,27.0,17.2,794,754,38,31,1,17,2,5,0,0,0,0,633,2,7,Matches
Lucas Mugni,ar ARG,"MF,FW",28.0,17.1,696,641,49,16,0,2,44,24,5,2,1,0,504,6,39,Matches
Júnior Tavares,br BRA,DF,23.0,14.2,768,605,163,30,0,4,59,117,16,4,9,0,618,0,16,Matches
Dalberto,br BRA,FW,25.0,14.0,267,250,13,1,0,1,8,2,0,0,0,0,174,4,14,Matches
Sander,br BRA,"DF,MF",29.0,14.5,833,655,175,43,0,5,72,119,12,1,11,0,631,3,20,Matches
Ronaldo Henrique,br BRA,MF,25.0,11.1,548,524,23,20,0,3,2,3,0,0,0,0,465,1,6,Matches
Jonathan David Gómez,ar ARG,"MF,FW",30.0,10.9,500,456,43,16,0,2,28,8,15,3,10,0,418,1,11,Matches
Leandro Barcia,uy URU,"FW,MF",27.0,11.4,298,281,17,2,0,0,31,8,0,0,0,0,196,0,13,Matches
Élton Rodrigues Brandão,br BRA,FW,34.0,7.2,181,167,13,0,0,0,10,0,0,0,0,0,126,1,7,Matches
Luciano Juba,br BRA,DF,20.0,10.9,559,452,105,19,0,1,67,63,23,8,14,0,391,2,19,Matches
Hernane,br BRA,FW,33.0,8.0,154,140,13,0,0,0,0,1,0,0,0,0,112,1,4,Matches
Chico,br BRA,DF,21.0,7.2,318,295,21,16,0,4,1,4,0,0,0,0,241,2,2,Matches
Raul Prata,br BRA,"DF,FW",32.0,7.1,322,239,77,6,0,0,21,70,0,0,0,0,241,6,13,Matches
Mailson,br BRA,GK,23.0,7.0,153,93,60,17,0,0,0,0,0,0,0,0,91,0,0,Matches
Rafael Thyere,br BRA,DF,26.0,6.9,259,250,9,7,0,2,0,0,0,0,0,0,219,0,3,Matches
Ewerton,br BRA,"MF,DF",19.0,5.0,144,131,13,0,0,0,14,12,1,0,0,0,85,0,17,Matches
Márcio Araújo,br BRA,MF,35.0,4.8,215,202,13,11,0,0,0,1,0,0,0,0,188,0,3,Matches
Willian Farias,br BRA,MF,30.0,3.8,184,174,8,5,0,4,0,3,0,0,0,0,159,2,2,Matches
Lucas Venuto,br BRA,FW,25.0,3.2,122,112,10,2,0,0,10,8,0,0,0,0,92,0,1,Matches
Rafael Luiz,br BRA,FW,17.0,1.3,23,21,1,0,0,0,1,1,0,0,0,0,17,1,4,Matches
Bruninho,br BRA,"MF,FW",19.0,3.9,173,159,14,6,2,3,12,2,6,1,4,0,142,0,3,Matches
Mikael,br BRA,"FW,MF",20.0,3.4,60,52,7,0,0,2,1,0,0,0,0,0,42,1,1,Matches
Rogério,br BRA,FW,29.0,2.1,52,49,1,0,0,0,0,0,0,0,0,0,33,2,3,Matches
Ronaldo,br BRA,FW,28.0,0.7,17,16,1,0,0,0,1,0,0,0,0,0,13,0,1,Matches
Gustavo,br BRA,"FW,MF",17.0,0.5,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Maxwell Silva,br BRA,FW,20.0,0.5,13,12,1,1,0,0,2,0,0,0,0,0,10,0,0,Matches
João Igor,br BRA,MF,23.0,0.5,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Marcos Serrato,br BRA,MF,25.0,0.3,11,11,0,0,0,1,0,0,0,0,0,0,9,0,0,Matches
Philip,br BRA,"MF,FW",28.0,0.2,9,9,0,0,0,0,2,0,0,0,0,0,6,0,0,Matches
Pedrão,br BRA,FW,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,38.0,16277,14261,1963,611,5,100,675,744,158,44,90,1,12552,53,357,
Opponent Total,,,26.6,38.0,20120,18115,1955,566,17,195,917,803,256,102,113,3,16371,50,297,
