Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-10-24,22:00,Série A,Matchweek 18,Sat,Away,D,0,0,Atlético Mineiro,0.1,2.5,25,,Patric Cabral Lalau,5-4-1,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,
2020-11-01,16:00,Série A,Matchweek 19,Sun,Home,W,1,0,Ath Paranaense,1.4,0.6,42,,Patric Cabral Lalau,4-4-2,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2020-11-08,20:30,Série A,Matchweek 20,Sun,Away,D,0,0,Ceará,0.1,1.2,46,,Thiago Neves,5-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2020-11-14,16:30,Série A,Matchweek 21,Sat,Home,L,0,2,Vasco da Gama,0.7,1.6,63,,Patric Cabral Lalau,4-2-3-1,3-4-3,Heber Roberto Lopes,Match Report,
2020-11-23,20:00,Série A,Matchweek 22,Mon,Home,L,0,1,Atl Goianiense,0.6,1.6,62,,Patric Cabral Lalau,4-4-2,4-2-3-1,Edina Alves Batista,Match Report,
2020-11-28,17:00,Série A,Matchweek 23,Sat,Away,L,2,4,Santos,1.1,2.4,41,,Patric Cabral Lalau,5-4-1,4-3-3,Wilton Sampaio,Match Report,
2020-12-06,16:00,Série A,Matchweek 24,Sun,Away,L,0,1,São Paulo,0.2,1.5,37,,Patric Cabral Lalau,5-4-1,4-4-2,Felipe Fernandes de Lima,Match Report,
2020-12-13,18:15,Série A,Matchweek 25,Sun,Home,W,1,0,Coritiba,2.2,1.2,54,,Patric Cabral Lalau,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2020-12-19,19:00,Série A,Matchweek 26,Sat,Home,D,1,1,Grêmio,1.0,1.4,43,,Patric Cabral Lalau,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
2020-12-26,19:00,Série A,Matchweek 27,Sat,Away,L,0,1,Goiás,0.8,0.5,61,,Patric Cabral Lalau,4-2-3-1,5-3-2,Braulio da Silva Machado,Match Report,
2021-01-06,20:30,Série A,Matchweek 28,Wed,Home,W,1,0,Fortaleza,0.6,0.9,35,,Patric Cabral Lalau,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-01-09,19:00,Série A,Matchweek 29,Sat,Home,L,0,1,Palmeiras,0.6,1.5,59,,Patric Cabral Lalau,4-2-3-1,3-4-3,Dyorgines José Padovani Andrade,Match Report,
2021-01-16,19:00,Série A,Matchweek 30,Sat,Away,L,0,1,Fluminense,0.6,1.1,36,,Patric Cabral Lalau,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2021-01-21,21:00,Série A,Matchweek 31,Thu,Away,L,0,3,Corinthians,0.4,1.9,39,,Patric Cabral Lalau,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2021-01-24,18:15,Série A,Matchweek 32,Sun,Home,W,2,0,Bahia,1.4,0.9,58,,Patric Cabral Lalau,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2021-02-01,20:00,Série A,Matchweek 33,Mon,Home,L,0,3,Flamengo,0.5,2.8,39,,Patric Cabral Lalau,4-2-3-1,4-4-2,Rafael Traci,Match Report,
2021-02-05,20:00,Série A,Matchweek 34,Fri,Away,W,1,0,Botafogo (RJ),1.2,1.3,34,,Patric Cabral Lalau,4-4-2,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-02-10,19:00,Série A,Matchweek 35,Wed,Away,W,2,1,Internacional,0.9,0.9,40,,Patric Cabral Lalau,3-4-3,4-1-4-1,Rodolpho Toski Marques,Match Report,
2021-02-15,20:00,Série A,Matchweek 36,Mon,Home,D,0,0,RB Bragantino,0.1,1.3,31,,Thiago Neves,3-4-3,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2021-02-21,16:00,Série A,Matchweek 37,Sun,Home,L,2,3,Atlético Mineiro,1.8,1.8,39,,Patric Cabral Lalau,5-4-1,4-3-3,Rodolpho Toski Marques,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Ath Paranaense,1.1,2.4,45,,Patric Cabral Lalau,5-4-1,4-2-2-2,Flavio Rodrigues De Souza,Match Report,
