Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Mailson,br BRA,GK,24.0,37.0,36,5,0,7,3,42.0,0.21,9.0,0.24,169,419,40.3,829,258,30.8,33.1,321,51.1,41.0,644,56,8.7,20,0.54,11.0,Matches
Carlos Eduardo,br BRA,GK,28.0,1.0,1,0,0,0,0,0.9,0.25,-0.1,-0.06,1,2,50.0,19,4,10.5,23.2,1,0.0,16.0,13,0,0.0,0,0.0,12.7,Matches
Squad Total,,,26.1,38.0,37,5,0,7,3,42.9,0.21,8.9,0.23,170,421,40.4,848,262,30.3,,322,50.9,40.9,657,56,8.5,20,0.53,,
Opponent Total,,,27.1,38.0,24,3,2,1,0,33.0,0.22,9.0,0.24,104,333,31.2,712,150,32.2,32.7,276,37.7,34.2,557,22,3.9,29,0.76,13.5,
