Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-07-10,20:00,Série A,Matchweek 12,Mon,Away,W,3,0,Coritiba,41.0,10192.0,Magrão,4-2-3-1,4-4-2,Jailson Macêdo Freitas,Match Report,
2017-07-13,19:30,Série A,Matchweek 13,Thu,Home,W,3,0,Chapecoense,53.0,25861.0,Durval,4-2-3-1,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,
2017-07-17,20:00,Série A,Matchweek 14,Mon,Away,L,1,2,Botafogo (RJ),57.0,17313.0,Durval,4-2-3-1,4-4-1-1,Ricardo Marques Ribeiro,Match Report,
2017-07-20,20:00,Série A,Matchweek 15,Thu,Home,W,4,0,Atl Goianiense,51.0,8809.0,Diego Souza,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,2,Palmeiras,62.0,37430.0,Durval,4-2-3-1,4-3-3,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-07-27,19:15,Sudamericana,Second stage,Thu,Away,L,1,2,ar Arsenal,43.0,,Durval,4-2-3-1,4-2-4,Jesús Valenzuela,Match Report,Leg 2 of 2; Sport Recife won
2017-07-30,16:00,Série A,Matchweek 17,Sun,Away,W,3,1,Bahia,43.0,17869.0,Magrão,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-08-02,19:30,Série A,Matchweek 18,Wed,Home,D,2,2,Fluminense,70.0,15469.0,Durval,4-2-3-1,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-08-05,19:00,Série A,Matchweek 19,Sat,Away,L,1,3,Corinthians,56.0,4129.0,Durval,4-4-1-1,4-2-3-1,Wagner Reway,Match Report,
2017-08-13,16:00,Série A,Matchweek 20,Sun,Home,D,0,0,Ponte Preta,71.0,12967.0,Magrão,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,L,0,2,Cruzeiro,55.0,30393.0,Francisco Rithely,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2017-09-02,16:00,Série A,Matchweek 22,Sat,Away,L,0,5,Grêmio,48.0,17518.0,Magrão,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,L,0,1,Avaí,74.0,8608.0,Francisco Rithely,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-09-13,19:15,Sudamericana,Round of 16,Wed,Home,W,3,1,br Ponte Preta,47.0,,Durval,4-4-2,4-1-4-1,Gustavo Murillo,Match Report,Leg 1 of 2
2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,0,2,Flamengo,43.0,9029.0,Durval,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2017-09-20,19:15,Sudamericana,Round of 16,Wed,Away,L,0,1,br Ponte Preta,61.0,,Francisco Rithely,4-2-3-1,4-2-3-1,Roddy Zambrano,Match Report,Leg 2 of 2; Sport Recife won
2017-09-25,20:00,Série A,Matchweek 25,Mon,Home,D,1,1,Vasco da Gama,49.0,15701.0,Francisco Rithely,4-3-3,4-2-3-1,Sandro Ricci,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,São Paulo,53.0,43071.0,Francisco Rithely,4-4-2,4-1-4-1,Anderson Daronco,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,W,2,1,Vitória,44.0,15638.0,Diego Souza,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-10-15,16:00,Série A,Matchweek 28,Sun,Home,D,1,1,Atlético Mineiro,48.0,20273.0,Francisco Rithely,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-10-19,20:00,Série A,Matchweek 29,Thu,Home,D,1,1,Santos,53.0,14802.0,Diego Souza,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,1,2,Ath Paranaense,43.0,10407.0,Diego Souza,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2017-10-26,20:45,Sudamericana,Quarter-finals,Thu,Home,L,0,2,co Junior,50.0,,Diego Souza,4-3-1-2,4-2-2-2,Fernando Rapallini,Match Report,Leg 1 of 2
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,L,3,4,Coritiba,58.0,8856.0,Diego Souza,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-11-02,19:45,Sudamericana,Quarter-finals,Thu,Away,D,0,0,co Junior,38.0,,Durval,4-2-3-1,4-2-3-1,Daniel Fedorczuk,Match Report,Leg 2 of 2; Junior won
2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Chapecoense,58.0,10654.0,Diego Souza,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2017-11-08,20:00,Série A,Matchweek 33,Wed,Home,L,1,2,Botafogo (RJ),63.0,24119.0,Durval,4-2-3-1,4-4-1-1,Wilton Sampaio,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,L,0,2,Atl Goianiense,59.0,1107.0,Francisco Rithely,4-3-3,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,5,Palmeiras,43.0,18744.0,Diego Souza,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,W,1,0,Bahia,46.0,5556.0,Diego Souza,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-11-25,17:00,Série A,Matchweek 37,Sat,Away,W,2,1,Fluminense,46.0,12819.0,Durval,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,W,1,0,Corinthians,48.0,29977.0,Durval,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
