Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Marquinhos,br BRA,"FW,MF",24.0,3.3,160,2,14,79,69,6,160,6,3,50.0,3,50.0,104,445,236,7,9,1,12,3,124,17,Matches
Neílton,br BRA,"FW,MF",26.0,2.9,120,1,31,61,30,1,120,3,1,33.3,2,66.7,75,441,157,2,4,0,10,2,80,14,Matches
Iago Maidana,br BRA,DF,24.0,2.7,141,17,80,61,1,1,141,0,0,,0,,91,404,196,2,0,0,0,0,99,0,Matches
Cristiano,br BRA,"FW,MF",19.0,1.8,88,0,11,29,49,15,88,5,3,60.0,2,40.0,62,331,158,8,1,3,10,4,66,27,Matches
Betinho,br BRA,MF,28.0,1.7,111,3,22,81,8,0,111,1,1,100.0,0,0.0,68,384,243,3,2,0,4,0,79,1,Matches
Leandro Barcia,uy URU,"FW,MF",28.0,1.4,44,0,5,16,23,3,44,0,0,,0,,19,131,70,3,1,0,1,0,21,4,Matches
Pedro Victor,br BRA,"MF,FW",20.0,1.2,67,1,8,37,23,0,67,2,2,100.0,0,0.0,47,169,80,1,8,0,0,2,50,5,Matches
Carlos Eduardo,br BRA,GK,28.0,1.0,21,18,21,0,0,0,21,0,0,,0,,15,53,32,0,0,0,0,0,13,0,Matches
Victor Gabriel,br BRA,DF,16.0,0.5,23,0,9,11,4,0,23,1,0,0.0,1,100.0,10,41,20,0,1,0,1,0,8,2,Matches
Maxwell,br BRA,"FW,MF",25.0,1.3,59,1,6,24,29,5,59,3,2,66.7,1,33.3,44,263,69,3,0,1,3,1,47,14,Matches
Patric Cabral Lalau,br BRA,DF,31.0,1.2,125,5,34,45,46,1,125,2,1,50.0,1,50.0,80,384,245,8,7,0,2,1,83,14,Matches
Flávio Souza,br BRA,FW,19.0,0.5,20,0,1,8,11,1,20,1,0,0.0,1,100.0,13,42,18,0,1,0,1,0,15,4,Matches
Marcelo Ajul,br BRA,DF,18.0,0.2,8,0,2,6,0,0,8,0,0,,0,,5,50,39,0,0,0,0,0,5,0,Matches
Helber Italo,br BRA,MF,18.0,0.0,5,0,0,3,2,1,5,0,0,,0,,2,15,1,0,0,0,1,0,3,0,Matches
Squad Total,,,26.1,38.0,20643,2320,6862,9634,4374,518,20639,646,374,57.9,272,42.1,12068,63725,34579,585,462,66,643,295,12969,1247,
Opponent Total,,,27.1,38.0,23560,1956,6169,11600,6034,782,23555,659,402,61.0,256,38.8,13881,72316,39767,718,565,167,559,308,15932,1743,
