Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Patric Cabral Lalau,br BRA,DF,30.0,36.0,88,2.45,63,8,3,7,7,0,13,0.36,9,0,1,1,2,0,Matches
Adryelson,br BRA,DF,21.0,35.7,9,0.25,6,1,0,2,0,0,1,0.03,0,0,0,1,0,0,Matches
Iago Maidana,br BRA,DF,23.0,33.4,10,0.3,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Polli,br BRA,GK,26.0,31.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marquinhos,br BRA,"FW,MF",23.0,23.4,64,2.73,42,1,5,1,14,1,6,0.26,6,0,0,0,0,0,Matches
Thiago Neves,br BRA,"MF,FW",34.0,22.8,75,3.29,42,20,5,7,1,0,2,0.09,0,2,0,0,0,0,Matches
Marcão Silva,br BRA,MF,29.0,21.4,18,0.84,13,0,2,2,0,1,2,0.09,0,0,1,1,0,0,Matches
Ricardinho,br BRA,MF,30.0,18.2,23,1.26,15,0,2,2,4,0,1,0.05,1,0,0,0,0,0,Matches
Betinho,br BRA,MF,27.0,17.2,30,1.74,26,1,1,0,0,2,1,0.06,1,0,0,0,0,0,Matches
Lucas Mugni,ar ARG,"MF,FW",28.0,17.1,29,1.7,24,1,1,2,1,0,5,0.29,4,0,0,0,1,0,Matches
Júnior Tavares,br BRA,DF,23.0,14.2,37,2.6,20,11,1,1,4,0,3,0.21,3,0,0,0,0,0,Matches
Dalberto,br BRA,FW,25.0,14.0,28,1.99,19,0,3,5,1,0,2,0.14,1,0,0,1,0,0,Matches
Sander,br BRA,"DF,MF",29.0,14.5,31,2.13,18,8,0,0,4,1,0,0.0,0,0,0,0,0,0,Matches
Ronaldo Henrique,br BRA,MF,25.0,11.1,20,1.81,17,0,1,0,2,0,1,0.09,1,0,0,0,0,0,Matches
Jonathan David Gómez,ar ARG,"MF,FW",30.0,10.9,36,3.3,23,5,2,2,4,0,3,0.27,2,0,0,1,0,0,Matches
Leandro Barcia,uy URU,"FW,MF",27.0,11.4,24,2.11,12,1,2,4,5,0,3,0.26,1,0,0,0,2,0,Matches
Élton Rodrigues Brandão,br BRA,FW,34.0,7.2,18,2.5,14,0,1,3,0,0,2,0.28,1,0,0,1,0,0,Matches
Luciano Juba,br BRA,DF,20.0,10.9,25,2.29,19,4,1,1,0,0,3,0.27,3,0,0,0,0,0,Matches
Hernane,br BRA,FW,33.0,8.0,13,1.63,6,0,0,1,6,0,2,0.25,0,0,0,1,1,0,Matches
Chico,br BRA,DF,21.0,7.2,4,0.56,4,0,0,0,0,0,2,0.28,2,0,0,0,0,0,Matches
Raul Prata,br BRA,"DF,FW",32.0,7.1,13,1.83,11,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mailson,br BRA,GK,23.0,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Thyere,br BRA,DF,26.0,6.9,3,0.44,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Ewerton,br BRA,"MF,DF",19.0,5.0,8,1.6,6,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Márcio Araújo,br BRA,MF,35.0,4.8,8,1.65,6,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Willian Farias,br BRA,MF,30.0,3.8,8,2.08,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Lucas Venuto,br BRA,FW,25.0,3.2,7,2.17,4,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Luiz,br BRA,FW,17.0,1.3,2,1.57,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,"MF,FW",19.0,3.9,13,3.29,8,2,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Mikael,br BRA,"FW,MF",20.0,3.4,6,1.79,4,0,0,1,1,0,1,0.3,1,0,0,0,0,0,Matches
Rogério,br BRA,FW,29.0,2.1,3,1.46,3,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
Ronaldo,br BRA,FW,28.0,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo,br BRA,"FW,MF",17.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maxwell Silva,br BRA,FW,20.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Igor,br BRA,MF,23.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Serrato,br BRA,MF,25.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Philip,br BRA,"MF,FW",28.0,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrão,br BRA,FW,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,38.0,655,17.24,446,65,32,45,60,7,55,1.45,38,2,2,7,6,0,
Opponent Total,,,26.6,38.0,1071,28.18,775,87,75,50,67,17,76,2.0,51,6,7,6,5,1,
