Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-07-19,20:00,Série A,Matchweek 12,Mon,Away,W,1,0,América (MG),0.5,1.1,37,,Marcão Silva,4-2-3-1,3-4-1-2,Vinicius Gomes do Amaral,Match Report,
2021-07-25,20:30,Série A,Matchweek 13,Sun,Home,D,0,0,Ceará,0.6,1.2,53,,Rafael Thyere,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-08-01,18:15,Série A,Matchweek 14,Sun,Away,W,1,0,Bahia,0.8,2.2,40,,José Sabino,4-2-3-1,4-3-3,Jefferson Ferreira de Moraes,Match Report,
2021-08-06,19:00,Série A,Matchweek 15,Fri,Home,D,0,0,RB Bragantino,1.4,0.8,39,,Marcão Silva,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2021-08-15,16:00,Série A,Matchweek 16,Sun,Away,L,0,2,Flamengo,0.1,2.0,36,,José Sabino,4-2-3-1,4-4-2,Raphael Claus,Match Report,
2021-08-22,20:30,Série A,Matchweek 17,Sun,Home,L,0,1,São Paulo,1.4,1.2,49,,Hernanes,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2021-08-28,17:00,Série A,Matchweek 18,Sat,Home,D,0,0,Chapecoense,2.2,1.4,55,,Thiago Neves,4-2-3-1,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,
2021-09-05,18:15,Série A,Matchweek 19,Sun,Away,D,0,0,Ath Paranaense,0.6,0.9,42,,Marcão Silva,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-09-13,20:00,Série A,Matchweek 20,Mon,Home,L,0,1,Internacional,0.8,1.7,50,,Marcão Silva,5-3-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-09-18,19:00,Série A,Matchweek 21,Sat,Away,L,0,3,Atlético Mineiro,0.3,2.4,41,,Marcão Silva,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-09-26,18:15,Série A,Matchweek 22,Sun,Home,L,0,1,Fortaleza,1.1,1.3,57,,Marcão Silva,4-2-3-1,3-4-1-2,Wagner do Nascimento Magalhaes,Match Report,
2021-10-03,20:30,Série A,Matchweek 23,Sun,Away,W,2,1,Grêmio,0.9,1.5,35,,Marcão Silva,4-1-4-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-10-06,19:00,Série A,Matchweek 24,Wed,Home,W,3,1,Juventude,1.2,1.4,45,1219.0,Marcão Silva,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2021-10-09,16:30,Série A,Matchweek 25,Sat,Home,W,1,0,Corinthians,0.7,0.4,34,2697.0,Marcão Silva,4-1-4-1,4-1-4-1,Savio Pereira,Match Report,
2021-10-14,18:00,Série A,Matchweek 26,Thu,Away,L,0,1,Cuiabá,0.5,1.8,45,3054.0,Marcão Silva,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2021-10-17,20:30,Série A,Matchweek 27,Sun,Home,D,0,0,Santos,1.0,0.7,47,5272.0,Marcão Silva,4-2-3-1,3-4-1-2,Anderson Daronco,Match Report,
2021-10-25,21:30,Série A,Matchweek 28,Mon,Away,L,1,2,Palmeiras,0.6,3.3,35,13367.0,Marcão Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-10-28,19:00,Série A,Matchweek 34,Thu,Away,L,0,3,RB Bragantino,2.2,1.3,55,931.0,Sander,4-2-3-1,4-4-2,Bruno Arleu de Araujo,Match Report,
2021-10-31,20:30,Série A,Matchweek 29,Sun,Home,W,2,0,Atl Goianiense,2.8,0.8,49,3685.0,Marcão Silva,4-1-4-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-11-06,21:00,Série A,Matchweek 30,Sat,Away,L,0,1,Fluminense,0.5,1.6,39,3870.0,Marcão Silva,4-1-4-1,4-2-2-2,Jefferson Ferreira de Moraes,Match Report,
2021-11-10,21:30,Série A,Matchweek 31,Wed,Home,L,2,3,América (MG),1.4,1.2,42,5441.0,Marcão Silva,4-1-4-1,4-1-4-1,Raphael Claus,Match Report,
2021-11-14,19:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ceará,1.7,0.7,62,20362.0,Marcão Silva,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-11-18,21:00,Série A,Matchweek 33,Thu,Home,W,1,0,Bahia,0.7,0.7,43,8096.0,Marcão Silva,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-11-27,21:30,Série A,Matchweek 36,Sat,Away,L,0,2,São Paulo,0.4,1.7,51,35679.0,Marcão Silva,4-3-3,4-4-2,Heber Roberto Lopes,Match Report,
2021-12-03,20:00,Série A,Matchweek 35,Fri,Home,D,1,1,Flamengo,1.5,2.5,48,10733.0,Marcão Silva,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2021-12-06,21:00,Série A,Matchweek 37,Mon,Away,W,1,0,Chapecoense,1.5,0.7,69,1658.0,Marcão Silva,4-2-3-1,4-4-2,Paulo Cesar Zanovelli da Silva,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,D,1,1,Ath Paranaense,2.1,0.8,62,4215.0,Ronaldo Henrique,4-2-3-1,3-4-3,Ramon Abatti Abel,Match Report,
