Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,MP,W,D,L,GF,GA,GD,Pts,Pts/MP
9,Santos,19,10,3,6,25,12,13,33,1.74,19,5,5,9,17,23,-6,20,1.05
10,Flamengo,19,10,5,4,29,15,14,35,1.84,19,4,5,10,17,32,-15,17,0.89
11,Sport Recife,19,10,6,3,23,16,7,36,1.89,19,4,4,11,13,30,-17,16,0.84
12,Goiás,19,10,4,5,30,14,16,34,1.79,19,3,4,12,8,26,-18,13,0.68
13,Figueirense,19,7,5,7,24,20,4,26,1.37,19,6,3,10,13,27,-14,21,1.11
