Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Danilo Fernandes,br BRA,GK,26.0,36,3240.0,90.0,94.7,36.0,36,90.0,36.0,0,,2,1.53,47.0,35.0,12.0,0.33,-1.17,Matches
Matheus Ferraz,br BRA,DF,29.0,36,3206.0,89.0,93.7,35.6,36,89.0,35.0,0,,0,1.56,51.0,35.0,16.0,0.45,0.87,Matches
Durval,br BRA,DF,34.0,36,3197.0,89.0,93.5,35.5,36,89.0,35.0,0,,0,1.56,51.0,34.0,17.0,0.48,1.29,Matches
Francisco Rithely,br BRA,MF,24.0,35,3111.0,89.0,91.0,34.6,35,89.0,34.0,0,,0,1.49,45.0,35.0,10.0,0.29,-1.17,Matches
Renê,br BRA,DF,22.0,35,3015.0,86.0,88.2,33.5,34,88.0,31.0,1,7.0,0,1.49,46.0,37.0,9.0,0.27,-1.06,Matches
Diego Souza,br BRA,"FW,MF",29.0,34,2825.0,83.0,82.6,31.4,32,86.0,23.0,2,34.0,0,1.56,42.0,31.0,11.0,0.35,-0.25,Matches
Samuel Xavier,br BRA,DF,24.0,30,2526.0,84.0,73.9,28.1,29,87.0,26.0,1,14.0,3,1.67,44.0,26.0,18.0,0.64,0.94,Matches
Marlone,br BRA,MF,22.0,30,2299.0,77.0,67.2,25.5,29,78.0,16.0,1,45.0,0,1.37,36.0,27.0,9.0,0.35,-0.13,Matches
André,br BRA,FW,24.0,29,2342.0,81.0,68.5,26.0,27,84.0,18.0,2,34.0,0,1.48,33.0,25.0,8.0,0.31,-0.28,Matches
