Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Samuel Xavier,br BRA,DF,25.0,35,35,3102.0,34.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Magrão,br BRA,GK,38.0,34,34,3008.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Souza,br BRA,"FW,MF",30.0,34,34,2903.0,32.3,14.0,5.0,19.0,12.0,2.0,3.0,7.0,1.0,0.43,0.16,0.59,0.37,0.53,Matches
Francisco Rithely,br BRA,MF,25.0,33,33,2904.0,32.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.06,0.03,0.09,0.06,0.09,Matches
Everton Felipe,br BRA,MF,18.0,36,33,2467.0,27.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.04,0.11,0.15,0.04,0.15,Matches
Matheus Ferraz,br BRA,DF,30.0,32,32,2846.0,31.6,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.06,0.03,0.09,0.06,0.09,Matches
Gabriel Xavier,br BRA,"FW,MF",22.0,28,25,2061.0,22.9,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,0.13,0.13,0.26,0.13,0.26,Matches
Renê,br BRA,DF,23.0,23,22,1940.0,21.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Rogério,br BRA,"FW,MF",25.0,26,22,1861.0,20.7,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,0.39,0.1,0.48,0.39,0.48,Matches
Rodney Wallace,cr CRC,"DF,MF",27.0,24,21,1837.0,20.4,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.2,0.15,0.34,0.2,0.34,Matches
Durval,br BRA,DF,35.0,20,20,1800.0,20.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
