Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Mailson,br BRA,GK,24.0,37,37,3330,37.0,36,0.97,174,141,82.2,9,10,18,14,37.8,5,5,0,0,0.0,Matches
Carlos Eduardo,br BRA,GK,28.0,1,1,90,1.0,1,1.0,4,3,75.0,0,1,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.1,38,38,3420,38.0,37,0.97,178,144,82.0,9,11,18,14,36.8,5,5,0,0,0.0,
Opponent Total,,,27.1,38,38,3420,38.0,24,0.63,136,111,84.6,18,11,9,20,52.6,4,3,1,0,25.0,
