Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-05-29,18:00,Série A,Matchweek 1,Sat,Home,D,2,2,Juventude,1.4,1.3,59,,Anderson Conceição,4-3-3,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-06-06,11:00,Série A,Matchweek 2,Sun,Away,L,0,1,Fluminense,0.8,0.8,55,,Walter,4-2-3-1,4-1-4-1,Edina Alves Batista,Match Report,
2021-06-17,16:00,Série A,Matchweek 4,Thu,Away,D,0,0,América (MG),0.5,1.7,43,,Walter,4-3-3,4-1-4-1,Antonio Dib Moraes de Sousa,Match Report,
2021-06-23,19:00,Série A,Matchweek 6,Wed,Away,D,2,2,São Paulo,0.2,1.7,35,,Walter,4-5-1,3-5-2,Ricardo Marques Ribeiro,Match Report,
2021-06-27,20:30,Série A,Matchweek 7,Sun,Away,D,0,0,Sport Recife,1.4,0.3,55,,Walter,4-1-4-1,4-4-2,Marielson Alves Silva,Match Report,
2021-07-01,19:00,Série A,Matchweek 8,Thu,Home,L,0,2,Flamengo,0.3,1.5,44,,Walter,4-5-1,4-4-2,Rodolpho Toski Marques,Match Report,
2021-07-04,17:15,Série A,Matchweek 9,Sun,Home,L,0,1,Atlético Mineiro,0.7,1.0,59,,Walter,4-4-2,4-2-3-1,Savio Pereira,Match Report,
2021-07-07,18:00,Série A,Matchweek 10,Wed,Away,D,1,1,RB Bragantino,0.9,0.6,47,,Uillian Correia,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,
2021-07-11,17:15,Série A,Matchweek 11,Sun,Home,D,2,2,Ceará,1.0,1.6,41,,Uillian Correia,4-4-2,4-2-3-1,Edina Alves Batista,Match Report,
2021-07-18,11:00,Série A,Matchweek 12,Sun,Away,W,3,2,Chapecoense,1.5,1.3,58,,Uillian Correia,4-2-3-1,3-4-3,Jefferson Ferreira de Moraes,Match Report,
2021-07-21,18:00,Série A,Matchweek 3,Wed,Home,W,2,1,Atl Goianiense,2.9,0.4,56,,Uillian Correia,4-4-2,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2021-07-26,19:00,Série A,Matchweek 13,Mon,Home,L,1,2,Corinthians,0.9,0.4,52,,Uillian Correia,4-4-2,4-3-3,Ramon Abatti Abel,Match Report,
2021-07-31,20:00,Série A,Matchweek 14,Sat,Away,D,0,0,Internacional,1.1,0.7,42,,Walter,4-4-1-1,4-4-2,Paulo Cesar Zanovelli da Silva,Match Report,
2021-08-07,20:00,Série A,Matchweek 15,Sat,Home,D,1,1,Bahia,0.5,1.1,41,,Walter,4-2-3-1,4-1-3-2,Heber Roberto Lopes,Match Report,
2021-08-15,17:15,Série A,Matchweek 16,Sun,Home,W,1,0,Ath Paranaense,0.6,0.7,39,,Walter,4-4-2,4-2-3-1,Alisson Sidnei Furtado,Match Report,
2021-08-18,18:00,Série A,Matchweek 5,Wed,Home,L,0,1,Grêmio,0.6,1.2,52,,Walter,4-4-2,4-2-3-1,Leo Simão Holanda,Match Report,
2021-08-22,11:00,Série A,Matchweek 17,Sun,Away,W,2,0,Palmeiras,0.9,3.7,35,,Walter,4-4-2,4-2-3-1,Anderson Daronco,Match Report,
2021-08-30,21:30,Série A,Matchweek 18,Mon,Away,D,0,0,Fortaleza,0.9,1.3,36,,Walter,4-4-2,3-4-1-2,Paulo Cesar Zanovelli da Silva,Match Report,
2021-09-04,20:00,Série A,Matchweek 19,Sat,Home,W,2,1,Santos,0.9,1.2,36,,Walter,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2021-09-11,17:00,Série A,Matchweek 20,Sat,Away,W,2,1,Juventude,0.5,1.4,38,,Walter,4-2-3-1,4-3-3,Caio Max Augusto Vieira,Match Report,
2021-09-20,19:00,Série A,Matchweek 21,Mon,Home,D,2,2,Fluminense,1.4,0.8,58,,Walter,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2021-09-26,20:30,Série A,Matchweek 22,Sun,Away,D,0,0,Atl Goianiense,0.5,1.5,44,,Walter,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,
2021-10-02,16:00,Série A,Matchweek 23,Sat,Home,L,0,2,América (MG),1.0,1.6,53,,Walter,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2021-10-06,21:30,Série A,Matchweek 24,Wed,Away,D,2,2,Grêmio,0.5,1.5,38,4488.0,Walter,4-4-2,4-2-3-1,Wilton Sampaio,Match Report,
2021-10-11,19:00,Série A,Matchweek 25,Mon,Home,D,0,0,São Paulo,0.9,0.5,35,13007.0,Walter,4-4-2,4-2-3-1,Anderson Daronco,Match Report,
2021-10-14,18:00,Série A,Matchweek 26,Thu,Home,W,1,0,Sport Recife,1.8,0.5,55,3054.0,Walter,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-10-17,20:30,Série A,Matchweek 27,Sun,Away,D,0,0,Flamengo,0.2,1.0,31,9437.0,Walter,4-4-2,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-10-24,16:00,Série A,Matchweek 28,Sun,Away,L,1,2,Atlético Mineiro,0.4,2.5,46,30501.0,Walter,4-4-2,4-2-3-1,Savio Pereira,Match Report,
2021-11-01,19:00,Série A,Matchweek 29,Mon,Home,W,1,0,RB Bragantino,2.1,2.1,57,6428.0,Walter,4-1-2-1-2◆,4-4-2,Jefferson Ferreira de Moraes,Match Report,
2021-11-04,20:00,Série A,Matchweek 31,Thu,Home,D,0,0,Chapecoense,1.0,0.4,56,6336.0,Walter,4-3-3,4-5-1,Ricardo Marques Ribeiro,Match Report,
2021-11-07,20:30,Série A,Matchweek 30,Sun,Away,L,0,1,Ceará,0.3,2.1,51,21735.0,Walter,4-4-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2021-11-13,21:00,Série A,Matchweek 32,Sat,Away,L,2,3,Corinthians,0.7,1.0,47,38474.0,Walter,4-2-3-1,4-5-1,Rodolpho Toski Marques,Match Report,
2021-11-17,18:00,Série A,Matchweek 33,Wed,Home,W,1,0,Internacional,2.5,0.6,49,7750.0,Walter,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-11-21,19:00,Série A,Matchweek 34,Sun,Away,D,0,0,Bahia,0.4,0.8,46,19790.0,Walter,4-4-2,4-2-3-1,Raphael Claus,Match Report,
2021-11-30,21:00,Série A,Matchweek 36,Tue,Home,L,1,3,Palmeiras,1.9,1.8,59,26612.0,Walter,4-4-2,3-4-3,Paulo Roberto Alves Júnior,Match Report,
2021-12-03,19:00,Série A,Matchweek 35,Fri,Away,L,0,1,Ath Paranaense,0.6,1.3,36,17523.0,Walter,4-1-4-1,3-4-3,Braulio da Silva Machado,Match Report,
2021-12-06,19:00,Série A,Matchweek 37,Mon,Home,W,1,0,Fortaleza,1.2,0.8,36,15923.0,Walter,4-4-1-1,3-4-1-2,Heber Roberto Lopes,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,D,1,1,Santos,0.4,0.8,39,12444.0,Walter,4-4-2,3-4-3,Wagner do Nascimento Magalhaes,Match Report,
