Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Marllon Borges,br BRA,DF,29.0,33.4,0,23,3,13.0,0.69,0.09,0.0,0.0,11.8,0,0,0,2.4,2.4,0.1,-2.4,-2.4,Matches
Walter,br BRA,GK,34.0,27.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Pedro Pepê,br BRA,MF,24.0,25.8,1,33,9,27.3,1.28,0.35,0.03,0.11,23.1,2,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
Alan Empereur,br BRA,DF,27.0,24.7,1,5,1,20.0,0.2,0.04,0.2,1.0,8.7,0,0,0,0.9,0.9,0.19,0.1,0.1,Matches
Joaquim,br BRA,DF,23.0,23.9,1,27,6,22.2,1.13,0.25,0.04,0.17,11.6,0,0,0,2.4,2.4,0.09,-1.4,-1.4,Matches
João Lucas,br BRA,"DF,MF",23.0,23.8,0,12,4,33.3,0.5,0.17,0.0,0.0,23.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Rafael Gava,br BRA,MF,28.0,22.7,1,31,8,25.8,1.36,0.35,0.03,0.13,22.1,5,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
André Luis,br BRA,"FW,MF",24.0,20.4,3,32,9,28.1,1.57,0.44,0.09,0.33,19.5,0,0,0,2.1,2.1,0.07,0.9,0.9,Matches
Camilo,br BRA,MF,22.0,18.5,0,13,2,15.4,0.7,0.11,0.0,0.0,24.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Valdívia,br BRA,"MF,FW",27.0,15.4,2,41,12,29.3,2.67,0.78,0.05,0.17,21.0,5,0,0,2.4,2.4,0.06,-0.4,-0.4,Matches
Rodriguinho Marinho,br BRA,"FW,MF",33.0,16.5,3,49,13,26.5,2.98,0.79,0.06,0.23,16.9,2,0,0,4.5,4.5,0.09,-1.5,-1.5,Matches
Uendel,br BRA,DF,33.0,14.7,1,6,2,33.3,0.41,0.14,0.17,0.5,26.2,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Deyverson,br BRA,FW,30.0,14.1,6,35,16,45.7,2.48,1.13,0.11,0.25,15.8,1,2,3,5.8,3.5,0.1,0.2,0.5,Matches
Igor Cariús,br BRA,"DF,MF",28.0,12.9,0,9,0,0.0,0.7,0.0,0.0,,21.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Marcão Silva,br BRA,"MF,DF",31.0,14.1,0,15,5,33.3,1.07,0.36,0.0,0.0,14.7,0,0,0,2.1,2.1,0.14,-2.1,-2.1,Matches
Alesson,br BRA,"MF,FW",22.0,11.4,2,22,9,40.9,1.93,0.79,0.09,0.22,15.6,0,0,0,2.6,2.6,0.12,-0.6,-0.6,Matches
