Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Walter,br BRA,GK,33.0,34.0,30,1,1,3,0,35.5,0.25,5.5,0.16,200,424,47.2,685,98,41.8,36.2,287,48.1,36.9,624,25,4.0,10,0.29,9.5,Matches
João Carlos,br BRA,GK,32.0,4.0,7,0,0,1,0,4.3,0.25,-2.7,-0.67,15,32,46.9,77,11,29.9,33.5,25,36.0,31.8,56,0,0.0,5,1.25,19.3,Matches
Squad Total,,,28.5,38.0,37,1,1,4,0,39.8,0.25,2.8,0.07,215,456,47.1,748,109,39.8,,326,48.5,37.2,680,25,3.7,15,0.39,,
Opponent Total,,,26.6,38.0,34,4,0,4,2,34.1,0.24,2.1,0.06,162,396,40.9,746,162,35.7,33.6,278,46.8,37.0,452,18,4.0,24,0.63,13.7,
