Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Walter,br BRA,GK,36.0,36.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,12,5,Matches
Marllon Borges,br BRA,DF,31.0,32.0,46,33,33,12,1,29,41,70.7,12,51,33,18,34,80,162,1,Matches
Isidro Pitta,py PAR,FW,24.0,31.5,6,4,0,4,2,2,8,25.0,6,8,1,7,2,8,21,0,Matches
Ramon,br BRA,DF,22.0,29.3,62,39,39,18,5,26,52,50.0,26,28,8,20,28,90,81,1,Matches
Alan Empereur,br BRA,DF,29.0,28.3,20,16,14,6,0,12,21,57.1,9,20,14,6,26,46,113,2,Matches
Matheus Alexandre,br BRA,DF,24.0,27.4,60,40,41,17,2,40,70,57.1,30,38,4,34,38,98,79,0,Matches
Clayson,br BRA,"FW,MF",28.0,22.7,11,8,5,4,2,5,35,14.3,30,27,2,25,7,18,20,1,Matches
Lucas Mineiro,br BRA,MF,27.0,26.0,61,35,23,35,3,23,38,60.5,15,43,16,27,10,71,57,1,Matches
Denilson,br BRA,MF,22.0,22.4,48,24,21,20,7,19,31,61.3,12,14,0,14,9,57,17,0,Matches
Fernando Sobral,br BRA,MF,29.0,22.2,75,45,42,26,7,32,64,50.0,32,33,8,25,20,95,37,0,Matches
Bruno Fabiano Alves,br BRA,DF,32.0,22.4,22,11,17,5,0,13,24,54.2,11,29,17,12,30,52,128,0,Matches
Max,br BRA,MF,22.0,13.5,17,12,7,6,4,7,17,41.2,10,16,2,14,16,33,11,0,Matches
Derik Lacerda,br BRA,"FW,MF",24.0,15.8,20,11,11,7,2,6,11,54.5,5,18,3,15,3,23,13,0,Matches
Jonathan Cafu,br BRA,"FW,MF",32.0,15.5,22,15,9,11,2,9,27,33.3,18,10,0,10,9,31,10,0,Matches
Lucas Fernandes,br BRA,"MF,FW",26.0,11.5,20,11,4,15,1,7,15,46.7,8,8,0,8,9,29,2,0,Matches
Railan,br BRA,"DF,MF",23.0,13.3,22,13,11,8,3,11,22,50.0,11,11,4,7,24,46,35,0,Matches
Filipe Augusto,br BRA,MF,30.0,9.4,16,8,9,6,1,6,12,50.0,6,16,4,12,11,27,24,0,Matches
Gustavo Sauer,br BRA,"FW,MF",30.0,5.6,15,11,7,8,0,5,11,45.5,6,6,0,6,0,15,2,1,Matches
Rikelme,br BRA,DF,20.0,5.5,12,8,8,4,0,9,13,69.2,4,6,0,6,11,23,16,0,Matches
Juan Pablo,br BRA,DF,21.0,3.8,11,8,4,6,1,7,12,58.3,5,2,1,1,2,13,7,0,Matches
Eliel Chrystian,br BRA,"FW,MF",21.0,5.7,9,7,4,3,2,3,8,37.5,5,6,1,5,2,11,9,0,Matches
Gabriel Knesowitsch,br BRA,DF,20.0,3.2,6,5,5,1,0,4,5,80.0,1,0,0,0,4,10,10,0,Matches
André Luis,br BRA,"FW,MF",26.0,5.5,9,6,4,2,3,6,13,46.2,7,5,2,3,1,10,4,0,Matches
Deyverson,br BRA,FW,32.0,2.4,2,1,1,0,1,1,2,50.0,1,2,0,2,1,3,3,0,Matches
Mateus Pasinato,br BRA,GK,31.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Jadson,br BRA,"FW,MF",18.0,1.7,1,1,0,0,1,0,0,,0,2,0,2,2,3,0,0,Matches
Allyson Aires dos Santos,br BRA,DF,33.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,Matches
Guilherme Madruga,br BRA,"MF,FW",23.0,1.2,3,2,3,0,0,3,4,75.0,1,3,0,3,1,4,1,0,Matches
Luciano Giménez,ar ARG,"FW,MF",23.0,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
Eduardo Vinícius,br BRA,MF,18.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
David,br BRA,"MF,FW",16.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Kauan,br BRA,"FW,MF",18.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.8,38.0,597,374,323,224,50,285,557,51.2,272,404,120,284,302,899,883,12,
Opponent Total,,,27.5,38.0,595,379,269,253,73,269,585,46.0,316,365,98,267,330,925,649,16,
