Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Uendel,br BRA,DF,32.0,34.3,1798,116,525,803,489,23,1798,32,16,50.0,16,50.0,873,3876,2186,53,48,3,22,7,1042,143,Matches
Paulão,br BRA,DF,34.0,33.7,1920,329,985,909,41,24,1920,5,4,80.0,1,20.0,1057,5877,3582,15,6,1,9,3,1203,5,Matches
Walter,br BRA,GK,33.0,34.0,1014,921,1013,2,0,0,1014,2,2,100.0,0,0.0,521,2884,2167,0,0,0,1,0,375,0,Matches
João Pedro Pepê,br BRA,MF,23.0,28.7,1593,39,288,861,466,30,1593,62,38,61.3,24,38.7,936,5898,3063,68,49,11,65,39,1104,95,Matches
João Lucas,br BRA,DF,22.0,32.3,1997,123,746,788,487,32,1997,49,28,57.1,21,42.9,972,6199,2999,64,41,7,46,13,991,136,Matches
Clayson,br BRA,"MF,FW",25.0,27.8,1394,20,186,573,666,65,1394,136,62,45.6,74,54.4,898,6733,2950,111,84,27,88,51,1015,172,Matches
Marllon Borges,br BRA,DF,28.0,25.5,1269,209,693,569,15,9,1269,5,4,80.0,1,20.0,710,3743,2213,8,5,1,6,2,787,1,Matches
Camilo,br BRA,MF,21.0,20.9,957,49,259,555,166,16,957,19,13,68.4,6,31.6,461,2313,1085,15,22,1,44,21,484,34,Matches
Jenison,br BRA,FW,29.0,19.2,662,30,70,362,240,58,662,27,13,48.1,14,51.9,305,1405,509,22,14,3,59,29,450,101,Matches
Rafael Gava,br BRA,"MF,FW",27.0,18.9,925,18,126,482,328,27,925,22,14,63.6,8,36.4,484,2378,1033,22,19,6,20,10,628,56,Matches
Auremir,br BRA,MF,29.0,14.3,705,48,204,431,76,8,705,13,7,53.8,6,46.2,366,1802,866,13,9,3,32,12,425,12,Matches
Jonathan Cafu,br BRA,"FW,MF",29.0,14.8,596,17,109,245,257,34,595,50,21,42.0,29,58.0,395,2255,910,25,18,11,61,26,423,128,Matches
Élton Rodrigues Brandão,br BRA,FW,35.0,15.4,617,15,57,293,269,68,614,9,6,66.7,3,33.3,248,909,314,7,3,4,47,13,457,72,Matches
Alan Empereur,br BRA,DF,26.0,13.3,667,77,291,350,28,5,667,2,2,100.0,0,0.0,370,2127,1548,8,7,0,9,0,427,3,Matches
Max,br BRA,FW,19.0,11.1,546,13,80,238,237,21,546,27,16,59.3,11,40.7,317,1853,795,23,22,6,38,15,386,66,Matches
Felipe Marques,br BRA,"MF,FW",31.0,14.1,590,9,69,196,331,44,590,40,24,60.0,16,40.0,371,2725,1427,57,37,14,33,12,435,121,Matches
Uillian Correia,br BRA,MF,31.0,10.9,681,42,156,457,72,2,681,12,7,58.3,5,41.7,432,2448,929,10,12,1,9,6,491,15,Matches
Yuri Oliveira Lima,br BRA,MF,26.0,9.6,640,50,198,379,66,9,640,8,5,62.5,3,37.5,372,1767,910,8,8,1,9,3,465,7,Matches
Danilo,br BRA,"FW,MF",21.0,7.6,305,6,41,151,123,14,305,27,12,44.4,15,55.6,195,1207,572,16,15,4,22,12,200,42,Matches
Lucas Ramon,br BRA,DF,26.0,5.4,353,31,150,135,72,3,353,14,8,57.1,6,42.9,129,527,193,3,3,1,12,4,146,19,Matches
Yesus Cabrera,co COL,"MF,FW",30.0,4.0,210,2,23,114,74,5,210,2,2,100.0,0,0.0,123,501,181,3,4,0,6,4,155,14,Matches
João Carlos,br BRA,GK,32.0,4.0,106,86,106,0,0,0,106,0,0,,0,,55,239,134,0,0,0,0,0,47,0,Matches
Anderson Conceição,br BRA,DF,31.0,4.3,342,40,139,197,6,4,342,1,1,100.0,0,0.0,215,914,577,0,0,0,1,0,222,0,Matches
Lucas Hernández,uy URU,"DF,MF",28.0,3.6,209,14,72,83,56,3,209,2,2,100.0,0,0.0,86,431,222,3,9,1,3,1,109,11,Matches
Rafael Elias,br BRA,"FW,MF",21.0,3.2,105,1,8,51,47,16,105,9,2,22.2,7,77.8,58,269,111,3,1,1,11,5,74,23,Matches
Osman Júnior,br BRA,"FW,MF",28.0,3.4,197,6,23,95,84,9,197,10,7,70.0,3,30.0,92,515,160,6,3,1,11,5,125,16,Matches
Guilherme Pato,br BRA,"MF,FW",19.0,2.2,136,1,15,54,69,8,136,5,2,40.0,3,60.0,93,397,174,4,7,1,8,4,102,43,Matches
Gustavo Nescau,br BRA,FW,20.0,0.3,8,0,0,5,3,0,8,0,0,,0,,6,18,13,0,0,0,2,0,6,0,Matches
Murilo Rangel,br BRA,FW,29.0,0.2,4,0,0,0,4,1,4,0,0,,0,,1,1,0,0,0,0,0,0,3,0,Matches
Mota,br BRA,DF,23.0,0.1,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,20547,2313,6633,9378,4772,538,20543,590,318,53.9,272,46.1,11141,62211,31823,567,446,109,674,297,12777,1335,
Opponent Total,,,26.6,38.0,23065,1898,6206,11036,6032,762,23062,575,333,57.9,242,42.1,14198,71544,37767,695,552,132,644,321,15428,1716,
