Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Uendel,br BRA,DF,32.0,34.3,1223,1568,78.0,20266,8960,616,692,89.0,506,625,81.0,84,173,48.6,0,2.2,2.8,-2.2,31,98,30,12,143,Matches
Paulão,br BRA,DF,34.0,33.7,1347,1606,83.9,29311,11828,392,424,92.5,711,771,92.2,236,377,62.6,0,0.4,0.6,-0.4,4,71,2,0,74,Matches
Walter,br BRA,GK,33.0,34.0,730,973,75.0,21869,16347,119,119,100.0,293,299,98.0,290,524,55.3,0,0.0,0.0,0.0,1,19,0,0,0,Matches
João Pedro Pepê,br BRA,MF,23.0,28.7,1055,1279,82.5,19409,5142,491,551,89.1,392,443,88.5,145,222,65.3,2,2.6,2.8,-0.6,38,118,20,1,173,Matches
João Lucas,br BRA,DF,22.0,32.3,1139,1594,71.5,21488,7670,450,528,85.2,523,679,77.0,152,291,52.2,2,3.2,2.0,-1.2,28,74,19,10,98,Matches
Clayson,br BRA,"MF,FW",25.0,27.8,725,997,72.7,11318,3296,418,479,87.3,215,271,79.3,66,151,43.7,3,3.7,3.5,-0.7,45,81,28,7,118,Matches
Marllon Borges,br BRA,DF,28.0,25.5,893,1049,85.1,17850,6159,285,313,91.1,489,532,91.9,113,176,64.2,1,0.1,0.1,0.9,2,38,0,0,44,Matches
Camilo,br BRA,MF,21.0,20.9,544,683,79.6,8745,2507,288,332,86.7,202,237,85.2,39,66,59.1,0,0.8,0.6,-0.8,10,52,7,3,60,Matches
Jenison,br BRA,FW,29.0,19.2,297,455,65.3,4018,1126,184,236,78.0,75,121,62.0,20,39,51.3,1,2.2,1.0,-1.2,20,33,6,1,37,Matches
Rafael Gava,br BRA,"MF,FW",27.0,18.9,605,783,77.3,10640,3109,287,334,85.9,218,268,81.3,82,137,59.9,5,3.4,2.7,1.6,31,61,15,5,96,Matches
Auremir,br BRA,MF,29.0,14.3,438,539,81.3,7699,2031,204,231,88.3,186,218,85.3,39,57,68.4,0,0.6,0.3,-0.6,10,52,2,0,50,Matches
Jonathan Cafu,br BRA,"FW,MF",29.0,14.8,289,400,72.3,4231,987,161,203,79.3,108,138,78.3,10,18,55.6,0,1.3,1.1,-1.3,15,22,13,0,37,Matches
Élton Rodrigues Brandão,br BRA,FW,35.0,15.4,308,455,67.7,4047,725,192,257,74.7,87,127,68.5,10,18,55.6,0,1.0,0.8,-1.0,18,25,4,0,39,Matches
Alan Empereur,br BRA,DF,26.0,13.3,480,568,84.5,9218,3391,169,182,92.9,251,272,92.3,54,99,54.5,0,0.0,0.3,0.0,1,37,0,0,42,Matches
