Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Marllon Borges,br BRA,DF,30.0,36.0,50,34,31,18,1,23,44,52.3,21,38,21,17,27,77,151,0,Matches
Walter,br BRA,GK,35.0,35.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,1,Matches
Deyverson,br BRA,FW,31.0,32.3,12,9,3,5,4,8,19,42.1,11,14,5,9,8,20,39,0,Matches
Raniele,br BRA,"MF,DF",26.0,32.1,74,41,30,39,5,30,76,39.5,46,52,28,24,37,111,99,0,Matches
Matheus Alexandre,br BRA,DF,23.0,33.1,86,58,56,25,5,55,102,53.9,47,37,5,32,42,128,74,1,Matches
Alan Empereur,br BRA,DF,28.0,32.8,24,15,21,3,0,19,38,50.0,19,28,15,13,27,51,116,1,Matches
Rikelme,br BRA,DF,19.0,26.0,61,46,39,15,7,39,78,50.0,39,33,7,26,40,101,87,1,Matches
Denilson,br BRA,MF,21.0,21.2,47,30,13,26,8,20,41,48.8,21,23,7,16,13,60,2,0,Matches
Jonathan Cafu,br BRA,"FW,MF",31.0,19.0,33,21,10,17,6,10,33,30.3,23,20,0,20,10,43,10,0,Matches
Clayson,br BRA,"FW,MF",27.0,18.2,19,10,10,6,3,12,39,30.8,27,18,2,16,8,27,6,1,Matches
Fernando Sobral,br BRA,MF,28.0,21.1,70,45,39,22,9,32,70,45.7,38,45,5,40,15,85,15,0,Matches
Allyson Aires dos Santos,br BRA,DF,32.0,12.6,18,14,13,5,0,9,13,69.2,4,16,11,5,8,26,64,1,Matches
Wellington Silva,br BRA,FW,30.0,14.8,23,15,10,8,5,12,30,40.0,18,19,0,19,6,29,8,0,Matches
Pablo Ceppelini,uy URU,MF,31.0,11.1,14,6,6,7,1,6,33,18.2,27,10,1,9,9,23,10,0,Matches
Filipe Augusto,br BRA,MF,29.0,11.8,26,15,13,10,3,15,36,41.7,21,18,11,7,7,33,24,0,Matches
Isidro Pitta,py PAR,FW,23.0,9.1,2,1,0,1,1,0,3,0.0,3,2,1,1,2,4,5,0,Matches
Lucas Mineiro,br BRA,MF,26.0,6.8,10,3,1,4,5,3,10,30.0,7,9,5,4,4,14,6,0,Matches
Derik Lacerda,br BRA,"FW,MF",23.0,7.3,13,10,9,3,1,8,16,50.0,8,6,1,5,3,16,4,0,Matches
Patric Calmon PK,br BRA,DF,28.0,5.8,12,9,8,1,3,7,13,53.8,6,9,1,8,9,21,19,0,Matches
Emerson Negueba,br BRA,FW,22.0,5.4,7,4,2,4,1,2,5,40.0,3,8,0,8,3,10,5,0,Matches
Matheusinho,br BRA,DF,24.0,4.8,11,8,9,2,0,8,16,50.0,8,3,1,2,5,16,14,0,Matches
Ronald,br BRA,MF,25.0,6.5,20,9,8,10,2,8,26,30.8,18,4,0,4,9,29,7,0,Matches
Iury de Castilho,br BRA,FW,27.0,4.4,5,3,2,3,0,1,13,7.7,12,4,0,4,1,6,2,0,Matches
Uendel,br BRA,DF,34.0,4.0,2,1,1,0,1,0,1,0.0,1,4,1,3,0,2,9,0,Matches
João Carlos,br BRA,GK,34.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nicolás Quagliata,uy URU,"FW,MF",23.0,2.6,3,2,3,0,0,2,12,16.7,10,7,0,7,0,3,1,0,Matches
Pablinho,br BRA,FW,19.0,0.4,3,2,0,3,0,1,3,33.3,2,1,0,1,0,3,0,0,Matches
Rafael Gava,br BRA,MF,29.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Vitão,br BRA,DF,22.0,0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,Matches
Ricardo Cerqueira,br BRA,MF,20.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.1,38.0,645,411,337,237,71,330,771,42.8,441,430,129,301,295,940,787,6,
Opponent Total,,,27.6,38.0,511,324,247,210,54,218,555,39.3,337,389,123,266,298,809,750,9,
