Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marllon Borges,br BRA,DF,29.0,33.4,1168,1362,85.8,23406,8098,342,367,93.2,699,772,90.5,117,181,64.6,1,0.6,0.2,0.4,2,64,1,0,87,Matches
Walter,br BRA,GK,34.0,27.4,537,730,73.6,17249,12619,76,77,98.7,213,217,98.2,246,433,56.8,0,0.0,0.0,0.0,0,9,0,0,0,Matches
João Pedro Pepê,br BRA,MF,24.0,25.8,975,1188,82.1,17974,4888,449,496,90.5,365,426,85.7,141,207,68.1,0,2.9,2.9,-2.9,43,126,25,5,159,Matches
Alan Empereur,br BRA,DF,27.0,24.7,886,1065,83.2,17336,7481,310,338,91.7,467,513,91.0,101,188,53.7,0,0.1,0.2,-0.1,3,70,1,0,64,Matches
Joaquim,br BRA,DF,23.0,23.9,774,994,77.9,16654,6650,190,219,86.8,465,536,86.8,117,215,54.4,1,0.4,0.3,0.6,5,57,3,2,79,Matches
João Lucas,br BRA,"DF,MF",23.0,23.8,719,1106,65.0,12783,5698,299,357,83.8,340,465,73.1,71,212,33.5,0,1.3,1.4,-1.3,10,65,21,10,97,Matches
Rafael Gava,br BRA,MF,28.0,22.7,688,1017,67.6,12240,4121,329,391,84.1,244,329,74.2,96,226,42.5,2,4.6,4.2,-2.6,47,79,15,7,90,Matches
André Luis,br BRA,"FW,MF",24.0,20.4,349,440,79.3,5062,1215,193,219,88.1,130,160,81.3,13,25,52.0,0,2.2,2.4,-2.2,19,25,17,3,45,Matches
Camilo,br BRA,MF,22.0,18.5,598,728,82.1,10247,2689,279,310,90.0,259,296,87.5,51,89,57.3,0,0.4,0.5,-0.4,6,60,7,2,81,Matches
Valdívia,br BRA,"MF,FW",27.0,15.4,378,507,74.6,5310,1508,232,265,87.5,104,142,73.2,21,48,43.8,0,2.3,1.9,-2.3,23,34,13,7,59,Matches
Rodriguinho Marinho,br BRA,"FW,MF",33.0,16.5,332,432,76.9,5024,1387,184,217,84.8,96,121,79.3,29,40,72.5,2,0.9,0.6,1.1,17,46,7,1,62,Matches
Uendel,br BRA,DF,33.0,14.7,617,818,75.4,10777,5681,293,334,87.7,247,314,78.7,68,129,52.7,1,1.2,1.5,-0.2,18,69,21,13,87,Matches
Deyverson,br BRA,FW,30.0,14.1,175,329,53.2,2573,765,102,166,61.4,48,93,51.6,15,32,46.9,0,1.3,1.0,-1.3,20,22,5,2,29,Matches
Igor Cariús,br BRA,"DF,MF",28.0,12.9,447,640,69.8,7543,3758,227,265,85.7,181,248,73.0,31,80,38.8,0,0.4,0.6,-0.4,7,53,14,10,71,Matches
Marcão Silva,br BRA,"MF,DF",31.0,14.1,359,425,84.5,6193,1777,174,195,89.2,144,163,88.3,33,45,73.3,0,0.3,0.4,-0.3,5,23,5,1,44,Matches
Alesson,br BRA,"MF,FW",22.0,11.4,192,278,69.1,2793,855,115,147,78.2,64,85,75.3,7,17,41.2,0,1.3,0.7,-1.3,15,10,9,3,29,Matches
Felipe Marques,br BRA,"FW,MF",32.0,10.6,230,307,74.9,3213,918,145,159,91.2,63,90,70.0,11,25,44.0,2,1.4,1.4,0.6,16,9,16,6,33,Matches
João Carlos,br BRA,GK,33.0,10.6,166,254,65.4,5350,4311,27,27,100.0,64,64,100.0,74,161,46.0,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Kelvin Osorio,co COL,"MF,DF",28.0,10.5,352,489,72.0,5634,2211,189,220,85.9,117,161,72.7,34,71,47.9,0,1.2,1.2,-1.2,18,25,16,9,53,Matches
André,br BRA,FW,31.0,8.1,112,165,67.9,1516,298,76,100,76.0,30,44,68.2,4,6,66.7,0,0.2,0.7,-0.2,5,8,0,0,10,Matches
