Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Marllon Borges,br BRA,DF,29.0,34,34,3005.0,33.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.4,2.4,0.6,3.0,7.0,87.0,3.0,0.0,0.03,0.03,0.0,0.03,0.07,0.02,0.09,0.07,0.09,Matches
Walter,br BRA,GK,34.0,28,28,2469.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro Pepê,br BRA,MF,24.0,30,27,2318.0,25.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.1,2.1,2.9,5.1,72.0,159.0,82.0,0.04,0.0,0.04,0.04,0.04,0.08,0.11,0.2,0.08,0.2,Matches
Alan Empereur,br BRA,DF,27.0,28,25,2221.0,24.7,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.9,0.9,0.1,1.0,10.0,64.0,4.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,Matches
Joaquim,br BRA,DF,23.0,25,24,2148.0,23.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,0.4,2.8,9.0,79.0,6.0,0.04,0.04,0.08,0.04,0.08,0.1,0.02,0.12,0.1,0.12,Matches
João Lucas,br BRA,"DF,MF",23.0,31,24,2139.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.6,0.6,1.3,1.9,52.0,97.0,92.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Rafael Gava,br BRA,MF,28.0,29,24,2044.0,22.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,4.6,6.7,15.0,90.0,88.0,0.04,0.09,0.13,0.04,0.13,0.09,0.2,0.3,0.09,0.3,Matches
André Luis,br BRA,"FW,MF",24.0,33,22,1838.0,20.4,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.1,2.1,2.2,4.3,25.0,45.0,129.0,0.15,0.0,0.15,0.15,0.15,0.1,0.11,0.21,0.1,0.21,Matches
Camilo,br BRA,MF,22.0,24,17,1664.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.4,1.0,19.0,81.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Valdívia,br BRA,"MF,FW",27.0,27,17,1384.0,15.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,2.4,2.4,2.3,4.8,53.0,59.0,116.0,0.13,0.0,0.13,0.13,0.13,0.16,0.15,0.31,0.16,0.31,Matches
Rodriguinho Marinho,br BRA,"FW,MF",33.0,33,16,1481.0,16.5,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,4.5,4.5,0.9,5.3,16.0,62.0,90.0,0.18,0.12,0.3,0.18,0.3,0.27,0.05,0.32,0.27,0.32,Matches
Uendel,br BRA,DF,33.0,16,15,1320.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,1.4,18.0,87.0,34.0,0.07,0.07,0.14,0.07,0.14,0.01,0.08,0.09,0.01,0.09,Matches
Deyverson,br BRA,FW,30.0,16,15,1269.0,14.1,6.0,0.0,6.0,4.0,2.0,3.0,4.0,0.0,5.8,3.5,1.3,4.8,13.0,29.0,67.0,0.43,0.0,0.43,0.28,0.28,0.41,0.1,0.51,0.25,0.34,Matches
Igor Cariús,br BRA,"DF,MF",28.0,17,14,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.4,0.7,12.0,71.0,45.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Marcão Silva,br BRA,"MF,DF",31.0,26,11,1265.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1,2.1,0.3,2.4,10.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.17,0.15,0.17,Matches
Alesson,br BRA,"MF,FW",22.0,21,11,1024.0,11.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.6,2.6,1.3,3.9,31.0,29.0,101.0,0.18,0.0,0.18,0.18,0.18,0.23,0.12,0.35,0.23,0.35,Matches
Felipe Marques,br BRA,"FW,MF",32.0,24,10,954.0,10.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.4,2.5,49.0,33.0,105.0,0.0,0.19,0.19,0.0,0.19,0.1,0.13,0.23,0.1,0.23,Matches
João Carlos,br BRA,GK,33.0,11,10,951.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
