Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Marllon Borges,br BRA,DF,29.0,33.4,1362,1289,67,65,1,10,2,2,0,0,0,0,1168,6,12,Matches
Walter,br BRA,GK,34.0,27.4,730,444,285,57,0,2,0,0,0,0,0,0,537,1,0,Matches
João Pedro Pepê,br BRA,MF,24.0,25.8,1188,1115,70,29,6,17,73,4,37,11,24,0,975,3,21,Matches
Alan Empereur,br BRA,DF,27.0,24.7,1065,976,84,72,0,15,6,10,0,0,0,0,886,5,11,Matches
Joaquim,br BRA,DF,23.0,23.9,994,919,73,41,0,13,4,30,0,0,0,0,774,2,12,Matches
João Lucas,br BRA,"DF,MF",23.0,23.8,1106,849,255,15,0,4,84,240,0,0,0,0,719,2,51,Matches
Rafael Gava,br BRA,MF,28.0,22.7,1017,848,167,60,0,7,178,1,105,39,57,1,688,2,34,Matches
André Luis,br BRA,"FW,MF",24.0,20.4,440,414,26,3,1,0,19,15,2,0,0,0,349,0,8,Matches
Camilo,br BRA,MF,22.0,18.5,728,711,14,11,1,7,7,3,0,0,0,0,598,3,12,Matches
Valdívia,br BRA,"MF,FW",27.0,15.4,507,478,28,10,2,0,63,1,16,9,7,0,378,1,22,Matches
Rodriguinho Marinho,br BRA,"FW,MF",33.0,16.5,432,413,15,2,1,6,8,1,0,0,0,0,332,4,11,Matches
Uendel,br BRA,DF,33.0,14.7,818,648,167,25,0,2,49,135,7,3,3,0,617,3,18,Matches
Deyverson,br BRA,FW,30.0,14.1,329,296,32,0,0,2,10,4,0,0,0,0,175,1,7,Matches
Igor Cariús,br BRA,"DF,MF",28.0,12.9,640,493,143,11,0,3,41,132,0,0,0,0,447,4,23,Matches
Marcão Silva,br BRA,"MF,DF",31.0,14.1,425,400,23,4,0,8,1,19,0,0,0,0,359,2,6,Matches
Alesson,br BRA,"MF,FW",22.0,11.4,278,272,4,0,0,0,33,2,2,0,1,0,192,2,16,Matches
Felipe Marques,br BRA,"FW,MF",32.0,10.6,307,306,1,0,1,2,38,1,0,0,0,0,230,0,13,Matches
João Carlos,br BRA,GK,33.0,10.6,254,143,111,20,0,0,0,0,0,0,0,0,166,0,0,Matches
Kelvin Osorio,co COL,"MF,DF",28.0,10.5,489,400,87,22,1,0,71,41,20,8,9,0,352,2,13,Matches
André,br BRA,FW,31.0,8.1,165,149,15,0,0,0,2,1,0,0,0,0,112,1,4,Matches
Daniel Guedes,br BRA,"DF,MF",27.0,8.8,481,361,119,28,0,10,85,69,22,6,15,0,340,1,12,Matches
Paulão,br BRA,DF,35.0,8.0,254,225,29,25,0,2,3,0,0,0,0,0,198,0,1,Matches
Denilson,br BRA,MF,20.0,7.8,377,371,5,4,2,0,1,1,0,0,0,0,326,1,11,Matches
Gabriel Pirani,br BRA,"MF,FW",19.0,4.9,134,128,5,0,0,0,14,2,3,2,1,0,99,1,10,Matches
Éverton,br BRA,"MF,FW",33.0,4.4,146,143,3,1,0,0,9,2,0,0,0,0,102,0,3,Matches
Jonathan Cafu,br BRA,"DF,MF",30.0,6.2,209,200,8,2,0,1,15,6,0,0,0,0,160,1,7,Matches
Sidcley,br BRA,"DF,MF",28.0,3.7,175,153,21,0,0,2,6,20,1,0,1,0,140,1,2,Matches
Jenison,br BRA,FW,30.0,3.6,89,82,7,0,1,0,3,0,0,0,0,0,59,0,3,Matches
Cristian Rivas,ve VEN,MF,25.0,2.4,115,112,2,1,1,2,1,1,0,0,0,0,104,1,1,Matches
Élton Rodrigues Brandão,br BRA,FW,36.0,3.3,77,72,5,0,0,0,4,0,0,0,0,0,55,0,1,Matches
Marquinhos,br BRA,"FW,MF",25.0,2.2,76,73,3,1,0,0,4,1,0,0,0,0,53,0,4,Matches
Lucas Moreira,br BRA,"MF,FW",21.0,1.4,67,62,5,1,0,0,3,3,1,0,0,0,50,0,3,Matches
Gustavo Nescau,br BRA,FW,21.0,0.3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Rikelme,br BRA,DF,18.0,0.2,15,15,0,0,0,0,2,0,0,0,0,0,11,0,0,Matches
Vinícius Boff,br BRA,MF,22.0,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches
Squad Total,,,28.3,38.0,15500,13571,1879,510,18,115,839,747,216,78,118,1,11759,50,353,
Opponent Total,,,27.5,38.0,19659,17729,1860,509,52,162,778,746,217,65,95,3,16019,70,299,
