Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Walter,br BRA,GK,33.0,34,34,3060,34.0,30,0.88,135,104,78.5,8,16,10,15,44.1,3,1,1,1,50.0,Matches
João Carlos,br BRA,GK,32.0,4,4,360,4.0,7,1.75,18,11,61.1,2,1,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,28.5,38,38,3420,38.0,37,0.97,153,115,76.5,10,17,11,15,39.5,3,1,1,1,50.0,
Opponent Total,,,26.6,38,38,3420,38.0,34,0.89,128,96,76.6,11,17,10,16,42.1,4,4,0,0,0.0,
