Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Denilson,br BRA,MF,20.0,7.8,459,11,87,294,84,3,459,14,8,57.1,4,28.6,281,1591,731,10,9,0,14,11,322,15,Matches
Gabriel Pirani,br BRA,"MF,FW",19.0,4.9,173,1,17,60,100,15,173,9,4,44.4,4,44.4,107,639,322,15,5,5,8,10,120,43,Matches
Éverton,br BRA,"MF,FW",33.0,4.4,202,3,35,113,59,4,202,9,3,33.3,6,66.7,129,891,406,11,9,1,6,3,142,30,Matches
Jonathan Cafu,br BRA,"DF,MF",30.0,6.2,283,4,36,118,137,17,283,20,7,35.0,10,50.0,181,1240,521,16,10,4,22,9,205,60,Matches
Sidcley,br BRA,"DF,MF",28.0,3.7,211,6,50,98,64,6,211,7,1,14.3,5,71.4,130,659,372,8,9,1,2,3,134,19,Matches
Jenison,br BRA,FW,30.0,3.6,125,5,11,62,52,11,125,2,1,50.0,1,50.0,62,338,102,4,1,0,15,5,91,14,Matches
Cristian Rivas,ve VEN,MF,25.0,2.4,136,2,26,83,27,1,136,2,0,0.0,2,100.0,68,309,121,0,1,0,0,2,97,5,Matches
Élton Rodrigues Brandão,br BRA,FW,36.0,3.3,109,3,8,47,54,19,108,1,0,0.0,1,100.0,55,254,74,2,1,1,3,6,88,15,Matches
Marquinhos,br BRA,"FW,MF",25.0,2.2,114,2,22,46,49,3,114,15,7,46.7,8,53.3,78,474,219,6,5,2,4,7,76,15,Matches
Lucas Moreira,br BRA,"MF,FW",21.0,1.4,84,0,9,27,50,7,84,4,0,0.0,4,100.0,54,342,202,6,4,2,4,2,64,21,Matches
Gustavo Nescau,br BRA,FW,21.0,0.3,9,0,3,4,2,1,9,0,0,,0,,6,24,0,0,0,0,4,1,8,1,Matches
Rikelme,br BRA,DF,18.0,0.2,20,0,3,8,9,1,20,0,0,,0,,11,49,37,0,0,0,0,0,13,2,Matches
Vinícius Boff,br BRA,MF,22.0,0.1,10,1,3,2,6,0,10,1,1,100.0,0,0.0,6,41,25,1,2,0,1,0,7,1,Matches
Squad Total,,,28.3,38.0,19587,2142,6216,8710,4901,676,19582,569,256,45.0,278,48.9,10457,58009,29761,538,440,100,539,324,11646,1362,
Opponent Total,,,27.5,38.0,23830,2229,6629,11636,5779,733,23824,657,336,51.1,269,40.9,13966,74722,38557,614,506,123,550,315,15882,1589,
