Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Everaldo Stum,br BRA,FW,24.0,3,99.0,33.0,2.9,1.1,1,59.0,0.0,2,20.0,2,0.67,1.0,1.0,0.0,0.0,0.65,Matches
Renatinho,br BRA,MF,24.0,3,98.0,33.0,2.9,1.1,1,47.0,0.0,2,26.0,11,1.0,2.0,2.0,0.0,0.0,0.65,Matches
Luiz Miller,br BRA,GK,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,3,0.0,0.0,5.0,-5.0,-5.0,-4.49,Matches
Mario Sérgio,br BRA,DF,24.0,3,123.0,41.0,3.6,1.4,0,,0.0,3,41.0,9,0.0,1.0,2.0,-1.0,-0.73,-0.1,Matches
Mazinho,br BRA,"FW,MF",28.0,4,94.0,24.0,2.7,1.0,0,,0.0,4,23.0,6,0.25,1.0,4.0,-3.0,-2.87,-2.3,Matches
Wagner,br BRA,MF,24.0,3,60.0,20.0,1.8,0.7,0,,0.0,3,19.0,4,0.0,1.0,4.0,-3.0,-4.5,-3.94,Matches
Léo Cotia,br BRA,MF,19.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,0,0.0,0.0,3.0,-3.0,-6.0,-5.44,Matches
João Victor,br BRA,DF,18.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,0,0.0,0.0,3.0,-3.0,-6.0,-5.44,Matches
Marcinho,br BRA,MF,31.0,1,31.0,31.0,0.9,0.3,0,,0.0,1,30.0,4,0.0,0.0,0.0,0.0,0.0,0.64,Matches
Eduardo Brito,br BRA,DF,,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Willams da Luz,br BRA,MF,18.0,0,,,,,0,,0.0,0,,11,,,,,,,Matches
Leonardo José Aparecido Moura,br BRA,DF,29.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Lucas Ramon,br BRA,DF,21.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Robinho,br BRA,FW,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Lucas Silva,br BRA,GK,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Thawan,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,28.1,38,3420.0,90.0,100.0,38.0,418,84.0,,111,24.0,254,0.82,45.0,69.0,-24.0,-0.63,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,84.0,,112,22.0,307,2.0,69.0,45.0,24.0,0.63,,
