Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-07-26,20:00,Série A,Matchweek 15,Thu,Home,W,2,1,Internacional,43,4625,Matheus Ferraz,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2018-07-29,19:00,Série A,Matchweek 16,Sun,Away,W,1,0,Santos,27,8691,Matheus Ferraz,4-2-4-0,4-2-3-1,Rafael Traci,Match Report,
2018-08-05,16:00,Série A,Matchweek 17,Sun,Home,D,0,0,Palmeiras,51,8077,Matheus Ferraz,4-1-4-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2018-08-11,19:00,Série A,Matchweek 18,Sat,Away,L,0,1,Bahia,52,19100,Matheus Ferraz,3-5-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2018-08-19,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Fluminense,53,4851,Matheus Ferraz,4-2-3-1,3-4-1-2,Caio Max Augusto Vieira,Match Report,
2018-08-22,21:00,Série A,Matchweek 20,Wed,Away,W,2,0,Sport Recife,47,16425,Matheus Ferraz,4-1-2-1-2◆,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2018-08-26,16:00,Série A,Matchweek 21,Sun,Home,D,2,2,Flamengo,51,12887,Matheus Ferraz,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2018-09-01,16:00,Série A,Matchweek 22,Sat,Away,L,0,1,Vitória,43,11799,Matheus Ferraz,4-1-4-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-09-06,20:00,Série A,Matchweek 23,Thu,Home,W,2,1,Vasco da Gama,45,5061,Matheus Ferraz,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-09-09,16:00,Série A,Matchweek 24,Sun,Home,D,0,0,Ceará,59,4348,Leandro Donizete,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,
2018-09-16,11:00,Série A,Matchweek 25,Sun,Away,L,0,1,Botafogo (RJ),53,25382,Matheus Ferraz,4-4-2,4-3-3,Rodrigo Batista Raposo,Match Report,
2018-09-22,16:00,Série A,Matchweek 26,Sat,Away,D,1,1,São Paulo,50,47846,Matheus Ferraz,4-2-4-0,4-2-3-1,Wilton Sampaio,Match Report,
2018-09-29,19:00,Série A,Matchweek 27,Sat,Home,D,0,0,Corinthians,39,8012,Matheus Ferraz,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-10-06,16:00,Série A,Matchweek 28,Sat,Away,L,0,4,Ath Paranaense,37,11443,Matheus Ferraz,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-10-14,19:00,Série A,Matchweek 29,Sun,Away,D,0,0,Atlético Mineiro,41,20526,Matheus Ferraz,4-2-4-0,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2018-10-20,16:00,Série A,Matchweek 30,Sat,Home,D,1,1,Grêmio,52,5821,Matheus Ferraz,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-10-27,20:00,Série A,Matchweek 31,Sat,Away,L,0,1,Chapecoense,60,13238,Matheus Ferraz,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Home,L,1,2,Cruzeiro,54,9423,Matheus Ferraz,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-11-10,17:00,Série A,Matchweek 33,Sat,Home,L,0,1,Paraná,65,5074,Matheus Ferraz,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,
2018-11-15,21:00,Série A,Matchweek 34,Thu,Away,L,0,2,Internacional,53,26476,Matheus Ferraz,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,
2018-11-18,17:00,Série A,Matchweek 35,Sun,Home,W,2,1,Santos,49,4652,Matheus Ferraz,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Away,L,0,4,Palmeiras,51,39429,Matheus Ferraz,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-11-25,19:00,Série A,Matchweek 37,Sun,Home,W,1,0,Bahia,47,7409,Matheus Ferraz,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-12-02,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Fluminense,57,38870,Matheus Ferraz,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,
