Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Rafael Bastos,br BRA,"FW,MF",31.0,5,434.0,87.0,12.7,4.8,5,87.0,4.0,0,,0,0.4,4.0,7.0,-3.0,-0.62,0.34,Matches
Eduardo Teixeira,br BRA,MF,22.0,6,342.0,57.0,10.0,3.8,5,59.0,1.0,1,45.0,2,1.0,4.0,8.0,-4.0,-1.05,-0.15,Matches
Tiago Luís,br BRA,"FW,MF",26.0,8,398.0,50.0,11.6,4.4,4,73.0,1.0,4,27.0,3,0.25,3.0,5.0,-2.0,-0.45,0.53,Matches
Guilherme Xavier,br BRA,MF,21.0,7,330.0,47.0,9.6,3.7,4,77.0,2.0,3,7.0,17,0.29,3.0,5.0,-2.0,-0.55,0.42,Matches
Fernando Leal,br BRA,GK,34.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,33,2.0,2.0,1.0,1.0,0.5,1.5,Matches
Bruno Sávio,br BRA,"FW,MF",21.0,13,303.0,23.0,8.9,3.4,1,85.0,0.0,12,18.0,11,0.54,1.0,4.0,-3.0,-0.89,0.03,Matches
Renato Bruno,br BRA,MF,21.0,4,161.0,40.0,4.7,1.8,1,91.0,0.0,3,23.0,7,1.5,1.0,1.0,0.0,0.0,0.97,Matches
Maktom,br BRA,MF,17.0,4,118.0,30.0,3.5,1.3,1,63.0,0.0,3,18.0,9,1.75,2.0,2.0,0.0,0.0,0.95,Matches
Nilson,br BRA,FW,24.0,3,114.0,38.0,3.3,1.3,1,72.0,0.0,2,21.0,1,0.0,1.0,3.0,-2.0,-1.58,-0.68,Matches
Danilo Dias,br BRA,"FW,MF",30.0,3,105.0,35.0,3.1,1.2,1,92.0,1.0,2,7.0,10,0.0,0.0,3.0,-3.0,-2.57,-1.7,Matches
Diego Lopes,br BRA,MF,21.0,5,94.0,19.0,2.7,1.0,1,49.0,0.0,4,11.0,6,0.6,2.0,2.0,0.0,0.0,0.95,Matches
Cardoso,br BRA,DF,31.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,6,0.0,0.0,3.0,-3.0,-3.0,-2.14,Matches
Diego Cordeiro,br BRA,DF,18.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,0.0,1.0,-1.0,-1.0,-0.08,Matches
Glauco Passos,br BRA,GK,20.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,5,0.0,0.0,1.0,-1.0,-1.0,-0.08,Matches
William Barbio,br BRA,"FW,MF",23.0,2,59.0,30.0,1.7,0.7,1,44.0,0.0,1,15.0,4,0.5,1.0,1.0,0.0,0.0,0.94,Matches
Vitor Ruas,br BRA,FW,19.0,1,47.0,47.0,1.4,0.5,0,,0.0,1,46.0,8,0.0,0.0,3.0,-3.0,-5.74,-4.89,Matches
Eisner Loboa,co COL,"DF,FW",28.0,3,39.0,13.0,1.1,0.4,0,,0.0,3,12.0,1,0.67,0.0,2.0,-2.0,-4.62,-3.74,Matches
Zé Ricardo,br BRA,MF,19.0,1,4.0,4.0,0.1,0.0,0,,0.0,1,3.0,3,0.0,0.0,0.0,0.0,0.0,0.92,Matches
Luis Carlos Pilar,br BRA,FW,18.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.92,Matches
Victor Caetano,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Gabriel Costa,br BRA,FW,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Luis Henrique,br BRA,MF,16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Victor Henrique,br BRA,MF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jori,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Maranhão,br BRA,FW,23.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Matheus Souza,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,85.0,,113,20.0,253,0.74,23.0,58.0,-35.0,-0.92,,
Opponent Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,85.0,,113,23.0,296,2.08,58.0,23.0,35.0,0.92,,
