Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Matheus Cavichioli,br BRA,GK,34.0,35.0,1106,914,1099,7,0,0,1106,1,1,100.0,0,0.0,611,3943,2871,0,0,0,1,0,327,0,Matches
Eduardo Gabriel,br BRA,DF,24.0,34.8,1654,203,833,771,57,21,1654,10,8,80.0,2,20.0,856,4589,2629,26,10,0,14,3,895,5,Matches
Felipe Azevedo,br BRA,"FW,MF",34.0,25.8,1125,22,187,495,463,86,1124,66,35,53.0,31,47.0,683,4204,1636,48,38,15,59,41,782,184,Matches
Juninho,br BRA,MF,33.0,30.6,1469,44,236,748,501,62,1469,46,26,56.5,20,43.5,769,3335,1365,36,30,12,55,28,869,133,Matches
Ademir Santos,br BRA,"FW,MF",25.0,28.5,1278,13,110,459,754,91,1272,154,81,52.6,73,47.4,850,7736,4016,145,115,34,83,37,886,229,Matches
Ricardo Silva,br BRA,DF,28.0,27.8,1335,204,690,617,43,20,1335,3,2,66.7,1,33.3,602,3213,1975,6,2,1,12,5,651,2,Matches
Patric Cabral Lalau,br BRA,DF,31.0,23.7,1475,72,371,653,467,42,1475,32,12,37.5,20,62.5,719,3630,1925,49,39,6,32,20,773,107,Matches
Ale,br BRA,MF,30.0,22.3,1400,49,254,867,294,40,1400,29,21,72.4,8,27.6,876,4652,2192,41,27,2,38,35,948,74,Matches
Marlon,br BRA,DF,26.0,20.3,1261,47,331,609,350,21,1261,45,32,71.1,13,28.9,685,4695,2601,74,50,7,42,17,673,69,Matches
Lucas Kal,br BRA,MF,24.0,17.9,990,103,284,585,130,12,990,15,9,60.0,6,40.0,519,2449,1394,12,11,1,12,5,601,8,Matches
Juninho,br BRA,MF,34.0,13.5,956,24,153,524,290,10,955,34,25,73.5,9,26.5,518,2697,1451,21,27,1,17,16,562,18,Matches
Fabrício,br BRA,"FW,MF",23.0,13.4,530,5,27,184,331,54,530,77,53,68.8,24,31.2,358,2354,978,40,21,13,59,33,377,115,Matches
Mauro Zárate,ar ARG,"FW,MF",33.0,11.9,599,1,22,262,318,29,599,43,29,67.4,14,32.6,407,2385,1023,33,34,6,42,25,461,51,Matches
Anderson Jesus,br BRA,DF,25.0,13.9,654,102,337,285,36,12,654,3,1,33.3,2,66.7,330,1605,809,2,7,0,7,2,353,0,Matches
Rodolfo,br BRA,"FW,MF",28.0,14.9,471,12,57,143,275,74,471,20,13,65.0,7,35.0,292,1595,698,31,18,15,43,16,348,100,Matches
