Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-05-30,18:15,Série A,Matchweek 1,Sun,Away,L,0,1,Ath Paranaense,0.7,0.9,44,,Juninho,4-1-4-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2021-06-06,16:00,Série A,Matchweek 2,Sun,Home,L,0,1,Corinthians,0.6,1.1,56,,Juninho,4-4-1-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2021-06-13,16:00,Série A,Matchweek 3,Sun,Away,L,0,2,Flamengo,0.6,1.9,36,,Juninho,4-1-4-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-06-17,16:00,Série A,Matchweek 4,Thu,Home,D,0,0,Cuiabá,1.7,0.5,57,,Juninho,4-1-4-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,
2021-06-20,11:00,Série A,Matchweek 5,Sun,Away,L,1,2,Palmeiras,1.5,1.4,43,,Juninho,4-2-3-1,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,
2021-06-24,16:00,Série A,Matchweek 6,Thu,Home,D,1,1,Juventude,1.6,1.1,54,,Juninho,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-06-27,20:30,Série A,Matchweek 7,Sun,Home,D,1,1,Internacional,1.7,0.7,40,,Felipe Azevedo,4-1-4-1,4-3-3,Braulio da Silva Machado,Match Report,
2021-06-30,19:00,Série A,Matchweek 8,Wed,Away,W,4,3,Bahia,2.9,2.7,29,,Marcelo Toscano,4-2-3-1,4-1-4-1,Leo Simão Holanda,Match Report,
2021-07-03,19:00,Série A,Matchweek 9,Sat,Home,W,2,0,Santos,1.2,1.4,28,,Juninho,4-2-2-2,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-07-07,18:00,Série A,Matchweek 10,Wed,Away,L,0,4,Fortaleza,0.6,1.9,45,,Eduardo,4-2-3-1,3-4-1-2,Thiago Luis Scarascati,Match Report,
2021-07-10,19:00,Série A,Matchweek 11,Sat,Home,L,0,1,Atlético Mineiro,0.5,2.4,51,,Juninho,3-4-1-2,4-3-3,Anderson Daronco,Match Report,
2021-07-19,20:00,Série A,Matchweek 12,Mon,Home,L,0,1,Sport Recife,1.1,0.5,63,,Ricardo Silva,3-4-1-2,4-2-3-1,Vinicius Gomes do Amaral,Match Report,
2021-07-24,17:00,Série A,Matchweek 13,Sat,Away,D,1,1,Grêmio,1.2,1.3,48,,Matheus Cavichioli,3-4-1-2,3-5-2,Alisson Sidnei Furtado,Match Report,
2021-08-01,20:30,Série A,Matchweek 14,Sun,Away,D,1,1,Atl Goianiense,1.8,0.8,48,,Ricardo Silva,3-4-3,4-2-3-1,Douglas Marques das Flores,Match Report,
2021-08-08,16:00,Série A,Matchweek 15,Sun,Home,W,1,0,Fluminense,1.9,0.6,44,,Ale,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2021-08-16,20:00,Série A,Matchweek 16,Mon,Away,D,1,1,Chapecoense,2.1,1.5,59,,Ale,4-2-3-1,4-3-3,Douglas Schwengber da Silva,Match Report,
2021-08-23,20:00,Série A,Matchweek 17,Mon,Home,L,0,2,RB Bragantino,0.9,0.7,51,,Felipe Azevedo,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2021-08-29,11:00,Série A,Matchweek 18,Sun,Home,W,2,0,Ceará,2.0,0.2,38,,Juninho,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2021-09-11,16:00,Série A,Matchweek 20,Sat,Home,W,2,0,Ath Paranaense,1.6,0.3,56,,Juninho,3-4-1-2,4-4-2,Marielson Alves Silva,Match Report,
2021-09-19,18:15,Série A,Matchweek 21,Sun,Away,D,1,1,Corinthians,1.6,2.1,35,,Juninho,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2021-09-22,20:30,Série A,Matchweek 19,Wed,Away,D,0,0,São Paulo,0.9,0.9,41,,Juninho,4-1-3-2,4-3-1-2,Braulio da Silva Machado,Match Report,
2021-09-26,11:00,Série A,Matchweek 22,Sun,Home,D,1,1,Flamengo,1.0,1.0,43,,Juninho,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
