Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Ricardo Riedi,br BRA,GK,27.0,35,35,3150,35.0,57,1.63,169,118,69.8,5,7,23,5,14.3,6,6,0,0,0.0,Matches
Fernando Leal,br BRA,GK,34.0,3,2,180,2.0,0,0.0,3,3,100.0,2,0,0,2,100.0,0,0,0,0,,Matches
Glauco Passos,br BRA,GK,20.0,1,1,90,1.0,1,1.0,8,7,87.5,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,27.2,38,38,3420,38.0,58,1.53,180,128,71.1,7,7,24,7,18.4,6,6,0,0,0.0,
Opponent Total,,,26.9,38,38,3417,38.0,23,0.61,103,83,79.6,24,7,7,18,47.4,3,2,1,0,33.3,
