Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Juninho,br BRA,MF,34.0,34.5,856,1160,73.8,13811,5129,436,542,80.4,307,405,75.8,75,112,67.0,6,3.4,4.0,2.6,47,114,21,5,184,Matches
Eder,br BRA,DF,26.0,32.7,899,1149,78.2,18832,8480,260,299,87.0,493,565,87.3,131,247,53.0,2,0.4,0.6,1.6,6,76,4,0,81,Matches
Felipe Azevedo,br BRA,"MF,FW",35.0,25.3,588,846,69.5,9266,2814,311,398,78.1,184,251,73.3,54,96,56.3,2,3.1,2.6,-1.1,36,51,26,3,109,Matches
Marlon,br BRA,DF,27.0,24.3,883,1165,75.8,14283,7026,461,529,87.1,336,431,78.0,64,140,45.7,1,1.6,2.2,-0.6,31,92,31,11,140,Matches
Lucas Kal,br BRA,MF,25.0,24.0,702,944,74.4,12496,4611,291,368,79.1,311,390,79.7,74,125,59.2,0,0.5,0.6,-0.5,15,106,6,0,122,Matches
Matheus Cavichioli,br BRA,GK,35.0,25.0,522,778,67.1,15753,11343,63,64,98.4,243,247,98.4,211,460,45.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Everaldo,br BRA,"MF,FW",27.0,21.0,607,832,73.0,9615,2377,316,372,84.9,211,282,74.8,54,95,56.8,2,3.3,3.2,-1.3,40,48,39,20,101,Matches
Ale,br BRA,MF,31.0,21.4,939,1110,84.6,16696,5100,422,485,87.0,386,428,90.2,106,135,78.5,2,1.5,1.4,0.5,21,125,15,3,144,Matches
Henrique Almeida,br BRA,FW,30.0,16.6,250,344,72.7,3383,564,144,184,78.3,70,91,76.9,14,20,70.0,0,1.3,1.5,-1.3,10,23,10,1,37,Matches
Patric Cabral Lalau,br BRA,DF,32.0,19.1,777,1077,72.1,12712,5684,429,485,88.5,241,325,74.2,85,194,43.8,0,2.6,3.6,-2.6,40,51,40,24,88,Matches
Raúl Cáceres,py PAR,DF,30.0,18.0,581,831,69.9,9417,4181,300,342,87.7,211,321,65.7,49,113,43.4,2,3.0,2.0,-1.0,25,42,22,15,67,Matches
Germán Conti,ar ARG,DF,27.0,18.4,517,692,74.7,10751,4637,144,190,75.8,287,343,83.7,77,131,58.8,0,0.4,0.2,-0.4,3,24,0,0,47,Matches
Matheusinho,br BRA,"MF,FW",23.0,15.3,430,587,73.3,7261,2382,202,237,85.2,173,226,76.5,41,76,53.9,0,2.0,2.0,-2.0,33,44,38,6,98,Matches
Jailson,br BRA,GK,40.0,12.0,211,315,67.0,7329,5420,18,18,100.0,88,89,98.9,105,206,51.0,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Iago Maidana,br BRA,DF,25.0,11.5,286,374,76.5,6184,2084,77,96,80.2,155,182,85.2,51,86,59.3,0,0.1,0.1,-0.1,1,26,1,0,30,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",33.0,10.5,139,224,62.1,2141,704,73,107,68.2,48,64,75.0,9,22,40.9,2,3.0,0.8,-1.0,13,16,8,0,25,Matches
Danilo Avelar,br BRA,DF,32.0,9.6,292,419,69.7,4990,2791,143,171,83.6,122,180,67.8,25,52,48.1,2,1.0,0.8,1.0,8,47,4,4,47,Matches
Pedrinho,br BRA,"FW,MF",22.0,10.8,230,330,69.7,3822,889,127,155,81.9,72,100,72.0,24,38,63.2,2,1.6,1.3,0.4,20,11,13,2,41,Matches
Luan Patrick,br BRA,DF,20.0,9.0,274,335,81.8,5390,1877,102,121,84.3,123,141,87.2,45,65,69.2,0,0.4,0.5,-0.4,7,29,10,6,27,Matches
Ricardo Silva,br BRA,DF,29.0,8.3,227,294,77.2,4864,1499,65,81,80.2,119,135,88.1,41,71,57.7,0,0.0,0.0,0.0,0,8,1,0,9,Matches
Martín Benítez,ar ARG,MF,27.0,8.4,354,493,71.8,6517,2392,158,194,81.4,133,169,78.7,52,98,53.1,3,1.9,2.4,1.1,29,42,27,5,71,Matches
Gustavinho,br BRA,MF,20.0,4.3,123,178,69.1,1910,604,68,83,81.9,38,52,73.1,11,22,50.0,0,0.0,0.3,0.0,2,19,9,0,25,Matches
João Paulo,br BRA,DF,35.0,3.9,132,183,72.1,2204,1087,62,74,83.8,57,75,76.0,10,23,43.5,0,0.2,0.2,-0.2,4,8,3,3,15,Matches
Paulinho Bóia,br BRA,"FW,MF",23.0,3.2,50,78,64.1,698,201,29,36,80.6,10,20,50.0,5,11,45.5,1,0.7,0.3,0.3,7,4,3,1,3,Matches
Gonzalo Mastriani,uy URU,FW,28.0,5.2,59,80,73.8,756,223,33,44,75.0,18,22,81.8,1,1,100.0,1,0.6,0.6,0.4,5,3,4,0,13,Matches
Leandro Emmanuel Martínez,ar ARG,MF,27.0,2.9,128,157,81.5,2181,622,72,76,94.7,38,44,86.4,14,29,48.3,0,0.5,0.3,-0.5,9,17,1,0,21,Matches
Wellington Paulista,br BRA,FW,37.0,5.7,76,118,64.4,1101,342,44,62,71.0,24,34,70.6,5,9,55.6,0,0.1,0.6,-0.1,1,13,7,0,22,Matches
Juan Pablo Ramírez,co COL,"MF,FW",24.0,4.5,153,199,76.9,2521,732,86,100,86.0,45,56,80.4,16,31,51.6,1,0.4,0.3,0.6,7,17,5,0,26,Matches
Zé Ricardo,br BRA,MF,25.0,2.6,120,154,77.9,2247,576,46,51,90.2,56,69,81.2,15,24,62.5,0,0.0,0.1,0.0,1,8,2,0,13,Matches
Rodriguinho,br BRA,MF,18.0,2.1,66,84,78.6,1384,470,27,35,77.1,25,30,83.3,14,19,73.7,0,0.1,0.3,-0.1,5,8,0,0,12,Matches
Arthur,br BRA,"MF,DF",18.0,2.0,58,87,66.7,964,374,26,30,86.7,27,34,79.4,4,14,28.6,0,0.0,0.2,0.0,0,4,4,0,10,Matches
Airton Moraes,br BRA,GK,27.0,1.0,18,30,60.0,505,357,5,5,100.0,4,5,80.0,9,19,47.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Carlos Alberto,br BRA,"FW,MF",19.0,1.7,13,24,54.2,138,29,9,13,69.2,3,4,75.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Gustavo Marques,br BRA,DF,20.0,0.5,6,11,54.5,141,41,1,2,50.0,4,6,66.7,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kawê,br BRA,"MF,FW",19.0,0.3,5,5,100.0,109,9,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Flávio,br BRA,MF,21.0,0.3,18,23,78.3,291,84,11,14,78.6,4,4,100.0,3,3,100.0,0,0.0,0.0,0.0,0,2,0,0,5,Matches
Juninho,br BRA,MF,35.0,0.2,10,13,76.9,180,15,6,6,100.0,2,3,66.7,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.8,38.0,11599,15723,73.8,212843,87750,5069,6071,83.5,4670,5825,80.2,1498,2796,53.6,29,33.3,33.2,-4.3,427,1092,354,109,1634,
Opponent Total,,,27.3,38.0,14426,18601,77.6,264731,97167,6143,7072,86.9,6321,7440,85.0,1659,3130,53.0,29,36.6,37.0,-7.6,430,1255,340,88,1646,
