Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Hélder Maurílio,br BRA,"DF,MF",27.0,13,11,968.0,10.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Claudinei,br BRA,MF,27.0,17,10,1017.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio de Moura Carvalho,br BRA,"FW,MF",29.0,13,10,915.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adalberto,br BRA,DF,28.0,9,9,810.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.22,0.11,0.33,0.22,0.33,Matches
Nixon,br BRA,FW,23.0,11,9,691.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur Jesus Vieira,br BRA,DF,25.0,9,8,731.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Messias,br BRA,DF,21.0,9,8,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Humberlito Borges,br BRA,FW,35.0,10,7,672.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Victor Rangel,br BRA,FW,25.0,13,7,638.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.28,0.14,0.42,0.28,0.42,Matches
Alan Mineiro,br BRA,MF,28.0,11,6,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Teles,br BRA,DF,29.0,7,6,510.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Savio,br BRA,MF,20.0,8,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Bastos,br BRA,"FW,MF",31.0,5,5,434.0,4.8,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21,0.0,0.21,0.0,0.0,Matches
Eduardo Teixeira,br BRA,MF,22.0,6,5,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiago Luís,br BRA,"FW,MF",26.0,8,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Xavier,br BRA,MF,21.0,7,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Leal,br BRA,GK,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Sávio,br BRA,"FW,MF",21.0,13,1,303.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Renato Bruno,br BRA,MF,21.0,4,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maktom,br BRA,MF,17.0,4,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nilson,br BRA,FW,24.0,3,1,114.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,0.0,0.79,Matches
Danilo Dias,br BRA,"FW,MF",30.0,3,1,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Lopes,br BRA,MF,21.0,5,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cardoso,br BRA,DF,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Cordeiro,br BRA,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Glauco Passos,br BRA,GK,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Barbio,br BRA,"FW,MF",23.0,2,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Ruas,br BRA,FW,19.0,1,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eisner Loboa,co COL,"DF,FW",28.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zé Ricardo,br BRA,MF,19.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Carlos Pilar,br BRA,FW,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Caetano,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Costa,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Luis Henrique,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Victor Henrique,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Jori,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Maranhão,br BRA,FW,23.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Souza,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,418,3420.0,38.0,23.0,17.0,40.0,21.0,2.0,3.0,69.0,3.0,0.61,0.45,1.05,0.55,1.0,
Opponent Total,,,26.9,38,418,3420.0,38.0,57.0,44.0,101.0,51.0,6.0,6.0,56.0,3.0,1.5,1.16,2.66,1.34,2.5,
