Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Fernando Miguel,br BRA,GK,34.0,36.0,911,523,385,127,0,3,0,0,0,0,0,0,621,3,0,Matches
Germán Cano,ar ARG,FW,31.0,31.8,491,416,74,1,0,13,6,1,0,0,0,0,383,1,14,Matches
Talles Magno,br BRA,"FW,MF",17.0,25.7,773,763,8,3,3,0,20,2,0,0,0,0,607,2,26,Matches
Henrique,br BRA,DF,25.0,27.2,1464,1200,261,32,0,4,51,226,3,0,3,0,1206,3,34,Matches
Leandro Castán,br BRA,DF,33.0,26.6,1248,1176,71,67,1,8,0,2,0,0,0,0,1091,1,9,Matches
Yago Pikachu,br BRA,"DF,MF",27.0,22.0,908,755,150,22,0,5,70,103,25,3,19,0,696,3,24,Matches
Andrey Ramos do Nascimento,br BRA,MF,21.0,19.8,906,863,43,39,2,13,16,0,4,3,1,0,764,0,18,Matches
Martín Benítez,ar ARG,"MF,FW",25.0,19.1,780,655,116,54,2,12,92,13,46,19,15,3,529,9,20,Matches
Ricardo,br BRA,DF,22.0,17.9,731,690,38,36,0,8,0,1,0,0,0,0,615,3,6,Matches
Léo Matos,br BRA,DF,33.0,16.6,747,585,160,16,0,2,68,144,0,0,0,0,548,2,22,Matches
Leonardo Gil,ar ARG,MF,28.0,15.5,919,829,87,36,2,21,65,14,36,25,10,0,752,3,19,Matches
Bruno Gomes,br BRA,MF,18.0,16.4,904,866,36,33,2,9,1,3,0,0,0,0,782,2,14,Matches
Carlinhos,br BRA,"MF,FW",25.0,15.3,749,655,91,37,0,17,62,18,35,14,14,0,585,3,12,Matches
Miranda,br BRA,DF,20.0,15.2,771,733,35,26,0,14,0,9,0,0,0,0,631,3,8,Matches
Marcelo Alves,br BRA,DF,21.0,12.7,480,468,11,11,0,5,1,0,0,0,0,0,407,1,1,Matches
Marcos Júnior,br BRA,MF,24.0,11.6,595,563,28,23,0,6,4,5,0,0,0,0,522,4,6,Matches
Neto Borges,br BRA,"DF,MF",23.0,11.2,580,454,123,18,0,0,40,104,1,1,0,0,432,3,20,Matches
Fellipe Bastos,br BRA,MF,29.0,8.8,448,418,28,25,0,10,7,2,1,1,0,0,382,2,2,Matches
Juninho,br BRA,"MF,FW",19.0,8.7,413,403,9,7,0,1,9,1,1,0,0,0,353,1,9,Matches
Vinícius Paiva,br BRA,"FW,MF",18.0,8.4,227,222,4,1,0,0,20,3,0,0,0,0,166,1,8,Matches
Werley,br BRA,DF,31.0,6.8,388,363,24,13,0,0,0,0,0,0,0,0,330,1,2,Matches
Cayo Tenório,br BRA,DF,20.0,6.8,342,278,64,5,0,0,38,59,0,0,0,0,266,0,12,Matches
Ribamar,br BRA,"FW,MF",22.0,5.2,77,69,8,0,0,0,3,0,0,0,0,0,53,0,5,Matches
Ygor Catatau,br BRA,"FW,MF",24.0,5.1,121,115,6,1,0,0,15,2,0,0,0,0,74,0,6,Matches
Gustavo Torres,co COL,"MF,FW",23.0,4.9,109,103,5,0,1,0,17,4,1,0,1,0,73,1,4,Matches
Gabriel Chaves,br BRA,"MF,FW",18.0,5.3,126,125,1,1,1,2,7,0,0,0,0,0,90,0,2,Matches
Jadson,br BRA,DF,28.0,3.4,119,118,1,1,0,0,0,0,0,0,0,0,102,0,3,Matches
Bruno César,br BRA,MF,31.0,2.7,127,107,19,8,0,1,18,1,10,5,4,0,95,1,2,Matches
Lucão,br BRA,GK,18.0,2.0,55,30,25,4,0,0,0,0,0,0,0,0,30,0,0,Matches
Caio Lopes,br BRA,MF,19.0,1.7,98,98,0,0,0,1,2,0,0,0,0,0,87,0,1,Matches
Cláudio Winck,br BRA,DF,25.0,1.5,55,39,15,1,0,0,3,13,1,0,1,0,37,1,2,Matches
Guilherme Parede,br BRA,"FW,MF",24.0,2.6,76,74,2,1,0,0,7,1,0,0,0,0,49,0,4,Matches
Tiago Reis,br BRA,"FW,MF",20.0,1.4,23,21,2,0,0,1,1,0,0,0,0,0,17,0,1,Matches
Lucas Robinho,br BRA,"MF,FW",20.0,0.6,22,22,0,0,0,0,0,0,0,0,0,0,15,0,2,Matches
Squad Total,,,26.2,38.0,16783,14799,1930,649,14,156,643,731,164,71,68,3,13390,54,318,
Opponent Total,,,26.5,38.0,19418,17556,1812,577,21,141,779,702,201,73,95,1,15928,50,310,
