Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Léo Jardim,br BRA,GK,28.0,38.0,1052,659,389,81,0,4,0,0,0,0,0,0,752,4,0,Matches
Pablo Vegetti,ar ARG,FW,35.0,33.2,561,474,86,1,0,5,17,7,0,0,0,0,350,1,23,Matches
Lucas Piton,br BRA,DF,23.0,30.0,1593,1268,321,50,2,5,182,216,55,9,38,0,1228,4,52,Matches
Léo Pelé,br BRA,DF,27.0,30.0,1260,1236,21,18,0,1,5,3,0,0,0,0,1094,3,7,Matches
Paulo Henrique,br BRA,DF,27.0,28.0,1301,1052,244,13,4,11,88,231,0,0,0,0,974,5,33,Matches
Hugo Moura,br BRA,MF,26.0,23.5,1060,1019,39,26,1,17,17,13,0,0,0,0,895,2,34,Matches
Maicon,br BRA,DF,35.0,26.1,1217,1127,85,77,1,21,11,6,1,0,0,0,970,5,8,Matches
Mateus Cocão,br BRA,MF,21.0,24.0,1222,1176,40,32,0,10,12,7,0,0,0,0,1059,6,26,Matches
João Victor,br BRA,DF,25.0,19.7,1036,966,68,40,0,6,6,18,0,0,0,0,889,2,10,Matches
David,br BRA,FW,28.0,17.6,479,463,12,2,1,3,15,6,4,1,2,0,358,4,19,Matches
Dimitri Payet,fr FRA,"MF,FW",36.0,13.6,794,717,74,28,0,7,81,7,38,16,17,0,637,3,15,Matches
Adson,br BRA,FW,23.0,13.6,622,604,15,2,3,1,22,8,5,3,0,0,528,3,19,Matches
Pablo Galdames Millán,cl CHI,MF,27.0,12.8,550,520,26,15,0,6,19,1,10,1,7,0,449,4,6,Matches
Juan Sforza,ar ARG,MF,21.0,13.9,844,805,37,33,0,11,5,2,0,0,0,0,731,2,9,Matches
José Luis Rodríguez Bebanz,uy URU,"DF,FW",26.0,12.5,597,508,87,11,2,5,66,75,1,0,1,0,422,2,26,Matches
Emerson Rodríguez,co COL,FW,23.0,8.8,207,201,6,0,1,2,28,4,1,0,0,0,140,0,8,Matches
Rossi,br BRA,"FW,MF",30.0,5.6,163,140,23,6,0,0,49,2,15,0,13,0,92,0,12,Matches
Rayan Vitor,br BRA,"FW,MF",17.0,9.5,196,183,11,0,1,3,8,4,3,2,0,0,142,2,5,Matches
Philippe Coutinho,br BRA,MF,31.0,7.4,444,407,36,10,5,0,38,4,22,7,13,0,350,1,2,Matches
Leandrinho,br BRA,"DF,FW",18.0,6.0,339,291,47,5,0,0,15,41,1,1,0,0,271,1,7,Matches
Victor Luis,br BRA,DF,30.0,4.9,296,241,54,9,0,0,20,43,2,1,1,0,234,1,8,Matches
João Pedro,br BRA,MF,18.0,4.8,157,155,2,2,0,2,1,0,0,0,0,0,128,0,4,Matches
Zé Gabriel,br BRA,MF,25.0,5.1,211,199,11,11,0,2,1,0,0,0,0,0,173,1,4,Matches
Bruno Praxedes,br BRA,MF,21.0,2.9,108,101,6,3,1,0,6,0,3,2,1,0,84,1,2,Matches
Guilherme Estrella,br BRA,MF,18.0,1.6,46,42,4,2,0,0,2,1,1,0,1,0,36,0,2,Matches
Jean Meneses,cl CHI,"FW,MF",30.0,3.2,84,83,1,0,0,1,6,1,0,0,0,0,68,0,6,Matches
Jair,br BRA,MF,29.0,3.0,209,201,7,7,0,1,0,0,0,0,0,0,192,1,1,Matches
Maxime Dominguez,ch SUI,"FW,MF",27.0,2.7,116,113,2,1,0,0,2,1,0,0,0,0,102,1,4,Matches
Alex Teixeira,br BRA,"FW,MF",34.0,2.6,98,97,1,0,0,0,1,0,0,0,0,0,88,0,1,Matches
Robert Rojas,py PAR,DF,27.0,2.0,79,74,5,2,0,0,1,3,0,0,0,0,64,0,2,Matches
Gary Medel,cl CHI,DF,36.0,1.2,75,71,4,4,0,0,0,0,0,0,0,0,67,0,0,Matches
Clayton,br BRA,FW,25.0,1.6,29,26,3,0,0,0,2,1,0,0,0,0,21,0,1,Matches
Gabriel Souza,br BRA,FW,19.0,1.0,25,23,2,0,0,0,1,0,0,0,0,0,18,0,2,Matches
Max Alegria,br BRA,"FW,DF",20.0,0.9,24,24,0,0,0,0,1,0,0,0,0,0,19,0,2,Matches
Josef de Souza,br BRA,MF,34.0,0.8,61,58,2,2,0,0,0,0,0,0,0,0,50,1,3,Matches
Erick Marcus,br BRA,"FW,MF",19.0,1.9,64,62,2,0,1,1,3,0,1,0,0,0,47,0,4,Matches
Lyncon,br BRA,DF,18.0,0.5,14,12,2,2,0,0,0,0,0,0,0,0,5,0,2,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",28.0,0.5,12,11,1,1,0,0,3,0,0,0,0,0,5,0,0,Matches
Paulinho,br BRA,MF,27.0,0.3,19,19,0,0,0,0,1,0,0,0,0,0,17,0,1,Matches
Bruno Lopes,br BRA,FW,16.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,17265,15429,1776,496,23,125,735,705,163,43,94,0,13749,60,370,
Opponent Total,,,27.7,38.0,18132,16255,1824,501,32,81,765,780,202,81,86,1,14735,53,317,
