Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Léo Jardim,br BRA,GK,27.0,38,38,3420,38.0,51,1.34,182,130,74.2,12,9,17,9,23.7,5,4,1,0,20.0,Matches
Squad Total,,,26.2,38,38,3420,38.0,51,1.34,182,130,74.2,12,9,17,9,23.7,5,4,1,0,20.0,
Opponent Total,,,27.4,38,38,3420,38.0,41,1.08,152,111,75.7,17,9,12,12,31.6,4,4,0,0,0.0,
