Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Martín Silva,uy URU,GK,33.0,35.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Jean,br BRA,MF,22.0,29.4,1,32,7,21.9,1.09,0.24,0.03,0.14,,0,0,Matches
Mateus Vital,br BRA,"FW,MF",18.0,26.0,2,46,16,34.8,1.77,0.62,0.04,0.13,,0,0,Matches
Nenê,br BRA,"FW,MF",35.0,26.5,5,58,18,31.0,2.19,0.68,0.09,0.28,,0,1,Matches
Breno Borges,br BRA,DF,27.0,24.1,1,9,3,33.3,0.37,0.12,0.11,0.33,,0,0,Matches
Wellington Martins,br BRA,MF,26.0,23.2,0,14,2,14.3,0.6,0.09,0.0,0.0,,0,0,Matches
Gilberto,br BRA,"DF,MF",23.0,21.4,0,22,2,9.1,1.03,0.09,0.0,0.0,,0,0,Matches
Yago Pikachu,br BRA,"DF,FW",24.0,20.3,2,34,12,35.3,1.67,0.59,0.06,0.17,,0,0,Matches
Paulão,br BRA,DF,30.0,22.7,1,11,2,18.2,0.48,0.09,0.09,0.5,,0,0,Matches
Henrique,br BRA,DF,22.0,19.8,0,6,3,50.0,0.3,0.15,0.0,0.0,,0,0,Matches
Mádson,br BRA,"DF,MF",25.0,17.6,0,7,1,14.3,0.4,0.06,0.0,0.0,,0,0,Matches
Ramon Motta,br BRA,DF,28.0,16.3,1,11,4,36.4,0.68,0.25,0.09,0.25,,0,0,Matches
Andrés Ríos,ar ARG,"FW,MF",27.0,14.7,3,30,12,40.0,2.05,0.82,0.1,0.25,,0,0,Matches
Anderson Martins,br BRA,DF,29.0,12.5,0,9,0,0.0,0.72,0.0,0.0,,,0,0,Matches
Paulinho,br BRA,"FW,MF",16.0,12.0,3,25,11,44.0,2.09,0.92,0.12,0.27,,0,0,Matches
Rafael Marques,br BRA,DF,33.0,11.5,0,5,1,20.0,0.43,0.09,0.0,0.0,,0,0,Matches
Wágner,br BRA,MF,32.0,11.1,2,15,6,40.0,1.35,0.54,0.13,0.33,,0,0,Matches
Luís Fabiano,br BRA,FW,36.0,11.0,5,41,10,24.4,3.73,0.91,0.12,0.5,,0,0,Matches
Douglas Luiz,br BRA,MF,18.0,11.0,1,32,10,31.3,2.91,0.91,0.03,0.1,,0,0,Matches
Bruno Paulista,br BRA,MF,21.0,5.2,0,19,4,21.1,3.64,0.77,0.0,0.0,,0,0,Matches
Thalles,br BRA,FW,21.0,7.1,2,13,5,38.5,1.82,0.7,0.15,0.4,,0,0,Matches
Damián Escudero,ar ARG,MF,29.0,4.9,0,3,0,0.0,0.61,0.0,0.0,,,0,0,Matches
Paulo Vitor,br BRA,FW,17.0,5.6,1,13,4,30.8,2.32,0.71,0.08,0.25,,0,0,Matches
Kelvin,br BRA,"FW,MF",23.0,3.1,0,5,3,60.0,1.6,0.96,0.0,0.0,,0,0,Matches
Jomar,br BRA,DF,24.0,3.9,0,1,0,0.0,0.26,0.0,0.0,,,0,0,Matches
Evander,br BRA,"FW,MF",18.0,3.7,1,17,5,29.4,4.55,1.34,0.06,0.2,,0,0,Matches
Gabriel Félix,br BRA,GK,21.0,2.7,0,0,0,,0.0,0.0,,,,0,0,Matches
Andrés Escobar,co COL,"FW,MF",25.0,4.7,2,10,5,50.0,2.14,1.07,0.2,0.4,,0,0,Matches
Lucas Rocha,br BRA,DF,21.0,2.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Guilherme Costa,br BRA,MF,22.0,2.8,1,5,2,40.0,1.79,0.72,0.2,0.5,,0,0,Matches
Alan,br BRA,DF,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Andrey Ramos do Nascimento,br BRA,MF,18.0,1.9,0,7,0,0.0,3.68,0.0,0.0,,,0,0,Matches
Caio Monteiro,br BRA,FW,19.0,1.3,2,5,3,60.0,3.78,2.27,0.4,0.67,,0,0,Matches
André Luiz Tavares,br BRA,MF,33.0,0.8,0,1,0,0.0,1.18,0.0,0.0,,,0,0,Matches
Éder Luís,br BRA,"FW,MF",31.0,0.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Jordi Almeida,br BRA,GK,23.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Muriqui,br BRA,"FW,MF",30.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Bruno Gallo,br BRA,MF,28.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Bruno Cosendey,br BRA,MF,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.6,38.0,36,506,151,29.8,13.32,3.97,0.07,0.24,,0,1,
Opponent Total,,,27.0,38.0,47,445,149,33.5,11.71,3.92,0.09,0.26,,8,8,
