Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Rodrigo,br BRA,DF,34.0,34,34,3015.0,33.5,4.0,0.0,4.0,4.0,0.0,0.0,10.0,2.0,0.12,0.0,0.12,0.12,0.12,Matches
Mádson,br BRA,"DF,MF",23.0,33,33,2955.0,32.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Luan Garcia,br BRA,DF,21.0,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Serginho,br BRA,MF,28.0,26,24,1981.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Júlio César,br BRA,DF,32.0,24,23,1990.0,22.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Martín Silva,uy URU,GK,31.0,21,21,1845.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julio dos Santos,py PAR,MF,31.0,26,21,1652.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nenê,br BRA,"FW,MF",33.0,20,20,1754.0,19.5,9.0,4.0,13.0,3.0,6.0,6.0,2.0,0.0,0.46,0.21,0.67,0.15,0.36,Matches
Christianno,br BRA,DF,23.0,20,20,1736.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Guiñazú,ar ARG,MF,36.0,21,19,1676.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Duvier Riascos,co COL,FW,28.0,26,17,1470.0,16.3,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
André Luiz Tavares,br BRA,MF,31.0,21,16,1535.0,17.1,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.06,0.18,0.23,0.06,0.23,Matches
Jorge Henrique,br BRA,"DF,FW",32.0,14,13,879.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.2,0.2,0.0,0.2,Matches
Rafael Silva,br BRA,FW,24.0,25,11,1322.0,14.7,3.0,1.0,4.0,3.0,0.0,0.0,6.0,3.0,0.2,0.07,0.27,0.2,0.27,Matches
Anderson Salles,br BRA,DF,26.0,12,11,965.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Gallo,br BRA,MF,26.0,13,11,943.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
