Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-10,18:30,Série A,Matchweek 1,Sun,Home,D,0,0,Goiás,62,7424,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-05-17,11:00,Série A,Matchweek 2,Sun,Away,D,0,0,Figueirense,53,11004,,4-2-3-1,4-1-2-1-2,Thiago Duarte Peixoto,Match Report,
2015-05-23,18:30,Série A,Matchweek 3,Sat,Home,D,1,1,Internacional,61,5143,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-05-31,16:00,Série A,Matchweek 4,Sun,Away,L,0,3,Atlético Mineiro,48,17958,,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,
2015-06-03,19:30,Série A,Matchweek 5,Wed,Home,L,0,3,Ponte Preta,51,2449,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-06-06,22:00,Série A,Matchweek 6,Sat,Away,L,0,2,Ath Paranaense,55,15177,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-06-13,21:00,Série A,Matchweek 7,Sat,Home,L,1,3,Cruzeiro,60,5505,,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-06-20,16:30,Série A,Matchweek 8,Sat,Away,L,1,2,Sport Recife,53,17206,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-06-28,18:30,Série A,Matchweek 9,Sun,Home,W,1,0,Flamengo,32,14010,,4-4-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-07-01,19:30,Série A,Matchweek 10,Wed,Home,W,1,0,Avaí,48,7333,,4-4-2,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,
2015-07-04,21:00,Série A,Matchweek 11,Sat,Away,L,0,1,Chapecoense,33,4349,,4-2-3-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2015-07-08,22:00,Série A,Matchweek 12,Wed,Home,L,0,4,São Paulo,48,15812,,4-1-2-1-2◆,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-07-11,18:30,Série A,Matchweek 13,Sat,Away,L,0,2,Grêmio,38,34464,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-07-19,16:00,Série A,Matchweek 14,Sun,Away,W,2,1,Fluminense,58,37687,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-07-26,18:30,Série A,Matchweek 15,Sun,Home,L,1,4,Palmeiras,54,15101,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-07-29,22:00,Série A,Matchweek 16,Wed,Away,L,0,3,Corinthians,39,30340,,4-3-1-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-08-09,11:00,Série A,Matchweek 17,Sun,Home,D,0,0,Joinville,61,48751,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-08-12,21:00,Série A,Matchweek 18,Wed,Away,L,0,1,Santos,47,12038,,4-2-3-1,4-2-3-1,Emerson Luiz Sobral,Match Report,
2015-08-15,18:30,Série A,Matchweek 19,Sat,Home,L,0,1,Coritiba,54,10657,,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2015-08-22,18:30,Série A,Matchweek 20,Sat,Away,L,0,3,Goiás,49,12154,,4-2-3-1,4-3-2-1,Luiz Flávio de Oliveira,Match Report,
2015-08-29,18:30,Série A,Matchweek 21,Sat,Home,L,0,1,Figueirense,62,14857,,4-2-3-1,4-3-2-1,Francisco Carlos do Nascimento,Match Report,
2015-09-02,19:30,Série A,Matchweek 22,Wed,Away,L,0,6,Internacional,56,15021,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-09-05,19:30,Série A,Matchweek 23,Sat,Home,L,1,2,Atlético Mineiro,50,8768,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2015-09-09,19:30,Série A,Matchweek 24,Wed,Away,W,1,0,Ponte Preta,51,3961,,4-2-2-2,4-3-1-2,Diego Almeida Real,Match Report,
2015-09-13,16:00,Série A,Matchweek 25,Sun,Home,W,2,0,Ath Paranaense,45,10805,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-09-16,22:00,Série A,Matchweek 26,Wed,Away,D,2,2,Cruzeiro,48,19888,,4-2-3-1,4-3-3,Thiago Duarte Peixoto,Match Report,
2015-09-20,16:00,Série A,Matchweek 27,Sun,Home,W,2,1,Sport Recife,44,22227,,4-1-2-1-2◆,4-1-4-1,Heber Roberto Lopes,Match Report,
2015-09-27,16:00,Série A,Matchweek 28,Sun,Away,W,2,1,Flamengo,49,44361,,4-1-2-1-2◆,4-2-3-1,Leandro Pedro Vuaden,Match Report,
