Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Léo Jardim,br BRA,GK,27.0,38.0,693,953,72.7,18544,13288,150,150,100.0,308,311,99.0,209,461,45.3,0,0.1,0.1,-0.1,1,12,1,0,0,Matches
Lucas Piton,br BRA,DF,22.0,36.5,1461,1959,74.6,24520,9679,750,829,90.5,561,725,77.4,127,279,45.5,4,5.0,6.1,-1.0,61,114,67,51,149,Matches
Léo Pelé,br BRA,DF,26.0,30.2,1406,1622,86.7,25065,9460,599,631,94.9,666,731,91.1,124,215,57.7,0,0.3,0.6,-0.3,7,132,5,1,129,Matches
Gabriel Chaves,br BRA,"FW,MF",21.0,29.0,440,591,74.5,6837,1561,242,274,88.3,134,170,78.8,39,81,48.1,4,5.0,4.7,-1.0,30,19,25,14,32,Matches
Zé Gabriel,br BRA,MF,24.0,21.5,944,1079,87.5,18190,5529,347,388,89.4,464,501,92.6,117,149,78.5,0,0.2,0.4,-0.2,6,79,2,0,88,Matches
José Luis Rodríguez Bebanz,uy URU,DF,25.0,22.2,802,1200,66.8,14363,6221,369,440,83.9,348,479,72.7,76,215,35.3,1,2.2,2.8,-1.2,29,70,36,20,99,Matches
Pablo Vegetti,ar ARG,FW,34.0,19.9,210,352,59.7,2822,454,126,175,72.0,56,111,50.5,7,13,53.8,1,0.8,0.6,0.2,7,14,3,0,17,Matches
Gary Medel,cl CHI,"DF,MF",35.0,19.2,1010,1090,92.7,19514,6630,329,342,96.2,556,584,95.2,116,149,77.9,0,0.1,0.2,-0.1,4,63,2,0,58,Matches
Paulinho,br BRA,MF,26.0,18.7,793,946,83.8,13594,3886,383,420,91.2,323,379,85.2,72,105,68.6,2,1.7,1.8,0.3,28,118,19,5,125,Matches
Bruno Praxedes,br BRA,MF,20.0,14.9,517,658,78.6,8747,1941,259,306,84.6,204,240,85.0,46,73,63.0,2,1.0,0.4,1.0,9,60,10,0,75,Matches
Jair,br BRA,MF,28.0,17.7,853,962,88.7,15483,4257,360,391,92.1,384,417,92.1,92,118,78.0,0,1.1,1.7,-1.1,16,107,19,4,143,Matches
Robson Bambu,br BRA,DF,25.0,14.2,567,696,81.5,10830,4032,202,224,90.2,305,338,90.2,56,108,51.9,0,0.1,0.2,-0.1,3,29,3,1,33,Matches
Maicon,br BRA,DF,34.0,13.9,578,686,84.3,12842,5332,163,174,93.7,290,319,90.9,122,182,67.0,2,0.9,0.2,1.1,4,40,3,2,32,Matches
Marlon Gomes,br BRA,"MF,FW",19.0,12.7,409,520,78.7,5803,1499,252,291,86.6,127,161,78.9,14,27,51.9,1,2.0,1.4,-1.0,8,29,9,3,33,Matches
Alex Teixeira,br BRA,"FW,MF",33.0,12.6,251,307,81.8,3553,767,145,160,90.6,79,95,83.2,12,24,50.0,3,1.6,1.1,1.4,13,11,7,2,28,Matches
Paulo Henrique,br BRA,DF,26.0,9.5,353,482,73.2,5786,2209,181,196,92.3,139,197,70.6,27,59,45.8,1,0.9,1.2,0.1,13,22,10,8,30,Matches
Pedro Raul,br BRA,FW,26.0,9.3,114,180,63.3,1350,222,79,115,68.7,27,40,67.5,1,4,25.0,0,0.9,0.9,-0.9,8,11,6,1,12,Matches
Dimitri Payet,fr FRA,"MF,FW",35.0,8.9,314,444,70.7,5440,1204,158,185,85.4,109,143,76.2,37,92,40.2,1,2.4,2.0,-1.4,16,22,11,3,42,Matches
Figueiredo,br BRA,"FW,MF",21.0,7.3,164,248,66.1,2579,691,90,120,75.0,54,77,70.1,13,29,44.8,0,0.9,1.2,-0.9,9,19,5,2,21,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,195,277,70.4,3027,834,105,122,86.1,64,86,74.4,14,43,32.6,1,1.0,2.2,0.0,11,12,19,5,35,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,286,343,83.4,5949,2224,84,92,91.3,167,184,90.8,33,62,53.2,0,0.0,0.0,0.0,0,13,1,0,15,Matches
Andrey Santos,br BRA,MF,18.0,4.7,107,138,77.5,1608,432,63,74,85.1,39,43,90.7,5,12,41.7,0,0.1,0.1,-0.1,2,10,1,0,14,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,89,122,73.0,1184,323,58,65,89.2,26,38,68.4,2,9,22.2,0,0.4,0.1,-0.4,6,6,3,0,10,Matches
Matías Galarza,py PAR,MF,20.0,4.5,93,135,68.9,1449,397,46,55,83.6,40,50,80.0,5,17,29.4,0,0.1,0.1,-0.1,2,10,4,3,10,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,101,175,57.7,1597,710,50,61,82.0,38,67,56.7,8,25,32.0,4,0.8,1.1,3.2,13,13,6,4,21,Matches
Miranda,br BRA,DF,23.0,4.3,201,232,86.6,3678,1591,72,78,92.3,109,118,92.4,17,29,58.6,0,0.3,0.2,-0.3,4,19,4,1,19,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,83,107,77.6,1610,411,27,38,71.1,47,53,88.7,8,11,72.7,0,0.0,0.0,0.0,1,7,1,0,4,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,89,116,76.7,1145,208,55,62,88.7,20,27,74.1,4,5,80.0,1,0.3,0.3,0.7,6,2,3,1,13,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,135,183,73.8,2310,483,72,89,80.9,48,58,82.8,13,26,50.0,1,0.6,0.9,0.4,7,9,10,8,16,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,205,231,88.7,3313,884,102,108,94.4,80,84,95.2,15,24,62.5,0,0.5,0.4,-0.5,7,23,4,1,23,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,62,80,77.5,942,107,36,43,83.7,17,23,73.9,5,7,71.4,0,0.8,0.1,-0.8,3,6,0,0,5,Matches
